"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr22",16960001,17360001,1
"2","chr22",17360001,18000001,1
"3","chr22",18000001,18920001,1
"4","chr22",18920001,19480001,1
"5","chr22",19480001,19960001,1
"6","chr22",20720001,21480001,1
"7","chr22",21800001,22320001,1
"8","chr22",22320001,22800001,1
"9","chr22",22800001,23480001,1
"10","chr22",23480001,24200001,1
"11","chr22",24240001,25000001,1
"12","chr22",25000001,25600001,1
"13","chr22",25600001,26200001,1
"14","chr22",26200001,26760001,1
"15","chr22",26760001,27080001,1
"16","chr22",27080001,27760001,1
"17","chr22",27760001,28440001,1
"18","chr22",28440001,29000001,1
"19","chr22",29000001,29640001,1
"20","chr22",29640001,29960001,1
"21","chr22",29960001,30480001,1
"22","chr22",30480001,30840001,1
"23","chr22",30840001,31480001,1
"24","chr22",31480001,31880001,1
"25","chr22",31880001,32480001,1
"26","chr22",32480001,32880001,1
"27","chr22",32880001,33640001,1
"28","chr22",33640001,34320001,1
"29","chr22",35360001,35680001,1
"30","chr22",35680001,36520001,1
"31","chr22",36520001,36920001,1
"32","chr22",36920001,37400001,1
"33","chr22",37400001,37880001,1
"34","chr22",37880001,38400001,1
"35","chr22",38400001,39080001,1
"36","chr22",39080001,39560001,1
"37","chr22",39560001,39920001,1
"38","chr22",39920001,40800001,1
"39","chr22",40800001,41240001,1
"40","chr22",41240001,41680001,1
"41","chr22",41680001,42080001,1
"42","chr22",42080001,42480001,1
"43","chr22",42480001,42960001,1
"44","chr22",42960001,43600001,1
"45","chr22",43600001,44280001,1
"46","chr22",44280001,45080001,1
"47","chr22",45080001,45640001,1
"48","chr22",45640001,45960001,1
"49","chr22",45960001,46320001,1
"50","chr22",46320001,46760001,1
"51","chr22",46760001,47080001,1
"52","chr22",47080001,47760001,1
"53","chr22",47760001,47960001,1
"54","chr22",47960001,48280001,1
"55","chr22",48280001,48840001,1
"56","chr22",48840001,50160001,1
"57","chr22",50160001,51240001,1
