"","col2","res2","end2"
"1","chr5",160000,240000
"2","chr5",240000,480000
"3","chr5",480000,680000
"4","chr5",680000,840000
"5","chr5",840000,1160000
"6","chr5",1160000,1720000
"7","chr5",1720000,2160000
"8","chr5",2160000,2920000
"9","chr5",2920000,3600000
"10","chr5",3600000,4080000
"11","chr5",4080000,4800000
"12","chr5",4800000,5480000
"13","chr5",5480000,6280000
"14","chr5",6280000,6600000
"15","chr5",6600000,6840000
"16","chr5",6840000,7840000
"17","chr5",7840000,8280000
"18","chr5",8280000,8720000
"19","chr5",8720000,9200000
"20","chr5",9200000,9560000
"21","chr5",9560000,9800000
"22","chr5",9800000,10240000
"23","chr5",10240000,10640000
"24","chr5",10640000,10880000
"25","chr5",10880000,11440000
"26","chr5",11440000,12080000
"27","chr5",12080000,13200000
"28","chr5",13200000,13960000
"29","chr5",13960000,14320000
"30","chr5",14320000,14680000
"31","chr5",14680000,15040000
"32","chr5",15040000,16440000
"33","chr5",16440000,16720000
"34","chr5",16720000,17200000
"35","chr5",17200000,17520000
"36","chr5",17520000,18360000
"37","chr5",18360000,19680000
"38","chr5",19680000,20720000
"39","chr5",20720000,21360000
"40","chr5",21360000,21480000
"41","chr5",21480000,21800000
"42","chr5",21800000,22840000
"43","chr5",22840000,23160000
"44","chr5",23160000,23800000
"45","chr5",23800000,24600000
"46","chr5",24600000,25080000
"47","chr5",25080000,25720000
"48","chr5",25720000,26840000
"49","chr5",26840000,27640000
"50","chr5",27640000,28320000
"51","chr5",28320000,28840000
"52","chr5",28840000,29840000
"53","chr5",29840000,30440000
"54","chr5",30440000,31280000
"55","chr5",31280000,31560000
"56","chr5",31560000,31800000
"57","chr5",31800000,32120000
"58","chr5",32120000,32440000
"59","chr5",32440000,32600000
"60","chr5",32600000,33440000
"61","chr5",33440000,3.4e+07
"62","chr5",3.4e+07,34200000
"63","chr5",34200000,34280000
"64","chr5",34280000,34440000
"65","chr5",34440000,34920000
"66","chr5",34920000,35200000
"67","chr5",35200000,35640000
"68","chr5",35640000,35920000
"69","chr5",35920000,36160000
"70","chr5",36160000,36400000
"71","chr5",36400000,36720000
"72","chr5",36720000,37080000
"73","chr5",37080000,37360000
"74","chr5",37360000,37800000
"75","chr5",37800000,38200000
"76","chr5",38200000,38400000
"77","chr5",38400000,38840000
"78","chr5",38840000,39120000
"79","chr5",39120000,39360000
"80","chr5",39360000,39560000
"81","chr5",39560000,40360000
"82","chr5",40360000,40880000
"83","chr5",40880000,41240000
"84","chr5",41240000,41680000
"85","chr5",41680000,41960000
"86","chr5",41960000,42760000
"87","chr5",42760000,43120000
"88","chr5",43120000,43520000
"89","chr5",43520000,43720000
"90","chr5",43720000,44800000
"91","chr5",44800000,45880000
"92","chr5",45880000,45960000
"93","chr5",45960000,46040000
"94","chr5",46040000,46120000
"95","chr5",46120000,46200000
"96","chr5",46200000,46320000
"97","chr5",46320000,49440000
"98","chr5",49440000,49760000
"99","chr5",49760000,50080000
"100","chr5",50080000,51320000
"101","chr5",51320000,5.2e+07
"102","chr5",5.2e+07,52440000
"103","chr5",52440000,52760000
"104","chr5",52760000,53520000
"105","chr5",53520000,53800000
"106","chr5",53800000,54200000
"107","chr5",54200000,54440000
"108","chr5",54440000,5.5e+07
"109","chr5",5.5e+07,55240000
"110","chr5",55240000,55560000
"111","chr5",55560000,56160000
"112","chr5",56160000,56600000
"113","chr5",56600000,57080000
"114","chr5",57080000,57760000
"115","chr5",57760000,58160000
"116","chr5",58160000,58440000
"117","chr5",58440000,59080000
"118","chr5",59080000,59600000
"119","chr5",59600000,59960000
"120","chr5",59960000,60240000
"121","chr5",60240000,60680000
"122","chr5",60680000,60960000
"123","chr5",60960000,61440000
"124","chr5",61440000,61680000
"125","chr5",61680000,62120000
"126","chr5",62120000,62720000
"127","chr5",62720000,63400000
"128","chr5",63400000,63920000
"129","chr5",63920000,64080000
"130","chr5",64080000,64880000
"131","chr5",64880000,65520000
