"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr18",40001,840001,1
"2","chr18",840001,1680001,1
"3","chr18",1680001,2560001,1
"4","chr18",2560001,2840001,1
"5","chr18",2840001,3280001,1
"6","chr18",3280001,4120001,1
"7","chr18",4120001,5040001,1
"8","chr18",5040001,5560001,1
"9","chr18",5560001,5880001,1
"10","chr18",5880001,6520001,1
"11","chr18",6520001,7200001,1
"12","chr18",7200001,7520001,1
"13","chr18",7520001,7800001,1
"14","chr18",7800001,8400001,1
"15","chr18",8400001,8600001,1
"16","chr18",8600001,9200001,1
"17","chr18",9200001,9560001,1
"18","chr18",9560001,9920001,1
"19","chr18",9920001,10560001,1
"20","chr18",11600001,12080001,1
"21","chr18",12080001,12720001,1
"22","chr18",12720001,13160001,1
"23","chr18",13160001,13800001,1
"24","chr18",13800001,14160001,1
"25","chr18",14160001,15080001,1
"26","chr18",18560001,18800001,1
"27","chr18",18800001,19160001,1
"28","chr18",19160001,19440001,1
"29","chr18",19440001,20320001,1
"30","chr18",20320001,21080001,1
"31","chr18",21080001,21760001,1
"32","chr18",21760001,22120001,1
"33","chr18",22120001,22360001,1
"34","chr18",22360001,22920001,1
"35","chr18",22920001,23480001,1
"36","chr18",23480001,23960001,1
"37","chr18",23960001,24360001,1
"38","chr18",25400001,25960001,1
"39","chr18",25960001,26440001,1
"40","chr18",26440001,26920001,1
"41","chr18",26920001,27440001,1
"42","chr18",27440001,27800001,1
"43","chr18",27800001,28080001,1
"44","chr18",28080001,28440001,1
"45","chr18",28440001,29120001,1
"46","chr18",29120001,29680001,1
"47","chr18",29680001,30240001,1
"48","chr18",30240001,30600001,1
"49","chr18",30600001,30880001,1
"50","chr18",30880001,31520001,1
"51","chr18",31520001,31800001,1
"52","chr18",31800001,32480001,1
"53","chr18",32480001,32960001,1
"54","chr18",32960001,33560001,1
"55","chr18",33560001,34360001,1
"56","chr18",34360001,35040001,1
"57","chr18",35040001,35640001,1
"58","chr18",35640001,36000001,1
"59","chr18",36000001,36520001,1
"60","chr18",36520001,37120001,1
"61","chr18",37120001,37480001,1
"62","chr18",37480001,37880001,1
"63","chr18",37880001,38440001,1
"64","chr18",38440001,38920001,1
"65","chr18",38920001,39560001,1
"66","chr18",39680001,40080001,1
"67","chr18",40080001,40360001,1
"68","chr18",40360001,41160001,1
"69","chr18",41160001,41680001,1
"70","chr18",41680001,42160001,1
"71","chr18",42160001,42960001,1
"72","chr18",42960001,43200001,1
"73","chr18",43200001,43720001,1
"74","chr18",43720001,44320001,1
"75","chr18",44320001,44560001,1
"76","chr18",44560001,45280001,1
"77","chr18",45280001,46200001,1
"78","chr18",46200001,46760001,1
"79","chr18",46760001,47000001,1
"80","chr18",47000001,47440001,1
"81","chr18",47440001,47840001,1
"82","chr18",47840001,48320001,1
"83","chr18",48320001,48600001,1
"84","chr18",48600001,49160001,1
"85","chr18",49160001,49840001,1
"86","chr18",49840001,50440001,1
"87","chr18",50440001,50920001,1
"88","chr18",50920001,51200001,1
"89","chr18",51200001,51680001,1
"90","chr18",51760001,52160001,1
"91","chr18",52200001,52920001,1
"92","chr18",52920001,53520001,1
"93","chr18",53520001,54320001,1
"94","chr18",55360001,55800001,1
"95","chr18",55800001,56040001,1
"96","chr18",56160001,56800001,1
"97","chr18",56800001,57200001,1
"98","chr18",57200001,57480001,1
"99","chr18",57600001,58280001,1
"100","chr18",58280001,59200001,1
"101","chr18",59200001,59800001,1
"102","chr18",59800001,60240001,1
"103","chr18",60240001,60640001,1
"104","chr18",60640001,61160001,1
"105","chr18",61160001,61680001,1
"106","chr18",61680001,62080001,1
"107","chr18",62080001,62400001,1
"108","chr18",62400001,62760001,1
"109","chr18",62760001,63120001,1
"110","chr18",63120001,63480001,1
"111","chr18",64520001,64880001,1
"112","chr18",64880001,65120001,1
"113","chr18",65280001,65640001,1
"114","chr18",65640001,65880001,1
"115","chr18",65880001,66320001,1
"116","chr18",66320001,66560001,1
"117","chr18",66560001,66920001,1
"118","chr18",66920001,67760001,1
"119","chr18",67760001,68120001,1
"120","chr18",68120001,68680001,1
"121","chr18",69720001,70320001,1
"122","chr18",70400001,70800001,1
"123","chr18",70800001,71480001,1
"124","chr18",71480001,72240001,1
"125","chr18",73280001,74080001,1
"126","chr18",74080001,74440001,1
"127","chr18",74440001,74680001,1
"128","chr18",74680001,75440001,1
"129","chr18",75440001,77080001,1
"130","chr18",77080001,78040001,1
