"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr8",160001,680001,1
"2","chr8",680001,1120001,1
"3","chr8",1120001,1480001,1
"4","chr8",1480001,1720001,1
"5","chr8",1720001,2040001,1
"6","chr8",2040001,2360001,1
"7","chr8",2360001,2640001,1
"8","chr8",2640001,3280001,1
"9","chr8",3280001,4000001,1
"10","chr8",4000001,4520001,1
"11","chr8",4520001,4880001,1
"12","chr8",5040001,5440001,1
"13","chr8",5440001,6240001,1
"14","chr8",6240001,6720001,1
"15","chr8",6720001,7000001,1
"16","chr8",8200001,8520001,1
"17","chr8",8520001,9000001,1
"18","chr8",9000001,9720001,1
"19","chr8",9720001,10240001,1
"20","chr8",10240001,10720001,1
"21","chr8",10720001,11160001,1
"22","chr8",11160001,11880001,1
"23","chr8",12400001,13040001,1
"24","chr8",13040001,13600001,1
"25","chr8",13600001,14120001,1
"26","chr8",14120001,14840001,1
"27","chr8",14840001,15280001,1
"28","chr8",15280001,15640001,1
"29","chr8",15640001,16640001,1
"30","chr8",16640001,17000001,1
"31","chr8",18040001,18680001,1
"32","chr8",18680001,19160001,1
"33","chr8",19160001,19720001,1
"34","chr8",19720001,20240001,1
"35","chr8",20240001,20880001,1
"36","chr8",20880001,21560001,1
"37","chr8",21560001,21760001,1
"38","chr8",21920001,22240001,1
"39","chr8",22240001,22480001,1
"40","chr8",22480001,22880001,1
"41","chr8",22880001,23320001,1
"42","chr8",23320001,23560001,1
"43","chr8",23560001,24320001,1
"44","chr8",24320001,24960001,1
"45","chr8",24960001,25400001,1
"46","chr8",25400001,25960001,1
"47","chr8",25960001,26520001,1
"48","chr8",26520001,27120001,1
"49","chr8",27120001,27600001,1
"50","chr8",27600001,28280001,1
"51","chr8",28280001,28680001,1
"52","chr8",28680001,29160001,1
"53","chr8",29160001,29920001,1
"54","chr8",29920001,30680001,1
"55","chr8",30680001,31080001,1
"56","chr8",31160001,31600001,1
"57","chr8",31600001,32160001,1
"58","chr8",32160001,32960001,1
"59","chr8",32960001,33520001,1
"60","chr8",33520001,34080001,1
"61","chr8",34080001,34680001,1
"62","chr8",34680001,35200001,1
"63","chr8",35200001,36000001,1
"64","chr8",36000001,36680001,1
"65","chr8",36680001,37040001,1
"66","chr8",37040001,37600001,1
"67","chr8",37600001,38080001,1
"68","chr8",38080001,38680001,1
"69","chr8",38680001,38920001,1
"70","chr8",38920001,39160001,1
"71","chr8",39160001,39400001,1
"72","chr8",39400001,39880001,1
"73","chr8",40920001,41520001,1
"74","chr8",41520001,42040001,1
"75","chr8",42040001,42280001,1
"76","chr8",42280001,42680001,1
"77","chr8",42680001,42920001,1
"78","chr8",42920001,43160001,1
"79","chr8",43160001,43440001,1
"80","chr8",46800001,47600001,1
"81","chr8",47600001,47880001,1
"82","chr8",47880001,48120001,1
"83","chr8",48120001,48680001,1
"84","chr8",48680001,48960001,1
"85","chr8",48960001,49840001,1
"86","chr8",49840001,50200001,1
"87","chr8",50200001,50840001,1
"88","chr8",50840001,51440001,1
"89","chr8",51440001,52040001,1
"90","chr8",52040001,52720001,1
"91","chr8",52720001,53520001,1
"92","chr8",53520001,53880001,1
"93","chr8",53880001,54320001,1
"94","chr8",54320001,54760001,1
"95","chr8",54760001,55080001,1
"96","chr8",55080001,55640001,1
"97","chr8",55640001,56200001,1
"98","chr8",56200001,56440001,1
"99","chr8",56440001,56680001,1
"100","chr8",56680001,57040001,1
"101","chr8",57040001,57520001,1
"102","chr8",57520001,57840001,1
"103","chr8",57840001,58400001,1
"104","chr8",58400001,58800001,1
"105","chr8",58800001,59320001,1
"106","chr8",59320001,59640001,1
"107","chr8",59640001,60040001,1
"108","chr8",60040001,60880001,1
"109","chr8",60880001,61320001,1
"110","chr8",61320001,62040001,1
"111","chr8",62040001,62560001,1
"112","chr8",62560001,63040001,1
"113","chr8",63040001,63920001,1
"114","chr8",63920001,64240001,1
"115","chr8",64240001,64600001,1
"116","chr8",64600001,64840001,1
"117","chr8",64840001,65120001,1
"118","chr8",65120001,65480001,1
"119","chr8",65480001,65960001,1
"120","chr8",65960001,66480001,1
"121","chr8",67520001,68160001,1
"122","chr8",68160001,68720001,1
"123","chr8",68720001,69400001,1
"124","chr8",69400001,69760001,1
"125","chr8",69760001,70560001,1
"126","chr8",70560001,71040001,1
"127","chr8",71040001,71600001,1
"128","chr8",71600001,71800001,1
"129","chr8",71800001,72640001,1
"130","chr8",72640001,73200001,1
"131","chr8",73200001,73920001,1
"132","chr8",73920001,74200001,1
"133","chr8",74200001,74600001,1
"134","chr8",74600001,74960001,1
"135","chr8",74960001,75280001,1
"136","chr8",75280001,75800001,1
"137","chr8",75800001,76440001,1
"138","chr8",77480001,78120001,1
"139","chr8",78120001,78560001,1
"140","chr8",78560001,79160001,1
"141","chr8",79160001,79600001,1
"142","chr8",79600001,79880001,1
"143","chr8",79880001,80560001,1
"144","chr8",80560001,81160001,1
"145","chr8",81160001,81520001,1
"146","chr8",81520001,82160001,1
"147","chr8",82160001,82600001,1
"148","chr8",82600001,82840001,1
"149","chr8",82840001,83440001,1
"150","chr8",83440001,84240001,1
"151","chr8",84240001,84880001,1
"152","chr8",84880001,85520001,1
"153","chr8",85520001,86000001,1
"154","chr8",86000001,86280001,1
"155","chr8",86840001,87040001,1
"156","chr8",87040001,87520001,1
"157","chr8",87520001,87880001,1
"158","chr8",87880001,88600001,1
"159","chr8",88600001,89320001,1
"160","chr8",89320001,89600001,1
"161","chr8",89600001,90240001,1
"162","chr8",90240001,90720001,1
"163","chr8",90720001,91000001,1
"164","chr8",91000001,91640001,1
"165","chr8",91640001,92000001,1
"166","chr8",92000001,92440001,1
"167","chr8",92440001,93040001,1
"168","chr8",93040001,93800001,1
"169","chr8",93800001,94680001,1
"170","chr8",94680001,95000001,1
"171","chr8",95000001,95440001,1
"172","chr8",95440001,96280001,1
"173","chr8",96280001,97240001,1
"174","chr8",97240001,97680001,1
"175","chr8",97680001,98240001,1
"176","chr8",98240001,98600001,1
"177","chr8",98600001,99160001,1
"178","chr8",99160001,99560001,1
"179","chr8",99560001,100120001,1
"180","chr8",100120001,100400001,1
"181","chr8",100400001,101160001,1
"182","chr8",101160001,101560001,1
"183","chr8",101560001,102320001,1
"184","chr8",102320001,103240001,1
"185","chr8",103240001,103840001,1
"186","chr8",103840001,104560001,1
"187","chr8",104560001,104760001,1
"188","chr8",104760001,105520001,1
"189","chr8",105520001,105800001,1
"190","chr8",105800001,106160001,1
"191","chr8",106160001,106440001,1
"192","chr8",106440001,106760001,1
"193","chr8",106920001,107600001,1
"194","chr8",107600001,107880001,1
"195","chr8",107880001,108400001,1
"196","chr8",108400001,108800001,1
"197","chr8",108800001,109200001,1
"198","chr8",109200001,109760001,1
"199","chr8",109760001,110320001,1
"200","chr8",110320001,110760001,1
"201","chr8",110760001,111120001,1
"202","chr8",111120001,111840001,1
"203","chr8",111840001,112320001,1
"204","chr8",112320001,112920001,1
"205","chr8",112920001,113800001,1
"206","chr8",113800001,114480001,1
"207","chr8",114480001,115080001,1
"208","chr8",115080001,115840001,1
"209","chr8",115840001,116080001,1
"210","chr8",116080001,116600001,1
"211","chr8",116600001,117480001,1
"212","chr8",117480001,118080001,1
"213","chr8",118080001,118320001,1
"214","chr8",118320001,118800001,1
"215","chr8",118800001,119480001,1
"216","chr8",120520001,120800001,1
"217","chr8",120800001,121440001,1
"218","chr8",121440001,121960001,1
"219","chr8",121960001,122280001,1
"220","chr8",122280001,122760001,1
"221","chr8",122760001,123640001,1
"222","chr8",123640001,124360001,1
"223","chr8",124360001,124800001,1
"224","chr8",124800001,125480001,1
"225","chr8",125480001,126120001,1
"226","chr8",126120001,126720001,1
"227","chr8",126720001,127280001,1
"228","chr8",127280001,127840001,1
"229","chr8",127840001,128120001,1
"230","chr8",128120001,128720001,1
"231","chr8",128720001,129360001,1
"232","chr8",129360001,129920001,1
"233","chr8",129920001,130760001,1
"234","chr8",130760001,131160001,1
"235","chr8",131160001,131720001,1
"236","chr8",131880001,132200001,1
"237","chr8",132200001,132800001,1
"238","chr8",132800001,133160001,1
"239","chr8",133160001,133800001,1
"240","chr8",133800001,134480001,1
"241","chr8",134480001,135040001,1
"242","chr8",135040001,135720001,1
"243","chr8",135720001,135920001,1
"244","chr8",135920001,136480001,1
"245","chr8",136480001,136840001,1
"246","chr8",136840001,137120001,1
"247","chr8",137120001,137800001,1
"248","chr8",137800001,138320001,1
"249","chr8",138320001,138960001,1
"250","chr8",138960001,139720001,1
"251","chr8",140760001,141200001,1
"252","chr8",141200001,141440001,1
"253","chr8",141440001,141840001,1
"254","chr8",141840001,142200001,1
"255","chr8",142200001,142400001,1
"256","chr8",142440001,142760001,1
"257","chr8",142960001,143600001,1
"258","chr8",143600001,145160001,1
"259","chr8",145200001,146320001,1
