"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr4",1,520001,1
"2","chr4",520001,1240001,1
"3","chr4",1240001,1800001,1
"4","chr4",1800001,2240001,1
"5","chr4",2240001,2760001,1
"6","chr4",2760001,3080001,1
"7","chr4",3080001,3560001,1
"8","chr4",3560001,3960001,1
"9","chr4",3960001,4240001,1
"10","chr4",4240001,4720001,1
"11","chr4",4720001,5040001,1
"12","chr4",5040001,5440001,1
"13","chr4",5440001,5800001,1
"14","chr4",5800001,6120001,1
"15","chr4",6120001,6520001,1
"16","chr4",6520001,6720001,1
"17","chr4",6720001,7160001,1
"18","chr4",7160001,7720001,1
"19","chr4",7720001,8440001,1
"20","chr4",8440001,9160001,1
"21","chr4",9440001,10120001,1
"22","chr4",10120001,10560001,1
"23","chr4",10560001,11080001,1
"24","chr4",11080001,11440001,1
"25","chr4",11440001,11800001,1
"26","chr4",11800001,12680001,1
"27","chr4",12680001,13560001,1
"28","chr4",13560001,13760001,1
"29","chr4",13760001,14000001,1
"30","chr4",14000001,14280001,1
"31","chr4",14280001,14760001,1
"32","chr4",14760001,15080001,1
"33","chr4",15080001,15480001,1
"34","chr4",15480001,16240001,1
"35","chr4",16240001,16560001,1
"36","chr4",16560001,16960001,1
"37","chr4",16960001,17480001,1
"38","chr4",17480001,17840001,1
"39","chr4",17840001,18600001,1
"40","chr4",18600001,19200001,1
"41","chr4",19200001,19840001,1
"42","chr4",19840001,20240001,1
"43","chr4",20240001,20720001,1
"44","chr4",20720001,21520001,1
"45","chr4",21520001,21800001,1
"46","chr4",21800001,22400001,1
"47","chr4",22400001,22720001,1
"48","chr4",22720001,22960001,1
"49","chr4",22960001,23720001,1
"50","chr4",23720001,24440001,1
"51","chr4",24440001,24960001,1
"52","chr4",24960001,25400001,1
"53","chr4",25400001,25880001,1
"54","chr4",25880001,26440001,1
"55","chr4",26440001,27040001,1
"56","chr4",27040001,27400001,1
"57","chr4",27400001,27680001,1
"58","chr4",27680001,28200001,1
"59","chr4",28200001,28600001,1
"60","chr4",28600001,29080001,1
"61","chr4",29080001,29880001,1
"62","chr4",29880001,30720001,1
"63","chr4",30720001,31080001,1
"64","chr4",31080001,31320001,1
"65","chr4",31320001,31640001,1
"66","chr4",31640001,32280001,1
"67","chr4",32280001,32800001,1
"68","chr4",32800001,33080001,1
"69","chr4",33080001,33760001,1
"70","chr4",33760001,34280001,1
"71","chr4",34280001,34960001,1
"72","chr4",34960001,35520001,1
"73","chr4",35520001,35960001,1
"74","chr4",35960001,36400001,1
"75","chr4",36400001,36720001,1
"76","chr4",36720001,37400001,1
"77","chr4",37400001,37800001,1
"78","chr4",37800001,38080001,1
"79","chr4",38080001,38800001,1
"80","chr4",38800001,39440001,1
"81","chr4",39440001,40080001,1
"82","chr4",40080001,40560001,1
"83","chr4",40560001,40920001,1
"84","chr4",40920001,41240001,1
"85","chr4",41240001,41680001,1
"86","chr4",41680001,41960001,1
"87","chr4",41960001,42280001,1
"88","chr4",42280001,42960001,1
"89","chr4",42960001,43520001,1
"90","chr4",43520001,43760001,1
"91","chr4",43760001,44680001,1
"92","chr4",44680001,45440001,1
"93","chr4",45440001,46000001,1
"94","chr4",46000001,46280001,1
"95","chr4",46280001,46640001,1
"96","chr4",46640001,47120001,1
"97","chr4",47120001,47400001,1
"98","chr4",47400001,47840001,1
"99","chr4",47840001,48360001,1
"100","chr4",48360001,48920001,1
"101","chr4",49040001,49560001,1
"102","chr4",53000001,53440001,1
"103","chr4",53440001,53880001,1
"104","chr4",53880001,54760001,1
"105","chr4",54760001,55120001,1
"106","chr4",55120001,55840001,1
"107","chr4",55840001,56240001,1
"108","chr4",56240001,56840001,1
"109","chr4",56840001,57240001,1
"110","chr4",57240001,57880001,1
"111","chr4",57880001,58320001,1
"112","chr4",58320001,58760001,1
"113","chr4",58760001,59480001,1
"114","chr4",59600001,59880001,1
"115","chr4",59880001,60600001,1
"116","chr4",60600001,61120001,1
"117","chr4",61120001,61360001,1
"118","chr4",61360001,61600001,1
"119","chr4",61600001,62560001,1
"120","chr4",62720001,63000001,1
"121","chr4",63000001,63320001,1
"122","chr4",63320001,63760001,1
"123","chr4",63760001,64160001,1
"124","chr4",64160001,64440001,1
"125","chr4",64440001,65000001,1
"126","chr4",65000001,65560001,1
"127","chr4",65560001,66160001,1
"128","chr4",66160001,66720001,1
"129","chr4",66720001,67120001,1
"130","chr4",67120001,67680001,1
"131","chr4",67680001,68240001,1
"132","chr4",68400001,68640001,1
"133","chr4",68640001,69360001,1
"134","chr4",69360001,70040001,1
"135","chr4",70040001,70520001,1
"136","chr4",70520001,71440001,1
"137","chr4",71440001,72080001,1
"138","chr4",72080001,72600001,1
"139","chr4",72600001,73160001,1
"140","chr4",73160001,73920001,1
"141","chr4",73920001,74160001,1
"142","chr4",74160001,74520001,1
"143","chr4",74520001,74800001,1
"144","chr4",74800001,75040001,1
"145","chr4",75040001,75680001,1
"146","chr4",75680001,76440001,1
"147","chr4",76440001,76760001,1
"148","chr4",76760001,77080001,1
"149","chr4",77080001,77320001,1
"150","chr4",77320001,77640001,1
"151","chr4",77640001,78160001,1
"152","chr4",78160001,78800001,1
"153","chr4",78800001,79440001,1
"154","chr4",79440001,79880001,1
"155","chr4",79880001,80520001,1
"156","chr4",80520001,81120001,1
"157","chr4",82320001,82840001,1
"158","chr4",82840001,83160001,1
"159","chr4",83160001,83720001,1
"160","chr4",83720001,84200001,1
"161","chr4",84200001,84560001,1
"162","chr4",84560001,85440001,1
"163","chr4",85440001,86040001,1
"164","chr4",86040001,86680001,1
"165","chr4",86680001,86920001,1
"166","chr4",86920001,87400001,1
"167","chr4",87400001,87800001,1
"168","chr4",87800001,88160001,1
"169","chr4",88160001,88920001,1
"170","chr4",88920001,89440001,1
"171","chr4",89440001,90040001,1
"172","chr4",90040001,90360001,1
"173","chr4",90360001,90840001,1
"174","chr4",90840001,91240001,1
"175","chr4",91240001,92040001,1
"176","chr4",92040001,92480001,1
"177","chr4",92480001,93080001,1
"178","chr4",93080001,93600001,1
"179","chr4",93600001,94160001,1
"180","chr4",94160001,94400001,1
"181","chr4",94400001,94680001,1
"182","chr4",94680001,95120001,1
"183","chr4",95120001,96080001,1
"184","chr4",96080001,96600001,1
"185","chr4",96600001,97280001,1
"186","chr4",97280001,98080001,1
"187","chr4",98080001,98640001,1
"188","chr4",98640001,98920001,1
"189","chr4",98920001,99760001,1
"190","chr4",99760001,100320001,1
"191","chr4",100320001,100880001,1
"192","chr4",100880001,101320001,1
"193","chr4",101320001,102000001,1
"194","chr4",102000001,102280001,1
"195","chr4",102280001,102640001,1
"196","chr4",102640001,102920001,1
"197","chr4",102920001,103280001,1
"198","chr4",103280001,104080001,1
"199","chr4",104080001,104920001,1
"200","chr4",104920001,105320001,1
"201","chr4",105320001,105760001,1
"202","chr4",105760001,106400001,1
"203","chr4",106400001,107160001,1
"204","chr4",107160001,107920001,1
"205","chr4",107920001,108600001,1
"206","chr4",108600001,108920001,1
"207","chr4",108920001,109560001,1
"208","chr4",109560001,110320001,1
"209","chr4",110320001,110920001,1
"210","chr4",110920001,111520001,1
"211","chr4",111520001,112000001,1
"212","chr4",112000001,112880001,1
"213","chr4",112880001,113520001,1
"214","chr4",113520001,114280001,1
"215","chr4",114280001,114680001,1
"216","chr4",114680001,115320001,1
"217","chr4",115320001,115760001,1
"218","chr4",115760001,116000001,1
"219","chr4",116000001,116800001,1
"220","chr4",116800001,117120001,1
"221","chr4",117120001,117760001,1
"222","chr4",117760001,118520001,1
"223","chr4",118520001,119200001,1
"224","chr4",119200001,119520001,1
"225","chr4",119520001,119880001,1
"226","chr4",119880001,120360001,1
"227","chr4",120360001,121000001,1
"228","chr4",121000001,121240001,1
"229","chr4",121240001,121600001,1
"230","chr4",121600001,122040001,1
"231","chr4",122040001,122720001,1
"232","chr4",122720001,123080001,1
"233","chr4",123080001,123520001,1
"234","chr4",123520001,123840001,1
"235","chr4",123920001,124560001,1
"236","chr4",124560001,125240001,1
"237","chr4",125240001,126200001,1
"238","chr4",126200001,126680001,1
"239","chr4",126680001,127520001,1
"240","chr4",127520001,128040001,1
"241","chr4",128040001,128400001,1
"242","chr4",128400001,129000001,1
"243","chr4",130040001,130840001,1
"244","chr4",130840001,131240001,1
"245","chr4",131240001,131640001,1
"246","chr4",131640001,132600001,1
"247","chr4",133760001,134120001,1
"248","chr4",134120001,134520001,1
"249","chr4",134520001,134840001,1
"250","chr4",134840001,135400001,1
"251","chr4",135400001,135800001,1
"252","chr4",135800001,136480001,1
"253","chr4",136480001,136960001,1
"254","chr4",136960001,137320001,1
"255","chr4",137320001,137800001,1
"256","chr4",137800001,138000001,1
"257","chr4",138000001,138600001,1
"258","chr4",138600001,139120001,1
"259","chr4",139120001,139720001,1
"260","chr4",139720001,140320001,1
"261","chr4",140320001,140560001,1
"262","chr4",140560001,141240001,1
"263","chr4",141240001,141760001,1
"264","chr4",141760001,142080001,1
"265","chr4",142080001,142640001,1
"266","chr4",142640001,143120001,1
"267","chr4",143120001,143800001,1
"268","chr4",143800001,144440001,1
"269","chr4",144440001,145080001,1
"270","chr4",145080001,145560001,1
"271","chr4",145560001,146040001,1
"272","chr4",146040001,146560001,1
"273","chr4",146560001,146840001,1
"274","chr4",146840001,147160001,1
"275","chr4",147160001,147480001,1
"276","chr4",147480001,148040001,1
"277","chr4",148040001,148520001,1
"278","chr4",148520001,149080001,1
"279","chr4",149080001,149400001,1
"280","chr4",150440001,150840001,1
"281","chr4",150840001,151160001,1
"282","chr4",151160001,152000001,1
"283","chr4",152000001,152560001,1
"284","chr4",152560001,153320001,1
"285","chr4",153320001,154040001,1
"286","chr4",154040001,154680001,1
"287","chr4",154680001,155440001,1
"288","chr4",155440001,156280001,1
"289","chr4",156280001,156920001,1
"290","chr4",156920001,157400001,1
"291","chr4",157400001,158080001,1
"292","chr4",158080001,158880001,1
"293","chr4",158880001,159600001,1
"294","chr4",159600001,160320001,1
"295","chr4",160320001,160680001,1
"296","chr4",160680001,161320001,1
"297","chr4",161320001,162160001,1
"298","chr4",162160001,162720001,1
"299","chr4",162720001,163400001,1
"300","chr4",163400001,163960001,1
"301","chr4",163960001,164480001,1
"302","chr4",164480001,164960001,1
"303","chr4",164960001,165680001,1
"304","chr4",165680001,166040001,1
"305","chr4",166040001,166440001,1
"306","chr4",166440001,167040001,1
"307","chr4",167040001,167520001,1
"308","chr4",167520001,167840001,1
"309","chr4",167840001,168240001,1
"310","chr4",168240001,169040001,1
"311","chr4",169040001,169400001,1
"312","chr4",169400001,169840001,1
"313","chr4",169840001,170480001,1
"314","chr4",170480001,171040001,1
"315","chr4",171040001,171480001,1
"316","chr4",171480001,171800001,1
"317","chr4",171800001,172720001,1
"318","chr4",172720001,173120001,1
"319","chr4",173120001,173680001,1
"320","chr4",173680001,174240001,1
"321","chr4",174240001,175000001,1
"322","chr4",175000001,175640001,1
"323","chr4",175640001,176480001,1
"324","chr4",176480001,177040001,1
"325","chr4",177040001,177280001,1
"326","chr4",177280001,178000001,1
"327","chr4",178000001,178480001,1
"328","chr4",178480001,179040001,1
"329","chr4",179040001,179520001,1
"330","chr4",179520001,180240001,1
"331","chr4",180240001,180760001,1
"332","chr4",180760001,181680001,1
"333","chr4",182840001,183320001,1
"334","chr4",183320001,183840001,1
"335","chr4",183840001,184320001,1
"336","chr4",184320001,184600001,1
"337","chr4",184600001,185160001,1
"338","chr4",185160001,185600001,1
"339","chr4",185600001,186320001,1
"340","chr4",186320001,187000001,1
"341","chr4",187000001,187200001,1
"342","chr4",187200001,187520001,1
"343","chr4",187520001,187880001,1
"344","chr4",187880001,188200001,1
"345","chr4",188200001,190920001,1
"346","chr4",190920001,191120001,1
