N/A	0	3883
N/A	3884	3885
N/A	3886	3887
N/A	3888	3889
N/A	3890	3891
N/A	3892	3893
N/A	3894	3895
N/A	3896	3897
N/A	3900	3901
N/A	3902	3903
N/A	3904	3905
N/A	3906	3907
N/A	3908	3909
N/A	3910	3911
N/A	3912	3913
N/A	3914	3915
N/A	3916	3917
N/A	3918	3919
N/A	3920	3921
N/A	3922	3923
N/A	3924	3925
N/A	3926	3928
N/A	3929	3930
N/A	3931	3933
N/A	3934	3935
N/A	3936	3937
N/A	3938	3939
N/A	3940	3943
N/A	3944	3945
N/A	3946	3947
N/A	3948	3949
N/A	3950	3951
N/A	3952	3953
N/A	3954	3955
N/A	3956	3958
N/A	3959	3960
N/A	3961	3962
N/A	3963	3964
N/A	3965	3966
N/A	3967	3968
N/A	3969	3970
N/A	3971	3972
N/A	3973	3974
N/A	3975	3976
N/A	3977	3978
N/A	3979	3980
N/A	3981	3983
N/A	3984	3986
N/A	3987	3988
N/A	3989	3990
N/A	3991	3992
N/A	3993	3994
N/A	3995	3996
N/A	3997	3998
N/A	3999	4000
N/A	4001	4002
N/A	4003	4004
N/A	4005	4007
N/A	4008	4009
N/A	4010	4011
N/A	4012	4013
N/A	4014	4015
N/A	4016	4018
N/A	4019	4020
N/A	4021	4022
N/A	4023	4024
N/A	4025	4026
N/A	4029	4030
N/A	4031	4032
N/A	4033	4034
N/A	4035	4036
N/A	4037	4038
N/A	4039	4040
N/A	4041	4042
N/A	4043	4044
N/A	4045	4046
N/A	4047	4048
N/A	4049	4050
N/A	4051	4052
N/A	4053	4054
N/A	4055	4056
N/A	4057	4059
N/A	4060	4061
N/A	4062	4063
N/A	4064	4065
N/A	4066	4067
N/A	4068	4069
N/A	4070	4071
N/A	4072	4073
N/A	4074	4075
N/A	4076	4077
N/A	4078	4079
N/A	4080	4081
N/A	4082	4083
N/A	4084	4086
N/A	4087	4088
N/A	4089	4090
N/A	4091	4092
N/A	4093	4094
N/A	4095	4096
N/A	4097	4100
N/A	4101	4102
N/A	4103	4104
N/A	4105	4106
N/A	4107	4109
N/A	4110	4111
N/A	4112	4113
N/A	4114	4115
N/A	4116	4117
N/A	4118	4119
N/A	4120	4121
N/A	4122	4123
N/A	4124	4126
N/A	4129	4130
N/A	4131	4132
N/A	4133	4134
N/A	4135	4137
N/A	4138	4140
N/A	4141	4142
N/A	4143	4145
N/A	4146	4147
N/A	4148	4149
N/A	4150	4152
N/A	4153	4154
N/A	4155	4156
N/A	4157	4158
N/A	4159	4160
N/A	4161	4162
N/A	4163	4165
N/A	4166	4167
N/A	4168	4169
N/A	4170	4171
N/A	4172	4174
N/A	4175	4176
N/A	4177	4178
N/A	4179	4180
N/A	4181	4182
N/A	4183	4184
N/A	4185	4186
N/A	4187	4188
N/A	4189	4191
N/A	4192	4193
N/A	4194	4195
N/A	4196	4197
N/A	4198	4199
N/A	4202	4203
N/A	4204	4206
N/A	4207	4208
N/A	4209	4210
N/A	4211	4212
N/A	4213	4214
N/A	4215	4216
N/A	4217	4218
N/A	4219	4220
N/A	4221	4222
N/A	4223	4224
N/A	4225	4226
N/A	4227	4228
N/A	4229	4230
N/A	4231	4232
N/A	4233	4234
N/A	4235	4236
N/A	4237	4238
N/A	4239	4240
N/A	4241	4242
N/A	4243	4244
N/A	4245	4246
N/A	4247	4248
N/A	4249	4250
N/A	4251	4252
N/A	4253	4255
N/A	4256	4257
N/A	4258	4260
N/A	4261	4263
N/A	4264	4265
N/A	4266	4267
N/A	4268	4269
N/A	4270	4271
N/A	4272	4273
