N/A	0	4593
N/A	4594	4595
N/A	4596	4597
N/A	4598	4599
N/A	4602	4603
N/A	4604	4605
N/A	4606	4608
N/A	4609	4610
N/A	4611	4614
N/A	4615	4616
N/A	4619	4627
N/A	4628	4629
N/A	4630	4631
N/A	4632	4633
N/A	4634	4635
N/A	4636	4637
N/A	4638	4639
N/A	4640	4641
N/A	4642	4644
N/A	4645	4646
N/A	4647	4648
N/A	4649	4651
N/A	4652	4653
N/A	4654	4656
N/A	4657	4658
N/A	4661	4662
N/A	4665	4666
N/A	4667	4669
N/A	4670	4672
N/A	4673	4674
N/A	4675	4676
N/A	4677	4678
N/A	4681	4682
N/A	4688	4689
N/A	4690	4691
N/A	4692	4693
N/A	4694	4695
N/A	4699	4700
N/A	4701	4703
N/A	4704	4705
N/A	4706	4707
N/A	4708	4709
N/A	4710	4711
N/A	4715	4717
N/A	4722	4723
N/A	4724	4725
N/A	4726	4727
N/A	4728	4731
N/A	4732	4733
N/A	4736	4737
N/A	4738	4740
N/A	4745	4746
N/A	4747	4748
N/A	4751	4752
N/A	4755	4761
N/A	4762	4764
N/A	4765	4767
N/A	4768	4770
N/A	4773	4774
