N/A	3872	3873
N/A	3869	3871
N/A	3867	3868
N/A	3863	3864
N/A	3861	3862
N/A	3859	3860
N/A	3856	3858
N/A	3854	3855
N/A	3852	3853
N/A	3850	3851
N/A	3848	3849
N/A	3846	3847
N/A	3841	3845
N/A	3839	3840
N/A	3835	3836
N/A	3833	3834
N/A	3831	3832
N/A	3829	3830
N/A	3825	3828
N/A	3823	3824
N/A	3821	3822
N/A	3819	3820
N/A	3817	3818
N/A	3815	3816
N/A	3805	3806
N/A	3803	3804
N/A	3801	3802
N/A	3799	3800
N/A	3795	3796
N/A	3791	3792
N/A	3787	3788
N/A	3785	3786
N/A	3783	3784
N/A	3781	3782
N/A	3779	3780
N/A	3777	3778
N/A	3775	3776
N/A	3773	3774
N/A	3771	3772
N/A	3769	3770
N/A	3767	3768
N/A	3765	3766
N/A	3763	3764
N/A	3760	3762
N/A	3758	3759
N/A	3756	3757
N/A	3752	3755
N/A	3750	3751
N/A	3748	3749
N/A	3743	3745
N/A	3741	3742
N/A	3738	3740
N/A	3736	3737
N/A	3734	3735
N/A	3732	3733
N/A	3730	3731
N/A	3728	3729
N/A	3722	3723
N/A	3719	3721
N/A	3717	3718
N/A	0	3716
