N/A	0	1
N/A	2	3
N/A	4	5
N/A	6	7
N/A	8	12
N/A	15	16
N/A	17	19
N/A	20	21
N/A	22	23
N/A	24	25
N/A	26	27
N/A	28	30
N/A	31	32
N/A	33	35
N/A	36	37
N/A	38	39
N/A	42	43
N/A	44	46
N/A	49	50
N/A	51	52
N/A	53	54
N/A	55	56
N/A	57	58
N/A	61	62
N/A	63	65
N/A	68	72
N/A	73	74
N/A	77	79
N/A	80	83
N/A	84	86
N/A	87	88
N/A	89	91
N/A	92	94
N/A	98	99
N/A	100	101
N/A	106	107
N/A	108	109
N/A	110	112
N/A	113	115
N/A	116	117
N/A	118	119
N/A	122	123
N/A	124	126
N/A	129	131
N/A	132	133
N/A	134	136
N/A	137	138
N/A	139	145
N/A	146	148
N/A	149	150
N/A	151	153
N/A	156	157
N/A	158	159
N/A	160	161
N/A	162	164
N/A	167	168
N/A	171	173
N/A	174	177
N/A	178	179
N/A	180	182
N/A	183	184
N/A	185	196
N/A	199	200
N/A	201	202
N/A	203	204
N/A	205	206
N/A	207	209
N/A	212	213
N/A	218	219
N/A	220	221
N/A	222	223
N/A	224	225
N/A	226	227
N/A	228	230
N/A	231	232
N/A	233	234
N/A	235	237
N/A	240	241
N/A	246	247
N/A	248	249
N/A	250	251
N/A	252	253
N/A	254	255
N/A	256	257
N/A	258	260
N/A	261	262
N/A	268	269
N/A	270	271
N/A	272	273
N/A	274	275
N/A	276	277
N/A	278	279
N/A	280	281
N/A	282	287
N/A	288	289
N/A	292	293
N/A	296	297
N/A	298	299
N/A	300	301
N/A	302	304
N/A	305	306
N/A	307	308
N/A	309	310
N/A	311	312
N/A	313	314
N/A	317	318
N/A	319	321
N/A	324	327
N/A	328	329
N/A	333	334
N/A	335	336
N/A	337	339
N/A	340	341
N/A	344	345
N/A	346	352
N/A	356	358
N/A	359	361
N/A	362	363
N/A	364	367
N/A	368	370
N/A	371	372
N/A	373	374
N/A	375	376
N/A	377	378
N/A	381	382
N/A	385	386
N/A	387	388
N/A	389	390
N/A	391	392
N/A	395	396
N/A	401	402
N/A	403	404
N/A	407	408
N/A	409	410
N/A	413	414
N/A	417	418
N/A	422	423
N/A	424	426
N/A	427	428
N/A	432	434
N/A	435	436
N/A	440	441
N/A	444	445
N/A	446	447
N/A	452	453
N/A	454	456
N/A	459	461
N/A	464	465
N/A	466	468
N/A	471	472
N/A	473	474
N/A	478	480
