"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr11",160001,600001,1
"2","chr11",600001,840001,1
"3","chr11",840001,1560001,1
"4","chr11",1560001,2200001,1
"5","chr11",2200001,2920001,1
"6","chr11",2920001,3440001,1
"7","chr11",3440001,4280001,1
"8","chr11",4280001,4560001,1
"9","chr11",4560001,5080001,1
"10","chr11",5080001,5480001,1
"11","chr11",5480001,6040001,1
"12","chr11",6040001,6720001,1
"13","chr11",6720001,7080001,1
"14","chr11",7080001,7760001,1
"15","chr11",7760001,8200001,1
"16","chr11",8200001,8600001,1
"17","chr11",8600001,9000001,1
"18","chr11",9000001,9560001,1
"19","chr11",9560001,10360001,1
"20","chr11",10360001,10760001,1
"21","chr11",10760001,11200001,1
"22","chr11",11200001,11920001,1
"23","chr11",11920001,12320001,1
"24","chr11",12320001,13240001,1
"25","chr11",13240001,13440001,1
"26","chr11",13440001,13760001,1
"27","chr11",13760001,14280001,1
"28","chr11",14280001,14560001,1
"29","chr11",14560001,14920001,1
"30","chr11",14920001,15320001,1
"31","chr11",15320001,16000001,1
"32","chr11",16000001,16800001,1
"33","chr11",16800001,17400001,1
"34","chr11",17400001,18040001,1
"35","chr11",18040001,18800001,1
"36","chr11",18800001,19080001,1
"37","chr11",19080001,19600001,1
"38","chr11",19600001,19920001,1
"39","chr11",19920001,20400001,1
"40","chr11",20400001,20640001,1
"41","chr11",20640001,20840001,1
"42","chr11",20840001,21400001,1
"43","chr11",21400001,21840001,1
"44","chr11",21840001,22320001,1
"45","chr11",22320001,22880001,1
"46","chr11",22880001,23200001,1
"47","chr11",23200001,23680001,1
"48","chr11",23680001,24360001,1
"49","chr11",24360001,24800001,1
"50","chr11",24800001,25440001,1
"51","chr11",25440001,25880001,1
"52","chr11",25880001,26320001,1
"53","chr11",26320001,26720001,1
"54","chr11",26720001,27200001,1
"55","chr11",27200001,27560001,1
"56","chr11",27720001,28080001,1
"57","chr11",28080001,28720001,1
"58","chr11",28720001,29440001,1
"59","chr11",29440001,30360001,1
"60","chr11",30360001,30960001,1
"61","chr11",30960001,31400001,1
"62","chr11",31400001,32200001,1
"63","chr11",32200001,32880001,1
"64","chr11",33920001,34520001,1
"65","chr11",34520001,34920001,1
"66","chr11",34920001,35520001,1
"67","chr11",35520001,36280001,1
"68","chr11",36280001,36600001,1
"69","chr11",36600001,36880001,1
"70","chr11",36880001,37560001,1
"71","chr11",37560001,38120001,1
"72","chr11",38120001,38800001,1
"73","chr11",38800001,39400001,1
"74","chr11",39400001,40200001,1
"75","chr11",41240001,41520001,1
"76","chr11",41520001,41880001,1
"77","chr11",41880001,42200001,1
"78","chr11",42200001,42560001,1
"79","chr11",42560001,43360001,1
"80","chr11",43360001,43880001,1
"81","chr11",43880001,44120001,1
"82","chr11",44120001,44560001,1
"83","chr11",44560001,44920001,1
"84","chr11",44920001,45360001,1
"85","chr11",45360001,45840001,1
"86","chr11",45840001,46360001,1
"87","chr11",46360001,46800001,1
"88","chr11",46800001,47200001,1
"89","chr11",47200001,47880001,1
"90","chr11",47880001,48200001,1
"91","chr11",48200001,48840001,1
"92","chr11",48840001,49200001,1
"93","chr11",49200001,50040001,1
"94","chr11",50040001,50280001,1
"95","chr11",50560001,50960001,1
"96","chr11",55280001,55480001,1
"97","chr11",55480001,55760001,1
"98","chr11",55760001,56000001,1
"99","chr11",56000001,56600001,1
"100","chr11",56600001,57000001,1
"101","chr11",57000001,57600001,1
"102","chr11",57600001,58320001,1
"103","chr11",58320001,58880001,1
"104","chr11",58880001,59200001,1
"105","chr11",59200001,59440001,1
"106","chr11",59440001,60000001,1
"107","chr11",60000001,60480001,1
"108","chr11",60480001,61000001,1
"109","chr11",62040001,62640001,1
"110","chr11",62640001,63000001,1
"111","chr11",63000001,63520001,1
"112","chr11",63520001,64120001,1
"113","chr11",64120001,64440001,1
"114","chr11",64440001,64920001,1
"115","chr11",64920001,65360001,1
"116","chr11",65360001,66120001,1
"117","chr11",66120001,66600001,1
"118","chr11",66600001,67280001,1
"119","chr11",67280001,67760001,1
"120","chr11",67760001,68360001,1
"121","chr11",68360001,68840001,1
"122","chr11",68840001,69520001,1
"123","chr11",69520001,70280001,1
"124","chr11",70280001,70720001,1
"125","chr11",70720001,71080001,1
"126","chr11",71080001,71680001,1
"127","chr11",71680001,72360001,1
"128","chr11",72360001,72600001,1
"129","chr11",72600001,73000001,1
