"","col2","res2","end2"
"1","chr11",160000,280000
"2","chr11",280000,840000
"3","chr11",840000,1120000
"4","chr11",1120000,1520000
"5","chr11",1520000,2200000
"6","chr11",2200000,2520000
"7","chr11",2520000,2920000
"8","chr11",2920000,3840000
"9","chr11",3840000,4200000
"10","chr11",4200000,4280000
"11","chr11",4280000,4360000
"12","chr11",4360000,4520000
"13","chr11",4520000,5240000
"14","chr11",5240000,5320000
"15","chr11",5320000,6040000
"16","chr11",6040000,6400000
"17","chr11",6400000,6720000
"18","chr11",6720000,7120000
"19","chr11",7120000,7840000
"20","chr11",7840000,8200000
"21","chr11",8200000,8600000
"22","chr11",8600000,9e+06
"23","chr11",9e+06,9800000
"24","chr11",9800000,10440000
"25","chr11",10440000,10760000
"26","chr11",10760000,11200000
"27","chr11",11200000,11520000
"28","chr11",11520000,11640000
"29","chr11",11640000,11920000
"30","chr11",11920000,12360000
"31","chr11",12360000,12520000
"32","chr11",12520000,12920000
"33","chr11",12920000,13240000
"34","chr11",13240000,13440000
"35","chr11",13440000,13800000
"36","chr11",13800000,14080000
"37","chr11",14080000,14240000
"38","chr11",14240000,14560000
"39","chr11",14560000,1.5e+07
"40","chr11",1.5e+07,15280000
"41","chr11",15280000,15680000
"42","chr11",15680000,1.6e+07
"43","chr11",1.6e+07,16640000
"44","chr11",16640000,16920000
"45","chr11",16920000,17560000
"46","chr11",17560000,18040000
"47","chr11",18040000,18720000
"48","chr11",18720000,19040000
"49","chr11",19040000,19600000
"50","chr11",19600000,19760000
"51","chr11",19760000,19920000
"52","chr11",19920000,20520000
"53","chr11",20520000,20840000
"54","chr11",20840000,22160000
"55","chr11",22160000,22880000
"56","chr11",22880000,24480000
"57","chr11",24480000,26280000
"58","chr11",26280000,27200000
"59","chr11",27200000,27520000
"60","chr11",27520000,29400000
"61","chr11",29400000,30360000
"62","chr11",30360000,30960000
"63","chr11",30960000,32200000
"64","chr11",32200000,32640000
"65","chr11",32640000,33400000
"66","chr11",33400000,33800000
"67","chr11",33800000,34400000
"68","chr11",34400000,34920000
"69","chr11",34920000,35520000
"70","chr11",35520000,35720000
"71","chr11",35720000,36120000
"72","chr11",36120000,36280000
"73","chr11",36280000,36800000
"74","chr11",36800000,37440000
"75","chr11",37440000,39400000
"76","chr11",39400000,40360000
"77","chr11",40360000,41440000
"78","chr11",41440000,42640000
"79","chr11",42640000,43360000
"80","chr11",43360000,43880000
"81","chr11",43880000,44120000
"82","chr11",44120000,44720000
"83","chr11",44720000,44920000
"84","chr11",44920000,45360000
"85","chr11",45360000,45800000
"86","chr11",45800000,46760000
"87","chr11",46760000,47480000
"88","chr11",47480000,48200000
"89","chr11",48200000,48640000
"90","chr11",48640000,48720000
"91","chr11",48720000,48800000
"92","chr11",48800000,5e+07
