"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr16",80001,720001,1
"2","chr16",720001,1240001,1
"3","chr16",1280001,1880001,1
"4","chr16",1880001,2200001,1
"5","chr16",2240001,2640001,1
"6","chr16",2680001,3240001,1
"7","chr16",3240001,3520001,1
"8","chr16",3520001,4000001,1
"9","chr16",4000001,4520001,1
"10","chr16",4520001,5160001,1
"11","chr16",5160001,5440001,1
"12","chr16",5440001,5760001,1
"13","chr16",5760001,6200001,1
"14","chr16",6200001,6720001,1
"15","chr16",6720001,7280001,1
"16","chr16",7280001,7840001,1
"17","chr16",7840001,8600001,1
"18","chr16",8600001,9240001,1
"19","chr16",9400001,9840001,1
"20","chr16",9840001,10320001,1
"21","chr16",10320001,11040001,1
"22","chr16",11040001,11480001,1
"23","chr16",11480001,11920001,1
"24","chr16",11920001,12200001,1
"25","chr16",12200001,12920001,1
"26","chr16",12920001,13560001,1
"27","chr16",13560001,14000001,1
"28","chr16",14000001,14920001,1
"29","chr16",14920001,15320001,1
"30","chr16",15640001,16360001,1
"31","chr16",16600001,16800001,1
"32","chr16",16840001,17320001,1
"33","chr16",17320001,18320001,1
"34","chr16",18760001,19520001,1
"35","chr16",19520001,19920001,1
"36","chr16",19920001,20720001,1
"37","chr16",20720001,21400001,1
"38","chr16",21520001,22200001,1
"39","chr16",23360001,23720001,1
"40","chr16",23720001,24520001,1
"41","chr16",24520001,25280001,1
"42","chr16",25280001,26040001,1
"43","chr16",26040001,26480001,1
"44","chr16",26480001,27160001,1
"45","chr16",27160001,27520001,1
"46","chr16",27520001,28160001,1
"47","chr16",28280001,28680001,1
"48","chr16",28800001,29440001,1
"49","chr16",29600001,30200001,1
"50","chr16",30320001,30920001,1
"51","chr16",30920001,31520001,1
"52","chr16",31520001,32040001,1
"53","chr16",32080001,33040001,1
"54","chr16",33400001,34040001,1
"55","chr16",34160001,34560001,1
"56","chr16",34560001,34960001,1
"57","chr16",46440001,46680001,1
"58","chr16",46680001,47160001,1
"59","chr16",47160001,47640001,1
"60","chr16",47640001,48200001,1
"61","chr16",48200001,48680001,1
"62","chr16",48680001,49400001,1
"63","chr16",49400001,50040001,1
"64","chr16",50040001,50840001,1
"65","chr16",50840001,51200001,1
"66","chr16",51200001,51560001,1
"67","chr16",51560001,51800001,1
"68","chr16",51800001,52040001,1
"69","chr16",53080001,53560001,1
"70","chr16",53560001,53760001,1
"71","chr16",53760001,54320001,1
"72","chr16",54320001,55000001,1
"73","chr16",55000001,55320001,1
"74","chr16",55320001,55920001,1
"75","chr16",55920001,56400001,1
"76","chr16",56400001,56840001,1
"77","chr16",56840001,57480001,1
"78","chr16",57480001,57960001,1
"79","chr16",57960001,58800001,1
"80","chr16",58800001,59320001,1
"81","chr16",59320001,59880001,1
"82","chr16",59880001,60480001,1
"83","chr16",60480001,60880001,1
"84","chr16",60880001,61520001,1
"85","chr16",61520001,61920001,1
"86","chr16",61920001,62280001,1
"87","chr16",62280001,62640001,1
"88","chr16",62640001,63040001,1
"89","chr16",63040001,63520001,1
"90","chr16",63520001,64160001,1
"91","chr16",64160001,64720001,1
"92","chr16",64720001,65160001,1
"93","chr16",65160001,65720001,1
"94","chr16",65720001,66320001,1
"95","chr16",66320001,66880001,1
"96","chr16",66880001,67240001,1
"97","chr16",67240001,67680001,1
"98","chr16",67680001,68280001,1
"99","chr16",68280001,68560001,1
"100","chr16",68560001,68880001,1
"101","chr16",68880001,69200001,1
"102","chr16",69200001,69800001,1
"103","chr16",69800001,70280001,1
"104","chr16",70280001,70880001,1
"105","chr16",70880001,71640001,1
"106","chr16",71640001,72160001,1
"107","chr16",72160001,72520001,1
"108","chr16",72520001,72840001,1
"109","chr16",72840001,73240001,1
"110","chr16",73240001,73560001,1
"111","chr16",73560001,74360001,1
"112","chr16",74360001,74720001,1
"113","chr16",74720001,75200001,1
"114","chr16",75200001,75600001,1
"115","chr16",75600001,75840001,1
"116","chr16",75840001,76680001,1
"117","chr16",76680001,77240001,1
"118","chr16",77240001,77680001,1
"119","chr16",77680001,78120001,1
"120","chr16",78120001,78560001,1
"121","chr16",78560001,79040001,1
"122","chr16",79040001,79600001,1
"123","chr16",79600001,80520001,1
"124","chr16",80520001,81000001,1
"125","chr16",81000001,81800001,1
"126","chr16",81800001,82280001,1
"127","chr16",82280001,82760001,1
"128","chr16",82760001,83440001,1
"129","chr16",83440001,83840001,1
"130","chr16",83840001,84080001,1
"131","chr16",84080001,84520001,1
"132","chr16",84520001,85160001,1
"133","chr16",85160001,85840001,1
"134","chr16",85840001,86560001,1
"135","chr16",86560001,87320001,1
"136","chr16",87320001,88000001,1
"137","chr16",88000001,88680001,1
"138","chr16",88680001,89280001,1
"139","chr16",89280001,90280001,1
