"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr19",240001,600001,1
"2","chr19",600001,1000001,1
"3","chr19",1000001,1280001,1
"4","chr19",1280001,1880001,1
"5","chr19",1880001,2440001,1
"6","chr19",2440001,3240001,1
"7","chr19",3240001,4240001,1
"8","chr19",4240001,5080001,1
"9","chr19",5080001,5720001,1
"10","chr19",5720001,6360001,1
"11","chr19",6360001,6920001,1
"12","chr19",6960001,7400001,1
"13","chr19",7400001,7880001,1
"14","chr19",7880001,8840001,1
"15","chr19",8880001,9240001,1
"16","chr19",9240001,10000001,1
"17","chr19",10160001,10400001,1
"18","chr19",10400001,10920001,1
"19","chr19",10920001,11240001,1
"20","chr19",11240001,11600001,1
"21","chr19",11600001,11880001,1
"22","chr19",11880001,12640001,1
"23","chr19",12640001,13080001,1
"24","chr19",13080001,13840001,1
"25","chr19",13840001,14320001,1
"26","chr19",14320001,14680001,1
"27","chr19",14680001,15200001,1
"28","chr19",15200001,15680001,1
"29","chr19",15680001,16280001,1
"30","chr19",17480001,17920001,1
"31","chr19",17920001,18520001,1
"32","chr19",18520001,19040001,1
"33","chr19",19040001,19640001,1
"34","chr19",19640001,20080001,1
"35","chr19",20080001,20560001,1
"36","chr19",21640001,22080001,1
"37","chr19",22080001,22360001,1
"38","chr19",22360001,22720001,1
"39","chr19",22720001,23080001,1
"40","chr19",23080001,23840001,1
"41","chr19",23840001,24320001,1
"42","chr19",27720001,28120001,1
"43","chr19",28120001,28360001,1
"44","chr19",28360001,28920001,1
"45","chr19",28920001,29360001,1
"46","chr19",29360001,30080001,1
"47","chr19",30080001,30520001,1
"48","chr19",30520001,31000001,1
"49","chr19",31160001,31880001,1
"50","chr19",31880001,32720001,1
"51","chr19",32720001,33120001,1
"52","chr19",33120001,33600001,1
"53","chr19",33600001,34280001,1
"54","chr19",34280001,35000001,1
"55","chr19",35000001,35240001,1
"56","chr19",35240001,35760001,1
"57","chr19",35760001,36520001,1
"58","chr19",36520001,36800001,1
"59","chr19",36800001,37320001,1
"60","chr19",37320001,37760001,1
"61","chr19",37760001,38280001,1
"62","chr19",38400001,38720001,1
"63","chr19",38720001,39040001,1
"64","chr19",39040001,39440001,1
"65","chr19",39440001,39920001,1
"66","chr19",39920001,40400001,1
"67","chr19",40400001,41160001,1
"68","chr19",41160001,41800001,1
"69","chr19",41800001,42360001,1
"70","chr19",42360001,43040001,1
"71","chr19",43040001,43600001,1
"72","chr19",43600001,44040001,1
"73","chr19",44040001,44320001,1
"74","chr19",44320001,45000001,1
"75","chr19",45120001,45440001,1
"76","chr19",45440001,45760001,1
"77","chr19",45760001,46360001,1
"78","chr19",46360001,47080001,1
"79","chr19",47080001,47720001,1
"80","chr19",47720001,48440001,1
"81","chr19",48440001,48800001,1
"82","chr19",48800001,49160001,1
"83","chr19",49160001,49520001,1
"84","chr19",49520001,50240001,1
"85","chr19",50240001,50840001,1
"86","chr19",51880001,52360001,1
"87","chr19",52360001,52720001,1
"88","chr19",52720001,53120001,1
"89","chr19",53120001,53680001,1
"90","chr19",53680001,54040001,1
"91","chr19",54080001,54720001,1
"92","chr19",54720001,55000001,1
"93","chr19",55000001,55360001,1
"94","chr19",55360001,56200001,1
"95","chr19",56200001,56880001,1
"96","chr19",56880001,57640001,1
"97","chr19",57640001,59120001,1
