"","col2","res2","end2"
"1","chr4",40000,240000
"2","chr4",240000,480000
"3","chr4",480000,1e+06
"4","chr4",1e+06,1360000
"5","chr4",1360000,1680000
"6","chr4",1680000,1920000
"7","chr4",1920000,2e+06
"8","chr4",2e+06,2480000
"9","chr4",2480000,2720000
"10","chr4",2720000,2960000
"11","chr4",2960000,3320000
"12","chr4",3320000,3480000
"13","chr4",3480000,3960000
"14","chr4",3960000,4240000
"15","chr4",4240000,4440000
"16","chr4",4440000,4840000
"17","chr4",4840000,5040000
"18","chr4",5040000,5560000
"19","chr4",5560000,5800000
"20","chr4",5800000,6200000
"21","chr4",6200000,6640000
"22","chr4",6640000,7120000
"23","chr4",7120000,7720000
"24","chr4",7720000,8080000
"25","chr4",8080000,8440000
"26","chr4",8440000,8640000
"27","chr4",8640000,8960000
"28","chr4",8960000,9360000
"29","chr4",9360000,9680000
"30","chr4",9680000,10080000
"31","chr4",10080000,10560000
"32","chr4",10560000,11360000
"33","chr4",11360000,11800000
"34","chr4",11800000,12720000
"35","chr4",12720000,13600000
"36","chr4",13600000,13920000
"37","chr4",13920000,14240000
"38","chr4",14240000,14760000
"39","chr4",14760000,15200000
"40","chr4",15200000,15480000
"41","chr4",15480000,15800000
"42","chr4",15800000,16280000
"43","chr4",16280000,16800000
"44","chr4",16800000,17480000
"45","chr4",17480000,17800000
"46","chr4",17800000,18600000
"47","chr4",18600000,19200000
"48","chr4",19200000,20280000
"49","chr4",20280000,20720000
"50","chr4",20720000,21360000
"51","chr4",21360000,21760000
"52","chr4",21760000,22360000
"53","chr4",22360000,22720000
"54","chr4",22720000,23320000
"55","chr4",23320000,23760000
"56","chr4",23760000,24480000
"57","chr4",24480000,24840000
"58","chr4",24840000,24960000
"59","chr4",24960000,25400000
"60","chr4",25400000,25920000
"61","chr4",25920000,26440000
"62","chr4",26440000,27040000
"63","chr4",27040000,28440000
"64","chr4",28440000,30040000
"65","chr4",30040000,30680000
"66","chr4",30680000,31040000
"67","chr4",31040000,31720000
"68","chr4",31720000,32800000
"69","chr4",32800000,33640000
"70","chr4",33640000,34720000
"71","chr4",34720000,36040000
"72","chr4",36040000,36400000
"73","chr4",36400000,37400000
"74","chr4",37400000,37600000
"75","chr4",37600000,38080000
"76","chr4",38080000,38160000
"77","chr4",38160000,38760000
"78","chr4",38760000,39200000
"79","chr4",39200000,39480000
"80","chr4",39480000,39960000
"81","chr4",39960000,40040000
"82","chr4",40040000,40320000
"83","chr4",40320000,40720000
"84","chr4",40720000,40960000
"85","chr4",40960000,41240000
"86","chr4",41240000,41680000
"87","chr4",41680000,41920000
"88","chr4",41920000,42280000
"89","chr4",42280000,42960000
"90","chr4",42960000,43760000
"91","chr4",43760000,44720000
"92","chr4",44720000,46280000
"93","chr4",46280000,46840000
"94","chr4",46840000,47640000
"95","chr4",47640000,4.8e+07
"96","chr4",4.8e+07,48280000
"97","chr4",48280000,48560000
"98","chr4",48560000,48920000
"99","chr4",48920000,49080000
"100","chr4",49080000,49560000
"101","chr4",49560000,49640000
"102","chr4",49640000,52680000
"103","chr4",52680000,53080000
"104","chr4",53080000,53440000
"105","chr4",53440000,53840000
"106","chr4",53840000,54160000
"107","chr4",54160000,54280000
"108","chr4",54280000,54760000
"109","chr4",54760000,55120000
"110","chr4",55120000,55520000
"111","chr4",55520000,55840000
"112","chr4",55840000,56200000
"113","chr4",56200000,56760000
"114","chr4",56760000,56960000
"115","chr4",56960000,57360000
"116","chr4",57360000,57760000
"117","chr4",57760000,57840000
"118","chr4",57840000,58040000
"119","chr4",58040000,58280000
"120","chr4",58280000,58920000
"121","chr4",58920000,60040000
"122","chr4",60040000,61080000
"123","chr4",61080000,61680000
"124","chr4",61680000,62520000
"125","chr4",62520000,63600000
"126","chr4",63600000,64160000
"127","chr4",64160000,65480000
"128","chr4",65480000,65880000
"129","chr4",65880000,66840000
"130","chr4",66840000,67560000
"131","chr4",67560000,68320000
"132","chr4",68320000,69120000
"133","chr4",69120000,69360000
"134","chr4",69360000,70080000
"135","chr4",70080000,70560000
"136","chr4",70560000,71440000
"137","chr4",71440000,71960000
"138","chr4",71960000,72600000
"139","chr4",72600000,73400000
"140","chr4",73400000,73920000
"141","chr4",73920000,74160000
"142","chr4",74160000,74520000
"143","chr4",74520000,75040000
"144","chr4",75040000,75600000
"145","chr4",75600000,75800000
"146","chr4",75800000,76440000
"147","chr4",76440000,76880000
"148","chr4",76880000,77040000
"149","chr4",77040000,77360000
"150","chr4",77360000,77680000
"151","chr4",77680000,77960000
"152","chr4",77960000,78240000
"153","chr4",78240000,78400000
"154","chr4",78400000,78520000
"155","chr4",78520000,78880000
"156","chr4",78880000,79440000
"157","chr4",79440000,79840000
"158","chr4",79840000,80800000
"159","chr4",80800000,81240000
"160","chr4",81240000,8.2e+07
"161","chr4",8.2e+07,82320000
"162","chr4",82320000,82760000
"163","chr4",82760000,83200000
"164","chr4",83200000,83400000
"165","chr4",83400000,83720000
"166","chr4",83720000,83960000
"167","chr4",83960000,84200000
"168","chr4",84200000,84400000
"169","chr4",84400000,84640000
"170","chr4",84640000,8.5e+07
"171","chr4",8.5e+07,85480000
"172","chr4",85480000,85920000
"173","chr4",85920000,86680000
"174","chr4",86680000,87400000
"175","chr4",87400000,87840000
"176","chr4",87840000,88040000
"177","chr4",88040000,88440000
"178","chr4",88440000,88920000
"179","chr4",88920000,89440000
"180","chr4",89440000,90040000
"181","chr4",90040000,90400000
"182","chr4",90400000,90840000
"183","chr4",90840000,91240000
"184","chr4",91240000,92160000
"185","chr4",92160000,93240000
"186","chr4",93240000,94440000
"187","chr4",94440000,94600000
"188","chr4",94600000,95160000
"189","chr4",95160000,95640000
"190","chr4",95640000,96040000
"191","chr4",96040000,96560000
"192","chr4",96560000,97320000
"193","chr4",97320000,9.9e+07
"194","chr4",9.9e+07,99800000
"195","chr4",99800000,100440000
"196","chr4",100440000,100880000
"197","chr4",100880000,101240000
"198","chr4",101240000,101800000
"199","chr4",101800000,102680000
"200","chr4",102680000,103320000
"201","chr4",103320000,104040000
"202","chr4",104040000,104920000
"203","chr4",104920000,105800000
"204","chr4",105800000,106280000
"205","chr4",106280000,106640000
"206","chr4",106640000,107160000
"207","chr4",107160000,107840000
"208","chr4",107840000,108600000
"209","chr4",108600000,108840000
"210","chr4",108840000,109600000
"211","chr4",109600000,110320000
"212","chr4",110320000,110920000
"213","chr4",110920000,111480000
"214","chr4",111480000,112960000
"215","chr4",112960000,113560000
"216","chr4",113560000,114200000
"217","chr4",114200000,1.15e+08
"218","chr4",1.15e+08,115720000
"219","chr4",115720000,116880000
"220","chr4",116880000,118040000
"221","chr4",118040000,119320000
"222","chr4",119320000,119640000
"223","chr4",119640000,120320000
"224","chr4",120320000,120400000
"225","chr4",120400000,1.21e+08
"226","chr4",1.21e+08,122080000
"227","chr4",122080000,122800000
"228","chr4",122800000,123080000
"229","chr4",123080000,123520000
"230","chr4",123520000,1.24e+08
"231","chr4",1.24e+08,124600000
"232","chr4",124600000,125240000
"233","chr4",125240000,126200000
"234","chr4",126200000,127480000
"235","chr4",127480000,128400000
"236","chr4",128400000,128680000
"237","chr4",128680000,129320000
"238","chr4",129320000,129800000
"239","chr4",129800000,130280000
"240","chr4",130280000,130760000
"241","chr4",130760000,131800000
"242","chr4",131800000,1.34e+08
"243","chr4",1.34e+08,135880000
"244","chr4",135880000,1.38e+08
"245","chr4",1.38e+08,138720000
"246","chr4",138720000,139480000
"247","chr4",139480000,139880000
"248","chr4",139880000,140360000
"249","chr4",140360000,140560000
"250","chr4",140560000,140920000
"251","chr4",140920000,141280000
"252","chr4",141280000,141760000
"253","chr4",141760000,142200000
"254","chr4",142200000,143040000
"255","chr4",143040000,143800000
"256","chr4",143800000,144440000
"257","chr4",144440000,145040000
"258","chr4",145040000,146040000
"259","chr4",146040000,146560000
"260","chr4",146560000,147120000
"261","chr4",147120000,147920000
"262","chr4",147920000,148520000
"263","chr4",148520000,148840000
"264","chr4",148840000,149360000
"265","chr4",149360000,150240000
"266","chr4",150240000,150840000
"267","chr4",150840000,151200000
"268","chr4",151200000,1.52e+08
"269","chr4",1.52e+08,152600000
"270","chr4",152600000,152680000
"271","chr4",152680000,153320000
"272","chr4",153320000,153760000
"273","chr4",153760000,1.54e+08
"274","chr4",1.54e+08,154280000
"275","chr4",154280000,154680000
"276","chr4",154680000,155240000
"277","chr4",155240000,155760000
"278","chr4",155760000,156320000
"279","chr4",156320000,156880000
"280","chr4",156880000,157360000
"281","chr4",157360000,158120000
"282","chr4",158120000,159080000
"283","chr4",159080000,159600000
"284","chr4",159600000,160400000
"285","chr4",160400000,162160000
