"","col2","res2","end2"
"1","chr1",720000,1520000
"2","chr1",1520000,1840000
"3","chr1",1840000,2320000
"4","chr1",2320000,3960000
"5","chr1",3960000,4040000
"6","chr1",4040000,6e+06
"7","chr1",6e+06,6760000
"8","chr1",6760000,7640000
"9","chr1",7640000,8040000
"10","chr1",8040000,8400000
"11","chr1",8400000,8840000
"12","chr1",8840000,9600000
"13","chr1",9600000,10240000
"14","chr1",10240000,10440000
"15","chr1",10440000,11120000
"16","chr1",11120000,11320000
"17","chr1",11320000,11760000
"18","chr1",11760000,12320000
"19","chr1",12320000,12760000
"20","chr1",12760000,1.3e+07
"21","chr1",1.3e+07,13760000
"22","chr1",13760000,14280000
"23","chr1",14280000,14920000
"24","chr1",14920000,15640000
"25","chr1",15640000,15840000
"26","chr1",15840000,16400000
"27","chr1",16400000,17120000
"28","chr1",17120000,17200000
"29","chr1",17200000,1.8e+07
"30","chr1",1.8e+07,18480000
"31","chr1",18480000,18880000
"32","chr1",18880000,19200000
"33","chr1",19200000,19640000
"34","chr1",19640000,2e+07
"35","chr1",2e+07,20240000
"36","chr1",20240000,20840000
"37","chr1",20840000,21240000
"38","chr1",21240000,21520000
"39","chr1",21520000,2.2e+07
"40","chr1",2.2e+07,22400000
"41","chr1",22400000,22800000
"42","chr1",22800000,22880000
"43","chr1",22880000,23320000
"44","chr1",23320000,23600000
"45","chr1",23600000,2.4e+07
"46","chr1",2.4e+07,24400000
"47","chr1",24400000,24760000
"48","chr1",24760000,25200000
"49","chr1",25200000,25560000
"50","chr1",25560000,26160000
"51","chr1",26160000,26360000
"52","chr1",26360000,26800000
"53","chr1",26800000,27240000
"54","chr1",27240000,2.8e+07
"55","chr1",2.8e+07,28560000
"56","chr1",28560000,28960000
"57","chr1",28960000,29560000
"58","chr1",29560000,31200000
"59","chr1",31200000,31520000
"60","chr1",31520000,32240000
"61","chr1",32240000,32840000
"62","chr1",32840000,33560000
"63","chr1",33560000,34120000
"64","chr1",34120000,34840000
"65","chr1",34840000,35240000
"66","chr1",35240000,35840000
"67","chr1",35840000,36280000
"68","chr1",36280000,36960000
"69","chr1",36960000,37880000
"70","chr1",37880000,38480000
"71","chr1",38480000,39320000
"72","chr1",39320000,40040000
"73","chr1",40040000,40520000
"74","chr1",40520000,40920000
"75","chr1",40920000,41480000
"76","chr1",41480000,42040000
"77","chr1",42040000,42600000
"78","chr1",42600000,43240000
"79","chr1",43240000,43640000
"80","chr1",43640000,44520000
"81","chr1",44520000,45160000
"82","chr1",45160000,46080000
"83","chr1",46080000,46720000
"84","chr1",46720000,47200000
"85","chr1",47200000,47640000
"86","chr1",47640000,48200000
"87","chr1",48200000,48560000
"88","chr1",48560000,49400000
"89","chr1",49400000,50840000
"90","chr1",50840000,51200000
"91","chr1",51200000,51760000
"92","chr1",51760000,52320000
"93","chr1",52320000,52800000
"94","chr1",52800000,53440000
"95","chr1",53440000,53560000
"96","chr1",53560000,53880000
"97","chr1",53880000,54240000
"98","chr1",54240000,54600000
"99","chr1",54600000,54960000
"100","chr1",54960000,55520000
"101","chr1",55520000,55840000
"102","chr1",55840000,56360000
"103","chr1",56360000,57240000
"104","chr1",57240000,57880000
"105","chr1",57880000,58680000
"106","chr1",58680000,59160000
"107","chr1",59160000,60280000
"108","chr1",60280000,61320000
"109","chr1",61320000,62080000
"110","chr1",62080000,62400000
"111","chr1",62400000,62880000
"112","chr1",62880000,63320000
"113","chr1",63320000,64040000
"114","chr1",64040000,64720000
"115","chr1",64720000,65320000
"116","chr1",65320000,66160000
"117","chr1",66160000,67200000
"118","chr1",67200000,6.8e+07
"119","chr1",6.8e+07,68920000
"120","chr1",68920000,70240000
"121","chr1",70240000,7.1e+07
"122","chr1",7.1e+07,71560000
"123","chr1",71560000,73080000
"124","chr1",73080000,74280000
"125","chr1",74280000,75200000
"126","chr1",75200000,75680000
"127","chr1",75680000,76320000
"128","chr1",76320000,76800000
"129","chr1",76800000,77600000
"130","chr1",77600000,78040000
"131","chr1",78040000,78600000
"132","chr1",78600000,79080000
"133","chr1",79080000,79920000
"134","chr1",79920000,80680000
"135","chr1",80680000,81560000
"136","chr1",81560000,81800000
"137","chr1",81800000,82480000
"138","chr1",82480000,83240000
"139","chr1",83240000,83760000
"140","chr1",83760000,84320000
"141","chr1",84320000,85240000
"142","chr1",85240000,85760000
"143","chr1",85760000,86200000
"144","chr1",86200000,86840000
"145","chr1",86840000,87200000
"146","chr1",87200000,87560000
"147","chr1",87560000,87920000
"148","chr1",87920000,88560000
"149","chr1",88560000,89080000
"150","chr1",89080000,89360000
"151","chr1",89360000,89920000
"152","chr1",89920000,90240000
"153","chr1",90240000,90520000
"154","chr1",90520000,91160000
"155","chr1",91160000,91640000
"156","chr1",91640000,91960000
"157","chr1",91960000,92440000
"158","chr1",92440000,93200000
"159","chr1",93200000,93720000
"160","chr1",93720000,94320000
"161","chr1",94320000,94920000
"162","chr1",94920000,95320000
"163","chr1",95320000,95520000
"164","chr1",95520000,95760000
"165","chr1",95760000,96680000
"166","chr1",96680000,97320000
"167","chr1",97320000,98520000
"168","chr1",98520000,9.9e+07
"169","chr1",9.9e+07,99640000
"170","chr1",99640000,100240000
"171","chr1",100240000,100680000
"172","chr1",100680000,101360000
"173","chr1",101360000,101760000
"174","chr1",101760000,101960000
"175","chr1",101960000,102720000
"176","chr1",102720000,103480000
"177","chr1",103480000,104320000
"178","chr1",104320000,105200000
"179","chr1",105200000,106400000
"180","chr1",106400000,107760000
"181","chr1",107760000,108320000
"182","chr1",108320000,1.09e+08
"183","chr1",1.09e+08,109240000
"184","chr1",109240000,109600000
"185","chr1",109600000,109800000
"186","chr1",109800000,110160000
"187","chr1",110160000,110320000
"188","chr1",110320000,110600000
"189","chr1",110600000,110720000
"190","chr1",110720000,111040000
"191","chr1",111040000,111320000
"192","chr1",111320000,111720000
"193","chr1",111720000,1.12e+08
"194","chr1",1.12e+08,112320000
"195","chr1",112320000,112600000
"196","chr1",112600000,112920000
"197","chr1",112920000,113240000
"198","chr1",113240000,113640000
"199","chr1",113640000,114320000
"200","chr1",114320000,114520000
"201","chr1",114520000,114880000
"202","chr1",114880000,115320000
"203","chr1",115320000,115680000
"204","chr1",115680000,116120000
"205","chr1",116120000,116320000
