"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr20",40001,760001,1
"2","chr20",760001,1200001,1
"3","chr20",1240001,1560001,1
"4","chr20",1600001,2480001,1
"5","chr20",2480001,3160001,1
"6","chr20",3160001,3640001,1
"7","chr20",3640001,4200001,1
"8","chr20",4200001,4600001,1
"9","chr20",4600001,5200001,1
"10","chr20",5200001,5480001,1
"11","chr20",5480001,6120001,1
"12","chr20",6120001,6720001,1
"13","chr20",6720001,7320001,1
"14","chr20",7320001,7920001,1
"15","chr20",7920001,8760001,1
"16","chr20",8760001,9360001,1
"17","chr20",9360001,9600001,1
"18","chr20",9600001,9960001,1
"19","chr20",9960001,10400001,1
"20","chr20",10400001,10680001,1
"21","chr20",10680001,11520001,1
"22","chr20",12560001,12880001,1
"23","chr20",12880001,13760001,1
"24","chr20",13760001,14120001,1
"25","chr20",14120001,14320001,1
"26","chr20",14320001,14680001,1
"27","chr20",14680001,15240001,1
"28","chr20",15240001,15680001,1
"29","chr20",15680001,16480001,1
"30","chr20",16480001,16760001,1
"31","chr20",16760001,17440001,1
"32","chr20",17440001,17880001,1
"33","chr20",17880001,18560001,1
"34","chr20",18560001,18880001,1
"35","chr20",18880001,19200001,1
"36","chr20",19200001,20000001,1
"37","chr20",20000001,20600001,1
"38","chr20",20600001,20800001,1
"39","chr20",20800001,21160001,1
"40","chr20",21160001,21600001,1
"41","chr20",21600001,22280001,1
"42","chr20",22280001,22680001,1
"43","chr20",22680001,23320001,1
"44","chr20",23320001,23600001,1
"45","chr20",23600001,24040001,1
"46","chr20",24160001,24880001,1
"47","chr20",24880001,25400001,1
"48","chr20",25480001,25760001,1
"49","chr20",29400001,29600001,1
"50","chr20",29720001,30120001,1
"51","chr20",30120001,30760001,1
"52","chr20",30760001,31440001,1
"53","chr20",31440001,31840001,1
"54","chr20",31840001,32280001,1
"55","chr20",32280001,32720001,1
"56","chr20",32720001,33360001,1
"57","chr20",33360001,33680001,1
"58","chr20",33680001,34040001,1
"59","chr20",34040001,34720001,1
"60","chr20",34720001,35240001,1
"61","chr20",35240001,35760001,1
"62","chr20",35760001,36160001,1
"63","chr20",36160001,36680001,1
"64","chr20",36680001,37080001,1
"65","chr20",37080001,37720001,1
"66","chr20",37720001,38280001,1
"67","chr20",38280001,38520001,1
"68","chr20",38520001,38720001,1
"69","chr20",38720001,39360001,1
"70","chr20",39360001,39600001,1
"71","chr20",39600001,40320001,1
"72","chr20",40320001,41000001,1
"73","chr20",41000001,41320001,1
"74","chr20",41320001,42080001,1
"75","chr20",42080001,42720001,1
"76","chr20",42720001,43200001,1
"77","chr20",43200001,43600001,1
"78","chr20",43600001,43920001,1
"79","chr20",43920001,44440001,1
"80","chr20",44440001,45120001,1
"81","chr20",45120001,45360001,1
"82","chr20",45360001,45800001,1
"83","chr20",45800001,46400001,1
"84","chr20",46400001,47240001,1
"85","chr20",47240001,47560001,1
"86","chr20",47560001,47920001,1
"87","chr20",47920001,48480001,1
"88","chr20",48480001,49440001,1
"89","chr20",49440001,49960001,1
"90","chr20",49960001,50680001,1
"91","chr20",50840001,51240001,1
"92","chr20",51240001,51720001,1
"93","chr20",51720001,52160001,1
"94","chr20",52160001,52840001,1
"95","chr20",52840001,53560001,1
"96","chr20",53560001,54120001,1
"97","chr20",54120001,54760001,1
"98","chr20",54760001,55120001,1
"99","chr20",55120001,55640001,1
"100","chr20",55640001,55960001,1
"101","chr20",55960001,56800001,1
"102","chr20",56800001,57400001,1
"103","chr20",57400001,58120001,1
"104","chr20",58120001,58520001,1
"105","chr20",58520001,59000001,1
"106","chr20",59000001,59360001,1
"107","chr20",59360001,59800001,1
"108","chr20",59800001,60480001,1
"109","chr20",60480001,61440001,1
"110","chr20",61440001,62960001,1
