"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr12",120001,400001,1
"2","chr12",400001,1080001,1
"3","chr12",1080001,1720001,1
"4","chr12",1720001,2120001,1
"5","chr12",2120001,2840001,1
"6","chr12",2840001,3160001,1
"7","chr12",3160001,3400001,1
"8","chr12",3400001,3920001,1
"9","chr12",3920001,4400001,1
"10","chr12",4400001,4920001,1
"11","chr12",4920001,5200001,1
"12","chr12",5200001,5800001,1
"13","chr12",5800001,6160001,1
"14","chr12",6160001,7080001,1
"15","chr12",7080001,7320001,1
"16","chr12",7320001,8160001,1
"17","chr12",8160001,8680001,1
"18","chr12",8680001,9440001,1
"19","chr12",9440001,9880001,1
"20","chr12",9880001,10360001,1
"21","chr12",10360001,10920001,1
"22","chr12",10920001,11680001,1
"23","chr12",11680001,12200001,1
"24","chr12",12200001,12520001,1
"25","chr12",12520001,12920001,1
"26","chr12",12920001,13400001,1
"27","chr12",13400001,13840001,1
"28","chr12",13840001,14240001,1
"29","chr12",14240001,14960001,1
"30","chr12",14960001,15400001,1
"31","chr12",15400001,15680001,1
"32","chr12",15680001,16080001,1
"33","chr12",16080001,16520001,1
"34","chr12",16520001,17040001,1
"35","chr12",17040001,17760001,1
"36","chr12",17760001,18280001,1
"37","chr12",18280001,18680001,1
"38","chr12",18680001,19000001,1
"39","chr12",19000001,19360001,1
"40","chr12",19360001,19880001,1
"41","chr12",19880001,20480001,1
"42","chr12",20480001,20760001,1
"43","chr12",20760001,21400001,1
"44","chr12",21400001,21840001,1
"45","chr12",21840001,22200001,1
"46","chr12",22200001,22600001,1
"47","chr12",22600001,22840001,1
"48","chr12",22840001,23320001,1
"49","chr12",23320001,24080001,1
"50","chr12",24080001,24960001,1
"51","chr12",24960001,25360001,1
"52","chr12",25360001,26240001,1
"53","chr12",26240001,26880001,1
"54","chr12",26880001,27560001,1
"55","chr12",27560001,27880001,1
"56","chr12",27880001,28360001,1
"57","chr12",28360001,29160001,1
"58","chr12",29160001,29680001,1
"59","chr12",29680001,29960001,1
"60","chr12",29960001,30360001,1
"61","chr12",30360001,30800001,1
"62","chr12",30800001,31400001,1
"63","chr12",31400001,31800001,1
"64","chr12",31800001,32480001,1
"65","chr12",32480001,32920001,1
"66","chr12",32920001,33320001,1
"67","chr12",33320001,34200001,1
"68","chr12",34200001,34520001,1
"69","chr12",34520001,34800001,1
"70","chr12",38160001,38440001,1
