"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr12",120001,480001,1
"2","chr12",480001,1080001,1
"3","chr12",1080001,1720001,1
"4","chr12",1720001,2320001,1
"5","chr12",2320001,2720001,1
"6","chr12",2720001,3160001,1
"7","chr12",3160001,3400001,1
"8","chr12",3400001,3960001,1
"9","chr12",3960001,4400001,1
"10","chr12",4400001,4960001,1
"11","chr12",4960001,5320001,1
"12","chr12",5320001,5600001,1
"13","chr12",5600001,6080001,1
"14","chr12",6080001,6680001,1
"15","chr12",6680001,7320001,1
"16","chr12",7320001,7800001,1
"17","chr12",7800001,8240001,1
"18","chr12",8240001,8560001,1
"19","chr12",8560001,8800001,1
"20","chr12",8800001,9240001,1
"21","chr12",9240001,9520001,1
"22","chr12",9760001,10360001,1
"23","chr12",10360001,10920001,1
"24","chr12",10920001,11400001,1
"25","chr12",11400001,11680001,1
"26","chr12",11680001,12200001,1
"27","chr12",12200001,12520001,1
"28","chr12",12520001,12880001,1
"29","chr12",12880001,13400001,1
"30","chr12",13400001,13840001,1
"31","chr12",13840001,14360001,1
"32","chr12",14360001,14880001,1
"33","chr12",14880001,15440001,1
"34","chr12",15440001,16040001,1
"35","chr12",16040001,16520001,1
"36","chr12",16520001,17040001,1
"37","chr12",17040001,17440001,1
"38","chr12",17440001,17920001,1
"39","chr12",17920001,18360001,1
"40","chr12",18360001,19040001,1
"41","chr12",19040001,19680001,1
"42","chr12",19680001,19920001,1
"43","chr12",19920001,20320001,1
"44","chr12",20320001,20760001,1
"45","chr12",20760001,21320001,1
"46","chr12",21320001,21840001,1
"47","chr12",21840001,22200001,1
"48","chr12",22200001,22840001,1
"49","chr12",22840001,23320001,1
"50","chr12",23320001,24040001,1
"51","chr12",24040001,24920001,1
"52","chr12",24920001,25360001,1
"53","chr12",25360001,26280001,1
"54","chr12",26280001,26880001,1
"55","chr12",26880001,27480001,1
"56","chr12",27480001,27880001,1
"57","chr12",27880001,28120001,1
"58","chr12",28120001,28360001,1
"59","chr12",28360001,29200001,1
"60","chr12",29200001,29680001,1
"61","chr12",29680001,29880001,1
"62","chr12",29880001,30240001,1
"63","chr12",30240001,30960001,1
"64","chr12",30960001,31400001,1
"65","chr12",31400001,31800001,1
"66","chr12",31800001,32480001,1
"67","chr12",32480001,32880001,1
"68","chr12",32880001,33080001,1
"69","chr12",33080001,33760001,1
"70","chr12",33760001,34160001,1
"71","chr12",34160001,34520001,1
"72","chr12",37840001,38160001,1
"73","chr12",38160001,38480001,1
"74","chr12",38480001,38720001,1
"75","chr12",38720001,39640001,1
"76","chr12",39640001,40120001,1
"77","chr12",40120001,40480001,1
"78","chr12",40480001,40760001,1
"79","chr12",40760001,41200001,1
"80","chr12",41200001,41640001,1
"81","chr12",41640001,42440001,1
"82","chr12",42440001,43000001,1
"83","chr12",43000001,43720001,1
"84","chr12",43720001,44120001,1
"85","chr12",44120001,44360001,1
"86","chr12",44360001,44680001,1
"87","chr12",44680001,45520001,1
"88","chr12",46560001,47000001,1
"89","chr12",47000001,47400001,1
"90","chr12",47400001,48200001,1
"91","chr12",48200001,48560001,1
"92","chr12",48560001,49120001,1
"93","chr12",49120001,49640001,1
"94","chr12",49640001,50000001,1
"95","chr12",50000001,50560001,1
"96","chr12",50560001,50880001,1
"97","chr12",50880001,51160001,1
"98","chr12",51160001,51480001,1
"99","chr12",51480001,51800001,1
"100","chr12",51800001,52280001,1
"101","chr12",52280001,52520001,1
"102","chr12",52520001,53280001,1
"103","chr12",53280001,53880001,1
"104","chr12",53880001,54600001,1
"105","chr12",54600001,54960001,1
"106","chr12",54960001,55560001,1
"107","chr12",55560001,56040001,1
"108","chr12",56040001,56560001,1
"109","chr12",56560001,57040001,1
"110","chr12",57040001,57680001,1
"111","chr12",57680001,58320001,1
"112","chr12",58320001,58720001,1
"113","chr12",58720001,59560001,1
"114","chr12",59560001,59800001,1
"115","chr12",59800001,60200001,1
"116","chr12",60200001,60880001,1
"117","chr12",61920001,62600001,1
"118","chr12",62600001,62880001,1
"119","chr12",62880001,63200001,1
"120","chr12",63200001,63480001,1
"121","chr12",63480001,64200001,1
"122","chr12",64200001,64840001,1
"123","chr12",64840001,65640001,1
"124","chr12",65640001,66480001,1
"125","chr12",66480001,67120001,1
"126","chr12",67120001,67640001,1
"127","chr12",67640001,68360001,1
"128","chr12",68360001,68760001,1
"129","chr12",68760001,69200001,1
"130","chr12",69200001,69680001,1
"131","chr12",69680001,70200001,1
"132","chr12",70200001,71120001,1
"133","chr12",71120001,71760001,1
"134","chr12",71760001,72320001,1
"135","chr12",72320001,72680001,1
"136","chr12",72680001,73320001,1
"137","chr12",73320001,74000001,1
"138","chr12",74000001,74320001,1
"139","chr12",74320001,74840001,1
"140","chr12",74840001,75080001,1
"141","chr12",75080001,75920001,1
