"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr5",1,680001,1
"2","chr5",840001,1160001,1
"3","chr5",1160001,1520001,1
"4","chr5",1520001,2200001,1
"5","chr5",2200001,2880001,1
"6","chr5",2880001,3320001,1
"7","chr5",3320001,3840001,1
"8","chr5",3840001,4520001,1
"9","chr5",4520001,4760001,1
"10","chr5",4760001,5440001,1
"11","chr5",6600001,6840001,1
"12","chr5",6840001,7360001,1
"13","chr5",7360001,7880001,1
"14","chr5",7880001,8640001,1
"15","chr5",8640001,9120001,1
"16","chr5",9120001,9760001,1
"17","chr5",9760001,10240001,1
"18","chr5",10240001,10640001,1
"19","chr5",10640001,11120001,1
"20","chr5",11120001,11520001,1
"21","chr5",11520001,11920001,1
"22","chr5",11920001,12280001,1
"23","chr5",12280001,12920001,1
"24","chr5",12920001,13480001,1
"25","chr5",13480001,13960001,1
"26","chr5",13960001,14680001,1
"27","chr5",14680001,15040001,1
"28","chr5",15040001,15880001,1
"29","chr5",15880001,16480001,1
"30","chr5",16480001,17200001,1
"31","chr5",17200001,17760001,1
"32","chr5",17760001,18360001,1
"33","chr5",18360001,18720001,1
"34","chr5",18720001,19600001,1
"35","chr5",19600001,20280001,1
"36","chr5",20280001,20760001,1
"37","chr5",20960001,21320001,1
"38","chr5",21480001,21800001,1
"39","chr5",21800001,22400001,1
"40","chr5",22400001,23200001,1
"41","chr5",23200001,23800001,1
"42","chr5",23800001,24120001,1
"43","chr5",24120001,24600001,1
"44","chr5",24600001,25040001,1
"45","chr5",25040001,25520001,1
"46","chr5",25520001,25960001,1
"47","chr5",25960001,26480001,1
"48","chr5",26480001,26720001,1
"49","chr5",26720001,27040001,1
"50","chr5",27040001,27600001,1
"51","chr5",27600001,28200001,1
"52","chr5",28200001,28920001,1
"53","chr5",28920001,29320001,1
"54","chr5",29320001,29760001,1
"55","chr5",29760001,30400001,1
"56","chr5",30400001,31240001,1
"57","chr5",31240001,31560001,1
"58","chr5",31560001,32120001,1
"59","chr5",32120001,32640001,1
"60","chr5",32640001,33440001,1
"61","chr5",33440001,34000001,1
"62","chr5",34000001,34240001,1
"63","chr5",34240001,34920001,1
"64","chr5",34920001,35600001,1
"65","chr5",35600001,35920001,1
"66","chr5",35920001,36720001,1
"67","chr5",36720001,37360001,1
"68","chr5",37360001,38200001,1
"69","chr5",38200001,38840001,1
"70","chr5",38840001,39600001,1
"71","chr5",39600001,40000001,1
"72","chr5",40000001,40720001,1
"73","chr5",40720001,40920001,1
"74","chr5",40920001,41880001,1
"75","chr5",42000001,42440001,1
"76","chr5",42440001,42880001,1
"77","chr5",42880001,43640001,1
"78","chr5",43680001,43960001,1
"79","chr5",43960001,44400001,1
"80","chr5",44400001,44840001,1
"81","chr5",44840001,45520001,1
"82","chr5",45520001,45840001,1
"83","chr5",45960001,46320001,1
"84","chr5",49600001,50160001,1
"85","chr5",50160001,50600001,1
"86","chr5",50600001,51280001,1
"87","chr5",51280001,51960001,1
"88","chr5",51960001,52400001,1
"89","chr5",52400001,52720001,1
"90","chr5",52720001,53520001,1
"91","chr5",53520001,53800001,1
"92","chr5",53800001,54200001,1
"93","chr5",54200001,54480001,1
"94","chr5",54480001,55000001,1
"95","chr5",55000001,55560001,1
"96","chr5",55560001,56160001,1
"97","chr5",56160001,56600001,1
"98","chr5",56600001,57040001,1
"99","chr5",57040001,57760001,1
"100","chr5",57760001,58320001,1
"101","chr5",58320001,59080001,1
"102","chr5",59080001,59920001,1
"103","chr5",59920001,60280001,1
"104","chr5",60280001,60960001,1
"105","chr5",60960001,61680001,1
"106","chr5",61680001,62160001,1
"107","chr5",62160001,62680001,1
"108","chr5",62680001,63400001,1
"109","chr5",63400001,63960001,1
"110","chr5",63960001,64800001,1
"111","chr5",64800001,65480001,1
"112","chr5",65480001,66080001,1
"113","chr5",66080001,66520001,1
"114","chr5",66520001,67040001,1
"115","chr5",67040001,67560001,1
"116","chr5",67560001,68320001,1
"117","chr5",68320001,68720001,1
"118","chr5",71280001,71600001,1
"119","chr5",71600001,71880001,1
"120","chr5",71880001,72200001,1
"121","chr5",72200001,72800001,1
"122","chr5",72800001,73160001,1
"123","chr5",73160001,74000001,1
"124","chr5",74000001,74560001,1
"125","chr5",74560001,75000001,1
"126","chr5",75000001,75600001,1
"127","chr5",75600001,76160001,1
"128","chr5",76160001,76360001,1
"129","chr5",76360001,76800001,1
"130","chr5",76800001,77560001,1
"131","chr5",77560001,78280001,1
"132","chr5",78280001,78800001,1
"133","chr5",78800001,79160001,1
"134","chr5",80200001,80600001,1
"135","chr5",80600001,81600001,1
"136","chr5",81600001,82160001,1
"137","chr5",82160001,82880001,1
"138","chr5",82960001,83320001,1
"139","chr5",83320001,83680001,1
"140","chr5",83680001,84200001,1
"141","chr5",84200001,84480001,1
"142","chr5",84480001,84960001,1
"143","chr5",84960001,85440001,1
"144","chr5",85440001,85880001,1
"145","chr5",85880001,86320001,1
"146","chr5",86320001,86720001,1
"147","chr5",86720001,87040001,1
"148","chr5",87040001,87480001,1
"149","chr5",87480001,88000001,1
"150","chr5",88000001,88520001,1
"151","chr5",88520001,89040001,1
"152","chr5",89040001,89400001,1
"153","chr5",89400001,89720001,1
"154","chr5",89720001,90120001,1
"155","chr5",90120001,90720001,1
"156","chr5",90720001,91600001,1
"157","chr5",91600001,92200001,1
"158","chr5",92200001,92880001,1
"159","chr5",92880001,93360001,1
"160","chr5",93360001,93720001,1
"161","chr5",93720001,94200001,1
"162","chr5",94200001,94800001,1
"163","chr5",94800001,95200001,1
"164","chr5",95200001,95680001,1
"165","chr5",95680001,96520001,1
"166","chr5",96680001,97000001,1
"167","chr5",97000001,97240001,1
"168","chr5",97240001,97680001,1
"169","chr5",97680001,98120001,1
"170","chr5",98120001,98400001,1
"171","chr5",98400001,98880001,1
"172","chr5",98880001,99680001,1
"173","chr5",99680001,100080001,1
"174","chr5",100080001,100720001,1
"175","chr5",100720001,101040001,1
"176","chr5",101040001,101880001,1
"177","chr5",101880001,102480001,1
"178","chr5",102480001,102880001,1
"179","chr5",102880001,103120001,1
"180","chr5",103120001,103680001,1
"181","chr5",103680001,104000001,1
"182","chr5",104000001,104680001,1
"183","chr5",104680001,105600001,1
"184","chr5",105600001,106200001,1
"185","chr5",106200001,107000001,1
"186","chr5",107000001,107440001,1
"187","chr5",107440001,107880001,1
"188","chr5",107880001,108600001,1
"189","chr5",108600001,109200001,1
"190","chr5",109200001,110080001,1
"191","chr5",110080001,110800001,1
"192","chr5",110800001,111480001,1
"193","chr5",111480001,112080001,1
"194","chr5",112080001,112320001,1
"195","chr5",112320001,112920001,1
"196","chr5",112920001,113520001,1
"197","chr5",113520001,114400001,1
"198","chr5",114400001,114960001,1
"199","chr5",114960001,115440001,1
"200","chr5",115440001,115880001,1
"201","chr5",115880001,116320001,1
"202","chr5",116320001,116640001,1
"203","chr5",116640001,117320001,1
"204","chr5",117320001,118040001,1
"205","chr5",118040001,118320001,1
"206","chr5",118320001,118760001,1
"207","chr5",118760001,119120001,1
"208","chr5",119120001,119520001,1
"209","chr5",119520001,119800001,1
"210","chr5",119800001,120160001,1
