"","col2","res2","end2"
"1","chr3",440000,680000
"2","chr3",680000,1e+06
"3","chr3",1e+06,1320000
"4","chr3",1320000,2080000
"5","chr3",2080000,3160000
"6","chr3",3160000,4360000
"7","chr3",4360000,4720000
"8","chr3",4720000,5240000
"9","chr3",5240000,6920000
"10","chr3",6920000,8320000
"11","chr3",8320000,8680000
"12","chr3",8680000,9e+06
"13","chr3",9e+06,9400000
"14","chr3",9400000,9760000
"15","chr3",9760000,10360000
"16","chr3",10360000,10800000
"17","chr3",10800000,11120000
"18","chr3",11120000,11400000
"19","chr3",11400000,11760000
"20","chr3",11760000,11920000
"21","chr3",11920000,12160000
"22","chr3",12160000,12520000
"23","chr3",12520000,13040000
"24","chr3",13040000,13480000
"25","chr3",13480000,13920000
"26","chr3",13920000,14240000
"27","chr3",14240000,14600000
"28","chr3",14600000,14960000
"29","chr3",14960000,15160000
"30","chr3",15160000,15640000
"31","chr3",15640000,15840000
"32","chr3",15840000,16320000
"33","chr3",16320000,16600000
"34","chr3",16600000,17280000
"35","chr3",17280000,17920000
"36","chr3",17920000,18400000
"37","chr3",18400000,19080000
"38","chr3",19080000,19920000
"39","chr3",19920000,20360000
"40","chr3",20360000,21600000
"41","chr3",21600000,22200000
"42","chr3",22200000,22800000
"43","chr3",22800000,22960000
"44","chr3",22960000,23920000
"45","chr3",23920000,24760000
"46","chr3",24760000,25640000
"47","chr3",25640000,2.6e+07
"48","chr3",2.6e+07,27120000
"49","chr3",27120000,27760000
"50","chr3",27760000,28400000
"51","chr3",28400000,28960000
"52","chr3",28960000,30040000
"53","chr3",30040000,30800000
"54","chr3",30800000,31200000
"55","chr3",31200000,31560000
"56","chr3",31560000,32200000
"57","chr3",32200000,32720000
"58","chr3",32720000,33160000
"59","chr3",33160000,33440000
"60","chr3",33440000,33880000
"61","chr3",33880000,34320000
"62","chr3",34320000,36040000
"63","chr3",36040000,36760000
"64","chr3",36760000,3.7e+07
"65","chr3",3.7e+07,37440000
"66","chr3",37440000,37840000
"67","chr3",37840000,38040000
"68","chr3",38040000,38560000
"69","chr3",38560000,39080000
"70","chr3",39080000,39480000
"71","chr3",39480000,40200000
"72","chr3",40200000,40600000
"73","chr3",40600000,4.1e+07
"74","chr3",4.1e+07,41320000
"75","chr3",41320000,41920000
"76","chr3",41920000,42280000
"77","chr3",42280000,42480000
"78","chr3",42480000,42960000
"79","chr3",42960000,43200000
"80","chr3",43200000,43560000
"81","chr3",43560000,43800000
"82","chr3",43800000,44320000
"83","chr3",44320000,44560000
"84","chr3",44560000,44880000
"85","chr3",44880000,4.5e+07
"86","chr3",4.5e+07,45720000
"87","chr3",45720000,46120000
"88","chr3",46120000,46480000
"89","chr3",46480000,47040000
"90","chr3",47040000,47480000
"91","chr3",47480000,47840000
"92","chr3",47840000,48200000
"93","chr3",48200000,48720000
"94","chr3",48720000,4.9e+07
"95","chr3",4.9e+07,49560000
"96","chr3",49560000,49720000
"97","chr3",49720000,50120000
"98","chr3",50120000,50400000
"99","chr3",50400000,50680000
"100","chr3",50680000,51040000
"101","chr3",51040000,51440000
"102","chr3",51440000,51720000
"103","chr3",51720000,51960000
"104","chr3",51960000,52440000
"105","chr3",52440000,52720000
"106","chr3",52720000,53120000
"107","chr3",53120000,53400000
"108","chr3",53400000,53960000
"109","chr3",53960000,54480000
"110","chr3",54480000,54840000
"111","chr3",54840000,55520000
"112","chr3",55520000,55960000
"113","chr3",55960000,56600000
"114","chr3",56600000,56720000
"115","chr3",56720000,57040000
"116","chr3",57040000,57520000
"117","chr3",57520000,58160000
"118","chr3",58160000,58640000
"119","chr3",58640000,59040000
"120","chr3",59040000,59880000
"121","chr3",59880000,60720000
"122","chr3",60720000,61360000
"123","chr3",61360000,62160000
"124","chr3",62160000,62600000
"125","chr3",62600000,63240000
"126","chr3",63240000,63760000
"127","chr3",63760000,6.4e+07
"128","chr3",6.4e+07,64480000
"129","chr3",64480000,65240000
"130","chr3",65240000,65760000
"131","chr3",65760000,66120000
"132","chr3",66120000,66320000
"133","chr3",66320000,66480000
"134","chr3",66480000,66880000
"135","chr3",66880000,67440000
"136","chr3",67440000,67640000
"137","chr3",67640000,6.8e+07
"138","chr3",6.8e+07,68480000
"139","chr3",68480000,69040000
"140","chr3",69040000,69480000
"141","chr3",69480000,69720000
"142","chr3",69720000,7e+07
"143","chr3",7e+07,70560000
"144","chr3",70560000,71040000
"145","chr3",71040000,71640000
"146","chr3",71640000,71960000
"147","chr3",71960000,72320000
"148","chr3",72320000,72880000
"149","chr3",72880000,73160000
"150","chr3",73160000,73560000
"151","chr3",73560000,73920000
"152","chr3",73920000,74400000
"153","chr3",74400000,74720000
"154","chr3",74720000,75280000
"155","chr3",75280000,75480000
"156","chr3",75480000,75680000
"157","chr3",75680000,76680000
"158","chr3",76680000,77360000
"159","chr3",77360000,78240000
"160","chr3",78240000,78680000
"161","chr3",78680000,79080000
"162","chr3",79080000,79560000
"163","chr3",79560000,80560000
"164","chr3",80560000,81520000
"165","chr3",81520000,82400000
"166","chr3",82400000,83600000
"167","chr3",83600000,84560000
"168","chr3",84560000,85680000
"169","chr3",85680000,86720000
"170","chr3",86720000,87280000
"171","chr3",87280000,88200000
"172","chr3",88200000,88680000
"173","chr3",88680000,89160000
"174","chr3",89160000,89920000
"175","chr3",89920000,90240000
"176","chr3",90240000,90360000
"177","chr3",90360000,93480000
"178","chr3",93480000,93560000
"179","chr3",93560000,93640000
"180","chr3",93640000,93920000
"181","chr3",93920000,94560000
"182","chr3",94560000,95520000
"183","chr3",95520000,96560000
"184","chr3",96560000,97480000
"185","chr3",97480000,97760000
"186","chr3",97760000,98320000
"187","chr3",98320000,98760000
"188","chr3",98760000,99520000
"189","chr3",99520000,1e+08
"190","chr3",1e+08,100520000
"191","chr3",100520000,100960000
"192","chr3",100960000,101520000
"193","chr3",101520000,101960000
"194","chr3",101960000,102360000
"195","chr3",102360000,103680000
"196","chr3",103680000,104320000
"197","chr3",104320000,105280000
"198","chr3",105280000,105760000
"199","chr3",105760000,105840000
"200","chr3",105840000,106320000
"201","chr3",106320000,106800000
"202","chr3",106800000,107280000
"203","chr3",107280000,107640000
"204","chr3",107640000,108200000
"205","chr3",108200000,109240000
"206","chr3",109240000,110040000
"207","chr3",110040000,110880000
"208","chr3",110880000,111280000
"209","chr3",111280000,111800000
"210","chr3",111800000,112280000
"211","chr3",112280000,112760000
"212","chr3",112760000,113040000
"213","chr3",113040000,113440000
"214","chr3",113440000,1.14e+08
"215","chr3",1.14e+08,114920000
"216","chr3",114920000,115600000
"217","chr3",115600000,116480000
"218","chr3",116480000,117200000
"219","chr3",117200000,117680000
"220","chr3",117680000,118520000
"221","chr3",118520000,118840000
"222","chr3",118840000,119480000
"223","chr3",119480000,119920000
"224","chr3",119920000,120280000
"225","chr3",120280000,120520000
"226","chr3",120520000,121160000
"227","chr3",121160000,121560000
"228","chr3",121560000,122040000
"229","chr3",122040000,122440000
"230","chr3",122440000,1.23e+08
"231","chr3",1.23e+08,123280000
"232","chr3",123280000,123440000
"233","chr3",123440000,123720000
"234","chr3",123720000,124040000
"235","chr3",124040000,124440000
"236","chr3",124440000,124640000
"237","chr3",124640000,125320000
