"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr3",40001,440001,1
"2","chr3",440001,1000001,1
"3","chr3",1000001,1280001,1
"4","chr3",1280001,1680001,1
"5","chr3",1680001,2080001,1
"6","chr3",2080001,2600001,1
"7","chr3",2600001,3160001,1
"8","chr3",3240001,3760001,1
"9","chr3",3760001,4320001,1
"10","chr3",4320001,4720001,1
"11","chr3",4720001,5080001,1
"12","chr3",5080001,5280001,1
"13","chr3",5280001,5800001,1
"14","chr3",5800001,6440001,1
"15","chr3",6440001,6800001,1
"16","chr3",6800001,7440001,1
"17","chr3",7440001,8120001,1
"18","chr3",8120001,8480001,1
"19","chr3",8480001,9000001,1
"20","chr3",9000001,9680001,1
"21","chr3",9680001,10360001,1
"22","chr3",10360001,10800001,1
"23","chr3",10800001,11080001,1
"24","chr3",11080001,11400001,1
"25","chr3",11400001,11880001,1
"26","chr3",11880001,12160001,1
"27","chr3",12160001,12520001,1
"28","chr3",12520001,12920001,1
"29","chr3",12920001,13520001,1
"30","chr3",13680001,13920001,1
"31","chr3",13920001,14240001,1
"32","chr3",14240001,14680001,1
"33","chr3",14680001,14960001,1
"34","chr3",14960001,15640001,1
"35","chr3",15640001,16320001,1
"36","chr3",16320001,16600001,1
"37","chr3",16600001,17280001,1
"38","chr3",17280001,17920001,1
"39","chr3",17920001,18440001,1
"40","chr3",18440001,19040001,1
"41","chr3",19040001,19920001,1
"42","chr3",19920001,20240001,1
"43","chr3",20240001,20480001,1
"44","chr3",20480001,20960001,1
"45","chr3",20960001,21600001,1
"46","chr3",21600001,22200001,1
"47","chr3",22200001,22720001,1
"48","chr3",22720001,23000001,1
"49","chr3",23000001,23880001,1
"50","chr3",23880001,24720001,1
"51","chr3",24720001,25040001,1
"52","chr3",25040001,25640001,1
"53","chr3",25640001,25920001,1
"54","chr3",25920001,26200001,1
"55","chr3",26200001,26960001,1
"56","chr3",26960001,27320001,1
"57","chr3",27320001,27760001,1
"58","chr3",27760001,28400001,1
"59","chr3",28400001,28840001,1
"60","chr3",28840001,29320001,1
"61","chr3",29320001,30080001,1
"62","chr3",30080001,30800001,1
"63","chr3",30800001,31560001,1
"64","chr3",31560001,32200001,1
"65","chr3",32200001,32760001,1
"66","chr3",32760001,33160001,1
"67","chr3",33160001,33440001,1
"68","chr3",33440001,33880001,1
"69","chr3",33880001,34320001,1
"70","chr3",34320001,34840001,1
"71","chr3",34840001,35480001,1
"72","chr3",35480001,36040001,1
"73","chr3",36040001,36760001,1
"74","chr3",36760001,37360001,1
"75","chr3",37360001,37880001,1
"76","chr3",37880001,38520001,1
"77","chr3",38520001,39080001,1
"78","chr3",39080001,39440001,1
"79","chr3",39440001,40200001,1
"80","chr3",40200001,40640001,1
"81","chr3",40640001,41360001,1
"82","chr3",41360001,41920001,1
"83","chr3",41920001,42280001,1
"84","chr3",42280001,42600001,1
"85","chr3",42600001,42960001,1
"86","chr3",42960001,43560001,1
"87","chr3",43560001,44320001,1
"88","chr3",44320001,45080001,1
"89","chr3",45080001,45720001,1
"90","chr3",45720001,46120001,1
"91","chr3",46120001,46440001,1
"92","chr3",46440001,46720001,1
"93","chr3",46720001,46960001,1
"94","chr3",46960001,47480001,1
"95","chr3",47480001,47840001,1
"96","chr3",47840001,48200001,1
"97","chr3",48200001,48760001,1
"98","chr3",48760001,49160001,1
"99","chr3",49160001,49720001,1
"100","chr3",49720001,50400001,1
"101","chr3",50400001,50680001,1
"102","chr3",50680001,51440001,1
"103","chr3",51440001,51960001,1
"104","chr3",51960001,52440001,1
"105","chr3",52440001,52760001,1
"106","chr3",52760001,53160001,1
"107","chr3",53160001,53400001,1
"108","chr3",53400001,53960001,1
"109","chr3",53960001,54840001,1
"110","chr3",54840001,55520001,1
"111","chr3",55520001,55960001,1
"112","chr3",55960001,56560001,1
"113","chr3",56720001,57040001,1
"114","chr3",57040001,57280001,1
"115","chr3",57280001,57520001,1
"116","chr3",57520001,57920001,1
"117","chr3",57920001,58640001,1
"118","chr3",58640001,59200001,1
"119","chr3",59200001,59920001,1
"120","chr3",59920001,60560001,1
"121","chr3",60560001,61400001,1
"122","chr3",61400001,62160001,1
"123","chr3",62160001,62600001,1
"124","chr3",62600001,63240001,1
"125","chr3",63240001,63840001,1
"126","chr3",63840001,64480001,1
"127","chr3",64480001,65240001,1
"128","chr3",65240001,65760001,1
"129","chr3",65760001,66280001,1
"130","chr3",66280001,66880001,1
"131","chr3",66880001,67440001,1
"132","chr3",67440001,67800001,1
"133","chr3",67800001,68480001,1
"134","chr3",68480001,69040001,1
"135","chr3",69040001,69480001,1
"136","chr3",69480001,70080001,1
"137","chr3",70080001,70560001,1
"138","chr3",70560001,71000001,1
"139","chr3",71000001,71720001,1
"140","chr3",71720001,71960001,1
"141","chr3",71960001,72320001,1
"142","chr3",72320001,72880001,1
"143","chr3",72880001,73160001,1
"144","chr3",73160001,73560001,1
"145","chr3",73560001,73920001,1
"146","chr3",73920001,74280001,1
"147","chr3",74280001,74680001,1
"148","chr3",74680001,75280001,1
"149","chr3",75280001,75800001,1
"150","chr3",75800001,76240001,1
"151","chr3",76240001,76720001,1
"152","chr3",76720001,77360001,1
"153","chr3",77360001,77720001,1
"154","chr3",77720001,78240001,1
"155","chr3",78240001,78680001,1
"156","chr3",78680001,79080001,1
"157","chr3",79080001,79560001,1
"158","chr3",79560001,80240001,1
"159","chr3",80240001,80600001,1
