"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr10",80001,520001,1
"2","chr10",520001,880001,1
"3","chr10",880001,1160001,1
"4","chr10",1160001,1760001,1
"5","chr10",1760001,2280001,1
"6","chr10",2280001,3080001,1
"7","chr10",3240001,3840001,1
"8","chr10",3840001,4840001,1
"9","chr10",4840001,5480001,1
"10","chr10",5480001,5920001,1
"11","chr10",5920001,6480001,1
"12","chr10",6480001,6920001,1
"13","chr10",6920001,7720001,1
"14","chr10",7880001,8080001,1
"15","chr10",9120001,9360001,1
"16","chr10",9360001,9920001,1
"17","chr10",9920001,10280001,1
"18","chr10",10280001,10720001,1
"19","chr10",10720001,11520001,1
"20","chr10",11520001,12240001,1
"21","chr10",12240001,13120001,1
"22","chr10",13120001,13400001,1
"23","chr10",13400001,13680001,1
"24","chr10",13680001,14520001,1
"25","chr10",14520001,14880001,1
"26","chr10",14880001,15240001,1
"27","chr10",15240001,15440001,1
"28","chr10",15440001,15880001,1
"29","chr10",15880001,16840001,1
"30","chr10",16840001,17320001,1
"31","chr10",17400001,17800001,1
"32","chr10",18200001,18520001,1
"33","chr10",18520001,18960001,1
"34","chr10",18960001,19640001,1
"35","chr10",19640001,20080001,1
"36","chr10",20080001,20520001,1
"37","chr10",20520001,21080001,1
"38","chr10",21080001,21560001,1
"39","chr10",21560001,22280001,1
"40","chr10",22280001,22840001,1
"41","chr10",22840001,23400001,1
"42","chr10",23400001,23800001,1
"43","chr10",23800001,24480001,1
"44","chr10",24480001,24840001,1
"45","chr10",24840001,25400001,1
"46","chr10",25400001,26040001,1
"47","chr10",26040001,26840001,1
"48","chr10",26840001,27480001,1
"49","chr10",27480001,27840001,1
"50","chr10",27840001,28680001,1
"51","chr10",28680001,28920001,1
"52","chr10",28920001,29680001,1
"53","chr10",29680001,30160001,1
"54","chr10",30160001,30680001,1
"55","chr10",30680001,30920001,1
"56","chr10",30920001,31760001,1
"57","chr10",31760001,32080001,1
"58","chr10",32080001,32680001,1
"59","chr10",32680001,33440001,1
"60","chr10",33600001,34320001,1
"61","chr10",34320001,34920001,1
"62","chr10",34920001,35320001,1
"63","chr10",35320001,35920001,1
"64","chr10",35920001,36440001,1
"65","chr10",36440001,37200001,1
"66","chr10",37200001,37680001,1
"67","chr10",37680001,38520001,1
"68","chr10",42560001,42840001,1
"69","chr10",42840001,43280001,1
"70","chr10",43280001,44000001,1
"71","chr10",44160001,44600001,1
"72","chr10",44600001,45440001,1
"73","chr10",45440001,45760001,1
"74","chr10",45760001,46200001,1
"75","chr10",49520001,49840001,1
"76","chr10",49840001,50600001,1
"77","chr10",50600001,51160001,1
"78","chr10",52000001,52520001,1
"79","chr10",52520001,52720001,1
"80","chr10",52840001,53200001,1
"81","chr10",53200001,53960001,1
"82","chr10",53960001,54400001,1
"83","chr10",54560001,55000001,1
"84","chr10",55000001,55640001,1
"85","chr10",55640001,56160001,1
"86","chr10",56160001,56600001,1
"87","chr10",56760001,57440001,1
"88","chr10",57440001,57880001,1
"89","chr10",57880001,58400001,1
"90","chr10",58400001,59040001,1
"91","chr10",59040001,59440001,1
"92","chr10",59440001,59920001,1
"93","chr10",59920001,60160001,1
"94","chr10",60160001,60520001,1
"95","chr10",60520001,60960001,1
"96","chr10",60960001,61320001,1
"97","chr10",61320001,61840001,1
"98","chr10",61840001,62560001,1
"99","chr10",62560001,63120001,1
"100","chr10",63120001,63600001,1
"101","chr10",63600001,64200001,1
"102","chr10",64200001,64920001,1
"103","chr10",64920001,65560001,1
"104","chr10",65560001,65800001,1
"105","chr10",65800001,66480001,1
"106","chr10",66480001,66800001,1
"107","chr10",66800001,67160001,1
"108","chr10",67160001,67760001,1
"109","chr10",67760001,68160001,1
"110","chr10",68160001,68680001,1
"111","chr10",68680001,69360001,1
"112","chr10",69360001,69640001,1
"113","chr10",69640001,70160001,1
"114","chr10",70160001,70680001,1
"115","chr10",70680001,71280001,1
"116","chr10",71280001,71880001,1
"117","chr10",71880001,72160001,1
"118","chr10",72160001,72680001,1
"119","chr10",72680001,73080001,1
"120","chr10",73080001,73560001,1
"121","chr10",73560001,74120001,1
"122","chr10",74120001,74880001,1
"123","chr10",74880001,75480001,1
"124","chr10",75480001,76000001,1
"125","chr10",76000001,76800001,1
"126","chr10",76800001,77160001,1
"127","chr10",77160001,77800001,1
"128","chr10",77800001,78320001,1
"129","chr10",78320001,78880001,1
"130","chr10",78880001,79520001,1
"131","chr10",79520001,79800001,1
"132","chr10",79800001,80400001,1
"133","chr10",80400001,81040001,1
"134","chr10",81040001,81280001,1
"135","chr10",81280001,81920001,1
"136","chr10",81920001,82360001,1
"137","chr10",82360001,82920001,1
"138","chr10",82920001,83440001,1
"139","chr10",83440001,83880001,1
"140","chr10",83880001,84440001,1
"141","chr10",84440001,84880001,1
"142","chr10",84880001,85760001,1
"143","chr10",85760001,86320001,1
"144","chr10",86320001,86680001,1
"145","chr10",86680001,87280001,1
"146","chr10",87280001,88160001,1
"147","chr10",88160001,88760001,1
"148","chr10",88760001,89040001,1
"149","chr10",89240001,89560001,1
"150","chr10",89560001,90320001,1
"151","chr10",90320001,91000001,1
"152","chr10",91000001,91520001,1
"153","chr10",92560001,93080001,1
"154","chr10",93080001,93720001,1
"155","chr10",93720001,94240001,1
"156","chr10",94240001,94640001,1
"157","chr10",94640001,95280001,1
"158","chr10",95280001,95480001,1
"159","chr10",95480001,96280001,1
"160","chr10",96280001,96920001,1
"161","chr10",96920001,97440001,1
"162","chr10",97440001,98120001,1
"163","chr10",98120001,98520001,1
"164","chr10",98520001,99160001,1
"165","chr10",99160001,99520001,1
"166","chr10",99520001,100160001,1
"167","chr10",100160001,101040001,1
"168","chr10",101040001,101480001,1
"169","chr10",101480001,102040001,1
"170","chr10",102040001,102680001,1
"171","chr10",102680001,103560001,1
"172","chr10",103560001,103880001,1
"173","chr10",103880001,104440001,1
"174","chr10",104440001,105120001,1
"175","chr10",105120001,105640001,1
"176","chr10",105640001,106120001,1
"177","chr10",106120001,106400001,1
"178","chr10",106400001,106720001,1
"179","chr10",106720001,107480001,1
"180","chr10",107480001,107960001,1
"181","chr10",107960001,108440001,1
"182","chr10",108440001,109080001,1
"183","chr10",110120001,110400001,1
"184","chr10",110400001,110960001,1
"185","chr10",110960001,111640001,1
"186","chr10",111640001,112080001,1
"187","chr10",112080001,112360001,1
"188","chr10",112360001,112720001,1
"189","chr10",112800001,113480001,1
"190","chr10",113480001,114080001,1
"191","chr10",114200001,114920001,1
"192","chr10",114920001,115440001,1
"193","chr10",115440001,115920001,1
"194","chr10",115920001,116600001,1
"195","chr10",116600001,116920001,1
"196","chr10",116920001,117480001,1
"197","chr10",117480001,118200001,1
"198","chr10",118200001,118560001,1
"199","chr10",118560001,118960001,1
"200","chr10",118960001,119240001,1
"201","chr10",119240001,120000001,1
"202","chr10",120000001,120320001,1
"203","chr10",120320001,120800001,1
"204","chr10",120800001,121320001,1
"205","chr10",121320001,121680001,1
"206","chr10",121680001,122120001,1
"207","chr10",122120001,122600001,1
"208","chr10",122680001,123360001,1
"209","chr10",123360001,123720001,1
"210","chr10",123720001,124040001,1
"211","chr10",124040001,124520001,1
"212","chr10",124520001,124760001,1
"213","chr10",124760001,125320001,1
"214","chr10",125320001,125760001,1
"215","chr10",125760001,126080001,1
"216","chr10",126080001,126680001,1
"217","chr10",126680001,127400001,1
"218","chr10",127400001,127640001,1
"219","chr10",127640001,128360001,1
"220","chr10",128400001,129040001,1
"221","chr10",129040001,129480001,1
"222","chr10",129480001,129960001,1
"223","chr10",129960001,130800001,1
"224","chr10",130800001,131200001,1
"225","chr10",131200001,132000001,1
"226","chr10",133040001,135480001,1
