"","col2","res2","end2"
"1","chr10",520000,840000
"2","chr10",840000,1160000
"3","chr10",1160000,1760000
"4","chr10",1760000,2800000
"5","chr10",2800000,3240000
"6","chr10",3240000,3800000
"7","chr10",3800000,4840000
"8","chr10",4840000,5480000
"9","chr10",5480000,5920000
"10","chr10",5920000,6480000
"11","chr10",6480000,7520000
"12","chr10",7520000,7920000
"13","chr10",7920000,8080000
"14","chr10",8080000,9360000
"15","chr10",9360000,10280000
"16","chr10",10280000,10720000
"17","chr10",10720000,11520000
"18","chr10",11520000,11840000
"19","chr10",11840000,12240000
"20","chr10",12240000,12760000
"21","chr10",12760000,13120000
"22","chr10",13120000,13680000
"23","chr10",13680000,14520000
"24","chr10",14520000,14880000
"25","chr10",14880000,15440000
"26","chr10",15440000,15880000
"27","chr10",15880000,16840000
"28","chr10",16840000,17320000
"29","chr10",17320000,17800000
"30","chr10",17800000,18200000
"31","chr10",18200000,18960000
"32","chr10",18960000,19640000
"33","chr10",19640000,20120000
"34","chr10",20120000,20520000
"35","chr10",20520000,21080000
"36","chr10",21080000,21560000
"37","chr10",21560000,22040000
"38","chr10",22040000,22280000
"39","chr10",22280000,22840000
"40","chr10",22840000,23400000
"41","chr10",23400000,24240000
"42","chr10",24240000,24840000
"43","chr10",24840000,25400000
"44","chr10",25400000,26040000
"45","chr10",26040000,26880000
"46","chr10",26880000,27600000
"47","chr10",27600000,28680000
"48","chr10",28680000,28920000
"49","chr10",28920000,29680000
"50","chr10",29680000,30160000
"51","chr10",30160000,30560000
"52","chr10",30560000,30920000
"53","chr10",30920000,31760000
"54","chr10",31760000,32080000
"55","chr10",32080000,32640000
"56","chr10",32640000,33440000
"57","chr10",33440000,34320000
"58","chr10",34320000,34520000
"59","chr10",34520000,34920000
"60","chr10",34920000,35320000
"61","chr10",35320000,35880000
"62","chr10",35880000,37200000
"63","chr10",37200000,37720000
"64","chr10",37720000,38080000
"65","chr10",38080000,38880000
"66","chr10",38880000,3.9e+07
"67","chr10",3.9e+07,39080000
"68","chr10",39080000,42440000
"69","chr10",42440000,42520000
"70","chr10",42520000,43280000
"71","chr10",43280000,4.4e+07
"72","chr10",4.4e+07,45400000
"73","chr10",45400000,45840000
"74","chr10",45840000,46240000
"75","chr10",46240000,47320000
"76","chr10",47320000,47400000
"77","chr10",47400000,48280000
"78","chr10",48280000,48400000
"79","chr10",48400000,48600000
"80","chr10",48600000,48680000
"81","chr10",48680000,49360000
"82","chr10",49360000,49480000
"83","chr10",49480000,49880000
"84","chr10",49880000,50600000
"85","chr10",50600000,51080000
"86","chr10",51080000,51160000
"87","chr10",51160000,51440000
"88","chr10",51440000,51520000
"89","chr10",51520000,51720000
"90","chr10",51720000,51840000
"91","chr10",51840000,52680000
"92","chr10",52680000,5.4e+07
"93","chr10",5.4e+07,54400000
"94","chr10",54400000,55600000
"95","chr10",55600000,56480000
"96","chr10",56480000,57560000
"97","chr10",57560000,59080000
"98","chr10",59080000,59920000
"99","chr10",59920000,60520000
"100","chr10",60520000,60960000
"101","chr10",60960000,61560000
"102","chr10",61560000,61840000
"103","chr10",61840000,62560000
"104","chr10",62560000,63040000
"105","chr10",63040000,63600000
"106","chr10",63600000,64200000
"107","chr10",64200000,64920000
"108","chr10",64920000,65560000
"109","chr10",65560000,6.8e+07
"110","chr10",6.8e+07,69200000
"111","chr10",69200000,69600000
"112","chr10",69600000,70160000
"113","chr10",70160000,70920000
"114","chr10",70920000,71280000
"115","chr10",71280000,71800000
"116","chr10",71800000,72160000
"117","chr10",72160000,72680000
"118","chr10",72680000,72960000
"119","chr10",72960000,73560000
"120","chr10",73560000,74120000
"121","chr10",74120000,74640000
"122","chr10",74640000,74920000
"123","chr10",74920000,75240000
"124","chr10",75240000,75480000
"125","chr10",75480000,7.6e+07
"126","chr10",7.6e+07,77040000
"127","chr10",77040000,77800000
"128","chr10",77800000,78280000
"129","chr10",78280000,78920000
"130","chr10",78920000,79520000
"131","chr10",79520000,79800000
"132","chr10",79800000,80400000
"133","chr10",80400000,81040000
"134","chr10",81040000,81280000
"135","chr10",81280000,81440000
"136","chr10",81440000,81920000
"137","chr10",81920000,82440000
"138","chr10",82440000,83680000
"139","chr10",83680000,84520000
"140","chr10",84520000,85840000
"141","chr10",85840000,86560000
"142","chr10",86560000,87280000
"143","chr10",87280000,88160000
"144","chr10",88160000,88760000
"145","chr10",88760000,88960000
"146","chr10",88960000,89040000
"147","chr10",89040000,89200000
"148","chr10",89200000,89600000
"149","chr10",89600000,90200000
"150","chr10",90200000,90600000
"151","chr10",90600000,9.1e+07
"152","chr10",9.1e+07,91520000
"153","chr10",91520000,92040000
"154","chr10",92040000,92640000
"155","chr10",92640000,93040000
"156","chr10",93040000,93480000
"157","chr10",93480000,93760000
"158","chr10",93760000,94240000
"159","chr10",94240000,94840000
"160","chr10",94840000,95480000
"161","chr10",95480000,96280000
"162","chr10",96280000,96920000
"163","chr10",96920000,97440000
"164","chr10",97440000,98120000
"165","chr10",98120000,98520000
"166","chr10",98520000,9.9e+07
"167","chr10",9.9e+07,99520000
"168","chr10",99520000,99880000
"169","chr10",99880000,100200000
"170","chr10",100200000,101040000
"171","chr10",101040000,101480000
"172","chr10",101480000,102040000
"173","chr10",102040000,102320000
"174","chr10",102320000,102800000
"175","chr10",102800000,103560000
"176","chr10",103560000,103880000
"177","chr10",103880000,104400000
"178","chr10",104400000,105320000
"179","chr10",105320000,106120000
"180","chr10",106120000,106400000
"181","chr10",106400000,106720000
"182","chr10",106720000,107600000
"183","chr10",107600000,108440000
"184","chr10",108440000,109160000
"185","chr10",109160000,1.1e+08
"186","chr10",1.1e+08,111640000
"187","chr10",111640000,112360000
"188","chr10",112360000,112800000
"189","chr10",112800000,113880000
"190","chr10",113880000,114200000
"191","chr10",114200000,114960000
"192","chr10",114960000,115440000
"193","chr10",115440000,115920000
"194","chr10",115920000,116600000
"195","chr10",116600000,116920000
"196","chr10",116920000,118360000
"197","chr10",118360000,118960000
"198","chr10",118960000,119240000
"199","chr10",119240000,120320000
"200","chr10",120320000,120880000
"201","chr10",120880000,121680000
"202","chr10",121680000,122120000
"203","chr10",122120000,122600000
"204","chr10",122600000,123520000
"205","chr10",123520000,124040000
"206","chr10",124040000,124280000
"207","chr10",124280000,124480000
"208","chr10",124480000,124760000
"209","chr10",124760000,125320000
"210","chr10",125320000,125720000
"211","chr10",125720000,126120000
"212","chr10",126120000,126680000
"213","chr10",126680000,127040000
"214","chr10",127040000,127400000
"215","chr10",127400000,127560000
"216","chr10",127560000,128200000
"217","chr10",128200000,128520000
"218","chr10",128520000,129240000
"219","chr10",129240000,129640000
"220","chr10",129640000,129960000
"221","chr10",129960000,130760000
"222","chr10",130760000,1.32e+08
"223","chr10",1.32e+08,133680000
"224","chr10",133680000,134480000
"225","chr10",134480000,135560000
"226","chr10",135560000,135560000
