"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr6",160001,600001,1
"2","chr6",640001,1560001,1
"3","chr6",1560001,2200001,1
"4","chr6",2200001,2760001,1
"5","chr6",2760001,3240001,1
"6","chr6",3240001,4000001,1
"7","chr6",4000001,4280001,1
"8","chr6",4280001,5040001,1
"9","chr6",5040001,5400001,1
"10","chr6",5400001,5960001,1
"11","chr6",5960001,6560001,1
"12","chr6",6560001,7280001,1
"13","chr6",7280001,7640001,1
"14","chr6",7640001,8080001,1
"15","chr6",8080001,8480001,1
"16","chr6",8480001,8960001,1
"17","chr6",8960001,9240001,1
"18","chr6",9240001,10000001,1
"19","chr6",10000001,10440001,1
"20","chr6",10440001,10840001,1
"21","chr6",10840001,11120001,1
"22","chr6",11120001,11560001,1
"23","chr6",11560001,12240001,1
"24","chr6",12240001,12640001,1
"25","chr6",12640001,12920001,1
"26","chr6",12920001,13240001,1
"27","chr6",13240001,13600001,1
"28","chr6",13600001,14080001,1
"29","chr6",14080001,14720001,1
"30","chr6",14720001,15480001,1
"31","chr6",15480001,16240001,1
"32","chr6",16240001,17080001,1
"33","chr6",17080001,17840001,1
"34","chr6",17840001,18240001,1
"35","chr6",18240001,18520001,1
"36","chr6",18520001,19000001,1
"37","chr6",19000001,19840001,1
"38","chr6",19840001,20080001,1
"39","chr6",20080001,20560001,1
"40","chr6",20560001,20960001,1
"41","chr6",20960001,21560001,1
"42","chr6",21560001,22160001,1
"43","chr6",22160001,22840001,1
"44","chr6",22840001,23760001,1
"45","chr6",23760001,24400001,1
"46","chr6",24400001,24800001,1
"47","chr6",24800001,25200001,1
"48","chr6",25200001,26000001,1
"49","chr6",26000001,26600001,1
"50","chr6",26640001,27080001,1
"51","chr6",27080001,27880001,1
"52","chr6",27880001,28360001,1
"53","chr6",28360001,29000001,1
"54","chr6",29000001,29600001,1
"55","chr6",29600001,30280001,1
"56","chr6",30280001,30600001,1
"57","chr6",30600001,31160001,1
"58","chr6",31160001,31480001,1
"59","chr6",31520001,31960001,1
"60","chr6",32000001,32360001,1
"61","chr6",32360001,32800001,1
"62","chr6",32800001,33160001,1
"63","chr6",33160001,33480001,1
"64","chr6",33480001,34160001,1
"65","chr6",34160001,34760001,1
"66","chr6",34760001,35240001,1
"67","chr6",35240001,35520001,1
"68","chr6",35520001,36080001,1
"69","chr6",36080001,36480001,1
"70","chr6",36480001,37200001,1
"71","chr6",37200001,37680001,1
"72","chr6",37680001,38000001,1
"73","chr6",38000001,38720001,1
"74","chr6",38720001,39320001,1
"75","chr6",39320001,39880001,1
"76","chr6",39880001,40280001,1
"77","chr6",40280001,41040001,1
"78","chr6",41040001,41320001,1
"79","chr6",41320001,41760001,1
"80","chr6",41760001,42040001,1
"81","chr6",42040001,42600001,1
"82","chr6",42600001,43120001,1
"83","chr6",43120001,43600001,1
"84","chr6",43600001,44360001,1
"85","chr6",44360001,44640001,1
"86","chr6",44640001,45040001,1
"87","chr6",45040001,45880001,1
"88","chr6",45880001,46640001,1
"89","chr6",46640001,47040001,1
"90","chr6",47040001,47760001,1
"91","chr6",47760001,48160001,1
"92","chr6",48160001,48720001,1
"93","chr6",48720001,49400001,1
"94","chr6",49400001,50040001,1
"95","chr6",50040001,50760001,1
"96","chr6",50760001,51400001,1
"97","chr6",51400001,51920001,1
"98","chr6",51920001,52120001,1
"99","chr6",52120001,52560001,1
"100","chr6",52560001,52960001,1
"101","chr6",52960001,53400001,1
"102","chr6",53400001,53840001,1
"103","chr6",53840001,54240001,1
"104","chr6",54240001,54560001,1
"105","chr6",54560001,55120001,1
"106","chr6",55120001,55840001,1
"107","chr6",55840001,56160001,1
"108","chr6",56160001,56640001,1
"109","chr6",56640001,57200001,1
"110","chr6",57200001,58080001,1
"111","chr6",61880001,62120001,1
"112","chr6",62240001,62520001,1
"113","chr6",62520001,63040001,1
"114","chr6",63040001,64000001,1
"115","chr6",64000001,64520001,1
"116","chr6",64520001,64960001,1
"117","chr6",64960001,65480001,1
"118","chr6",65480001,66000001,1
"119","chr6",66000001,66560001,1
"120","chr6",66560001,67160001,1
"121","chr6",67160001,67760001,1
"122","chr6",67760001,68000001,1
"123","chr6",68000001,68600001,1
"124","chr6",68600001,69040001,1
"125","chr6",69040001,69560001,1
"126","chr6",70600001,71080001,1
"127","chr6",71080001,71720001,1
"128","chr6",71840001,72240001,1
"129","chr6",72240001,72800001,1
"130","chr6",72800001,73040001,1
"131","chr6",73040001,73280001,1
"132","chr6",73280001,73880001,1
"133","chr6",73880001,74360001,1
"134","chr6",74360001,74720001,1
"135","chr6",74720001,75120001,1
"136","chr6",75120001,75960001,1
"137","chr6",75960001,76600001,1
"138","chr6",76600001,77240001,1
"139","chr6",77240001,77640001,1
"140","chr6",77640001,78200001,1
"141","chr6",78200001,78440001,1
"142","chr6",78520001,79160001,1
"143","chr6",79160001,79520001,1
"144","chr6",79520001,79760001,1
"145","chr6",79760001,80480001,1
"146","chr6",80480001,80840001,1
"147","chr6",80840001,81120001,1
"148","chr6",81120001,81480001,1
"149","chr6",81480001,81720001,1
"150","chr6",81720001,82120001,1
"151","chr6",82120001,82920001,1
"152","chr6",82920001,83760001,1
