"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr15",20000001,20240001,1
"2","chr15",22320001,22720001,1
"3","chr15",22760001,23480001,1
"4","chr15",23600001,23960001,1
"5","chr15",23960001,24480001,1
"6","chr15",24480001,25040001,1
"7","chr15",25040001,25560001,1
"8","chr15",25560001,26200001,1
"9","chr15",26200001,26720001,1
"10","chr15",26720001,27240001,1
"11","chr15",27240001,27720001,1
"12","chr15",27720001,28280001,1
"13","chr15",28280001,28720001,1
"14","chr15",28960001,29600001,1
"15","chr15",29600001,29960001,1
"16","chr15",30880001,31120001,1
"17","chr15",31120001,31800001,1
"18","chr15",31800001,32200001,1
"19","chr15",32920001,33440001,1
"20","chr15",33440001,34000001,1
"21","chr15",34000001,34320001,1
"22","chr15",34320001,34880001,1
"23","chr15",34880001,35280001,1
"24","chr15",35280001,35800001,1
"25","chr15",35800001,36080001,1
"26","chr15",36080001,36520001,1
"27","chr15",36520001,37080001,1
"28","chr15",37080001,37440001,1
"29","chr15",37440001,38280001,1
"30","chr15",38280001,38720001,1
"31","chr15",38720001,39000001,1
"32","chr15",39000001,39400001,1
"33","chr15",39400001,39880001,1
"34","chr15",39880001,40320001,1
"35","chr15",40320001,40880001,1
"36","chr15",40880001,41720001,1
"37","chr15",41720001,42280001,1
"38","chr15",42280001,42760001,1
"39","chr15",42760001,43240001,1
"40","chr15",43240001,43840001,1
"41","chr15",43920001,44120001,1
"42","chr15",44120001,44840001,1
"43","chr15",44840001,45360001,1
"44","chr15",45360001,46000001,1
"45","chr15",46000001,46560001,1
"46","chr15",46560001,47480001,1
"47","chr15",47480001,48000001,1
"48","chr15",48000001,48600001,1
"49","chr15",48600001,49160001,1
"50","chr15",49160001,49520001,1
"51","chr15",49520001,50440001,1
"52","chr15",50440001,50640001,1
"53","chr15",50640001,51200001,1
"54","chr15",51200001,51800001,1
"55","chr15",51800001,52480001,1
"56","chr15",52480001,53040001,1
"57","chr15",53040001,53560001,1
"58","chr15",53560001,54120001,1
"59","chr15",54120001,54680001,1
"60","chr15",54680001,55480001,1
"61","chr15",55480001,55760001,1
"62","chr15",55760001,56360001,1
"63","chr15",56360001,56760001,1
"64","chr15",56760001,57600001,1
"65","chr15",57600001,57840001,1
"66","chr15",57840001,58520001,1
"67","chr15",58520001,59240001,1
"68","chr15",59240001,59960001,1
"69","chr15",59960001,60760001,1
"70","chr15",60760001,61480001,1
"71","chr15",61480001,62160001,1
"72","chr15",62160001,62640001,1
"73","chr15",62640001,63040001,1
"74","chr15",63040001,63400001,1
"75","chr15",63400001,63920001,1
"76","chr15",63920001,64400001,1
"77","chr15",64400001,64720001,1
"78","chr15",64720001,65240001,1
"79","chr15",65240001,65600001,1
"80","chr15",65600001,66240001,1
"81","chr15",66240001,66600001,1
"82","chr15",66600001,66880001,1
"83","chr15",66880001,67160001,1
"84","chr15",67160001,67640001,1
"85","chr15",67640001,68120001,1
"86","chr15",68120001,68520001,1
"87","chr15",68520001,68840001,1
"88","chr15",68840001,69240001,1
"89","chr15",69240001,69760001,1
"90","chr15",69760001,70360001,1
"91","chr15",70360001,70880001,1
"92","chr15",70880001,71200001,1
"93","chr15",71200001,71760001,1
"94","chr15",71760001,72440001,1
"95","chr15",72440001,72920001,1
"96","chr15",72960001,73560001,1
"97","chr15",73560001,74160001,1
"98","chr15",74200001,74640001,1
"99","chr15",74640001,74920001,1
"100","chr15",74920001,75320001,1
"101","chr15",75320001,75560001,1
"102","chr15",75600001,76240001,1
"103","chr15",76240001,76480001,1
"104","chr15",76480001,77200001,1
"105","chr15",77200001,77840001,1
"106","chr15",77840001,78240001,1
"107","chr15",78240001,78800001,1
"108","chr15",78800001,79160001,1
"109","chr15",79160001,79640001,1
"110","chr15",79640001,80160001,1
"111","chr15",80160001,80720001,1
"112","chr15",80720001,81280001,1
"113","chr15",81280001,81720001,1
"114","chr15",81720001,82320001,1
"115","chr15",83200001,83680001,1
"116","chr15",83680001,84240001,1
"117","chr15",84240001,84840001,1
"118","chr15",85040001,85760001,1
"119","chr15",85800001,86400001,1
"120","chr15",86400001,86760001,1
"121","chr15",86760001,87160001,1
"122","chr15",87160001,87560001,1
"123","chr15",87560001,88160001,1
"124","chr15",88160001,88760001,1
"125","chr15",88760001,89440001,1
"126","chr15",89440001,89880001,1
"127","chr15",89880001,90200001,1
"128","chr15",90200001,90640001,1
"129","chr15",90640001,91480001,1
"130","chr15",91480001,91800001,1
"131","chr15",91800001,92400001,1
"132","chr15",92400001,92640001,1
"133","chr15",92640001,93320001,1
"134","chr15",93320001,93600001,1
"135","chr15",93600001,94080001,1
"136","chr15",94080001,94680001,1
"137","chr15",94680001,95160001,1
"138","chr15",95160001,95560001,1
"139","chr15",95560001,96160001,1
"140","chr15",96160001,96880001,1
"141","chr15",96880001,97240001,1
"142","chr15",97240001,97880001,1
"143","chr15",97880001,98400001,1
"144","chr15",98400001,98960001,1
"145","chr15",98960001,99760001,1
"146","chr15",99760001,100320001,1
"147","chr15",100320001,101120001,1
"148","chr15",101120001,101600001,1
"149","chr15",101600001,102520001,1
