"","col2","res2","end2"
"1","chr15",2e+07,20200000
"2","chr15",20200000,22760000
"3","chr15",22760000,22840000
"4","chr15",22840000,23120000
"5","chr15",23120000,23280000
"6","chr15",23280000,23600000
"7","chr15",23600000,23800000
"8","chr15",23800000,25560000
"9","chr15",25560000,26200000
"10","chr15",26200000,27120000
"11","chr15",27120000,28360000
"12","chr15",28360000,28600000
"13","chr15",28600000,29480000
"14","chr15",29480000,29920000
"15","chr15",29920000,30360000
"16","chr15",30360000,30920000
"17","chr15",30920000,31080000
"18","chr15",31080000,31800000
"19","chr15",31800000,32200000
"20","chr15",32200000,32440000
"21","chr15",32440000,32920000
"22","chr15",32920000,33440000
"23","chr15",33440000,3.4e+07
"24","chr15",3.4e+07,34320000
"25","chr15",34320000,34720000
"26","chr15",34720000,34880000
"27","chr15",34880000,35280000
"28","chr15",35280000,35800000
"29","chr15",35800000,36800000
"30","chr15",36800000,37480000
"31","chr15",37480000,37960000
"32","chr15",37960000,38280000
"33","chr15",38280000,38720000
"34","chr15",38720000,3.9e+07
"35","chr15",3.9e+07,39400000
"36","chr15",39400000,39880000
"37","chr15",39880000,40320000
"38","chr15",40320000,40880000
"39","chr15",40880000,41520000
"40","chr15",41520000,41680000
"41","chr15",41680000,42280000
"42","chr15",42280000,42360000
"43","chr15",42360000,42800000
"44","chr15",42800000,43320000
"45","chr15",43320000,43880000
"46","chr15",43880000,43960000
"47","chr15",43960000,44840000
"48","chr15",44840000,45120000
"49","chr15",45120000,45360000
"50","chr15",45360000,4.6e+07
"51","chr15",4.6e+07,46560000
"52","chr15",46560000,47480000
"53","chr15",47480000,48640000
"54","chr15",48640000,49160000
"55","chr15",49160000,49720000
"56","chr15",49720000,50400000
"57","chr15",50400000,50720000
"58","chr15",50720000,51200000
"59","chr15",51200000,51520000
"60","chr15",51520000,51720000
"61","chr15",51720000,52080000
"62","chr15",52080000,52480000
"63","chr15",52480000,53040000
"64","chr15",53040000,54040000
"65","chr15",54040000,55480000
"66","chr15",55480000,56200000
"67","chr15",56200000,56760000
"68","chr15",56760000,57200000
"69","chr15",57200000,57600000
"70","chr15",57600000,5.8e+07
"71","chr15",5.8e+07,58480000
"72","chr15",58480000,59200000
"73","chr15",59200000,59960000
"74","chr15",59960000,60800000
"75","chr15",60800000,61440000
"76","chr15",61440000,62160000
"77","chr15",62160000,62640000
"78","chr15",62640000,63040000
"79","chr15",63040000,63440000
"80","chr15",63440000,63920000
"81","chr15",63920000,64400000
"82","chr15",64400000,65040000
"83","chr15",65040000,65480000
"84","chr15",65480000,65880000
"85","chr15",65880000,66240000
"86","chr15",66240000,66600000
"87","chr15",66600000,67200000
"88","chr15",67200000,67640000
"89","chr15",67640000,68120000
"90","chr15",68120000,68520000
"91","chr15",68520000,68840000
"92","chr15",68840000,69320000
"93","chr15",69320000,69760000
"94","chr15",69760000,70840000
"95","chr15",70840000,71280000
"96","chr15",71280000,71760000
"97","chr15",71760000,72040000
"98","chr15",72040000,72560000
"99","chr15",72560000,72920000
"100","chr15",72920000,73560000
"101","chr15",73560000,74160000
"102","chr15",74160000,74640000
"103","chr15",74640000,75640000
"104","chr15",75640000,76080000
"105","chr15",76080000,76480000
"106","chr15",76480000,77200000
"107","chr15",77200000,77920000
"108","chr15",77920000,78560000
"109","chr15",78560000,79160000
"110","chr15",79160000,79640000
"111","chr15",79640000,80040000
"112","chr15",80040000,80720000
"113","chr15",80720000,81280000
"114","chr15",81280000,81720000
"115","chr15",81720000,82400000
"116","chr15",82400000,82600000
"117","chr15",82600000,83200000
"118","chr15",83200000,83680000
"119","chr15",83680000,84240000
"120","chr15",84240000,84840000
"121","chr15",84840000,85680000
"122","chr15",85680000,85760000
"123","chr15",85760000,86400000
"124","chr15",86400000,87560000
"125","chr15",87560000,88200000
"126","chr15",88200000,89200000
"127","chr15",89200000,89760000
"128","chr15",89760000,90200000
"129","chr15",90200000,90640000
"130","chr15",90640000,91480000
"131","chr15",91480000,91840000
"132","chr15",91840000,92640000
"133","chr15",92640000,93280000
"134","chr15",93280000,93600000
"135","chr15",93600000,94680000
"136","chr15",94680000,95560000
"137","chr15",95560000,96880000
"138","chr15",96880000,97880000
"139","chr15",97880000,98360000
"140","chr15",98360000,99040000
"141","chr15",99040000,99440000
"142","chr15",99440000,99760000
"143","chr15",99760000,100320000
"144","chr15",100320000,101120000
"145","chr15",101120000,101560000
"146","chr15",101560000,101840000
"147","chr15",101840000,102280000
"148","chr15",102280000,102560000
"149","chr15",102560000,102560000
