"","col2","res2","end2"
"1","chr3",520000,3200000
"2","chr3",3200000,4360000
"3","chr3",4360000,5240000
"4","chr3",5240000,6920000
"5","chr3",6920000,8480000
"6","chr3",8480000,8960000
"7","chr3",8960000,9560000
"8","chr3",9560000,9680000
"9","chr3",9680000,9800000
"10","chr3",9800000,10400000
"11","chr3",10400000,10800000
"12","chr3",10800000,11080000
"13","chr3",11080000,11400000
"14","chr3",11400000,11880000
"15","chr3",11880000,12560000
"16","chr3",12560000,12840000
"17","chr3",12840000,1.3e+07
"18","chr3",1.3e+07,13360000
"19","chr3",13360000,13760000
"20","chr3",13760000,13920000
"21","chr3",13920000,14240000
"22","chr3",14240000,14560000
"23","chr3",14560000,14680000
"24","chr3",14680000,15160000
"25","chr3",15160000,15560000
"26","chr3",15560000,16080000
"27","chr3",16080000,16280000
"28","chr3",16280000,16600000
"29","chr3",16600000,17280000
"30","chr3",17280000,19080000
"31","chr3",19080000,20240000
"32","chr3",20240000,22760000
"33","chr3",22760000,23920000
"34","chr3",23920000,24760000
"35","chr3",24760000,25640000
"36","chr3",25640000,26760000
"37","chr3",26760000,27320000
"38","chr3",27320000,28400000
"39","chr3",28400000,30040000
"40","chr3",30040000,30800000
"41","chr3",30800000,31240000
"42","chr3",31240000,31320000
"43","chr3",31320000,31760000
"44","chr3",31760000,32080000
"45","chr3",32080000,32200000
"46","chr3",32200000,32720000
"47","chr3",32720000,33160000
"48","chr3",33160000,33880000
"49","chr3",33880000,34640000
"50","chr3",34640000,36160000
"51","chr3",36160000,36240000
"52","chr3",36240000,36760000
"53","chr3",36760000,37400000
"54","chr3",37400000,37720000
"55","chr3",37720000,37880000
"56","chr3",37880000,38080000
"57","chr3",38080000,38520000
"58","chr3",38520000,38720000
"59","chr3",38720000,39080000
"60","chr3",39080000,39480000
"61","chr3",39480000,40120000
"62","chr3",40120000,40560000
"63","chr3",40560000,40760000
"64","chr3",40760000,40920000
"65","chr3",40920000,41320000
"66","chr3",41320000,41520000
"67","chr3",41520000,41720000
"68","chr3",41720000,42040000
"69","chr3",42040000,42160000
"70","chr3",42160000,42640000
"71","chr3",42640000,4.3e+07
"72","chr3",4.3e+07,43120000
"73","chr3",43120000,43240000
"74","chr3",43240000,43560000
"75","chr3",43560000,43800000
"76","chr3",43800000,43880000
"77","chr3",43880000,44120000
"78","chr3",44120000,44240000
"79","chr3",44240000,44520000
"80","chr3",44520000,44640000
"81","chr3",44640000,44760000
"82","chr3",44760000,44880000
"83","chr3",44880000,45040000
"84","chr3",45040000,45280000
"85","chr3",45280000,45400000
"86","chr3",45400000,45640000
"87","chr3",45640000,45720000
"88","chr3",45720000,46120000
"89","chr3",46120000,46520000
"90","chr3",46520000,46720000
"91","chr3",46720000,46840000
"92","chr3",46840000,47160000
"93","chr3",47160000,47240000
"94","chr3",47240000,47560000
"95","chr3",47560000,47840000
"96","chr3",47840000,48200000
"97","chr3",48200000,48480000
"98","chr3",48480000,48760000
"99","chr3",48760000,48960000
"100","chr3",48960000,49200000
"101","chr3",49200000,49320000
"102","chr3",49320000,49720000
"103","chr3",49720000,50040000
"104","chr3",50040000,50120000
"105","chr3",50120000,50400000
"106","chr3",50400000,50680000
"107","chr3",50680000,5.1e+07
"108","chr3",5.1e+07,51200000
"109","chr3",51200000,51360000
"110","chr3",51360000,51560000
"111","chr3",51560000,51760000
"112","chr3",51760000,51960000
"113","chr3",51960000,52200000
"114","chr3",52200000,52480000
"115","chr3",52480000,52600000
"116","chr3",52600000,52760000
"117","chr3",52760000,52960000
"118","chr3",52960000,53120000
"119","chr3",53120000,53360000
"120","chr3",53360000,53520000
"121","chr3",53520000,53800000
"122","chr3",53800000,53920000
"123","chr3",53920000,54240000
"124","chr3",54240000,54360000
"125","chr3",54360000,54600000
"126","chr3",54600000,54840000
"127","chr3",54840000,54960000
"128","chr3",54960000,55040000
"129","chr3",55040000,55360000
"130","chr3",55360000,55440000
"131","chr3",55440000,55720000
"132","chr3",55720000,55800000
"133","chr3",55800000,56320000
"134","chr3",56320000,56600000
"135","chr3",56600000,56680000
"136","chr3",56680000,5.7e+07
"137","chr3",5.7e+07,57120000
"138","chr3",57120000,57200000
"139","chr3",57200000,57920000
"140","chr3",57920000,58160000
"141","chr3",58160000,58280000
"142","chr3",58280000,58640000
"143","chr3",58640000,58760000
"144","chr3",58760000,58840000
"145","chr3",58840000,59200000
"146","chr3",59200000,59560000
"147","chr3",59560000,59800000
"148","chr3",59800000,60120000
"149","chr3",60120000,60240000
"150","chr3",60240000,60720000
"151","chr3",60720000,61080000
"152","chr3",61080000,61200000
"153","chr3",61200000,61400000
"154","chr3",61400000,61600000
"155","chr3",61600000,64960000
"156","chr3",64960000,65200000
"157","chr3",65200000,65400000
"158","chr3",65400000,65720000
"159","chr3",65720000,65960000
"160","chr3",65960000,66120000
"161","chr3",66120000,66440000
"162","chr3",66440000,66560000
"163","chr3",66560000,66880000
"164","chr3",66880000,67440000
"165","chr3",67440000,67960000
"166","chr3",67960000,68560000
"167","chr3",68560000,68840000
"168","chr3",68840000,6.9e+07
"169","chr3",6.9e+07,69480000
"170","chr3",69480000,70040000
"171","chr3",70040000,70840000
"172","chr3",70840000,71040000
"173","chr3",71040000,71720000
"174","chr3",71720000,71960000
"175","chr3",71960000,72160000
"176","chr3",72160000,72320000
"177","chr3",72320000,72880000
"178","chr3",72880000,73160000
"179","chr3",73160000,73480000
"180","chr3",73480000,73880000
"181","chr3",73880000,75360000
"182","chr3",75360000,75560000
"183","chr3",75560000,77360000
"184","chr3",77360000,78680000
"185","chr3",78680000,81360000
"186","chr3",81360000,84040000
"187","chr3",84040000,85680000
"188","chr3",85680000,86720000
"189","chr3",86720000,88240000
"190","chr3",88240000,89120000
"191","chr3",89120000,90280000
"192","chr3",90280000,90360000
"193","chr3",90360000,93480000
"194","chr3",93480000,93560000
"195","chr3",93560000,94040000
"196","chr3",94040000,96520000
"197","chr3",96520000,97760000
"198","chr3",97760000,98760000
"199","chr3",98760000,99520000
"200","chr3",99520000,100520000
"201","chr3",100520000,101360000
"202","chr3",101360000,104200000
"203","chr3",104200000,105360000
"204","chr3",105360000,106840000
"205","chr3",106840000,107560000
"206","chr3",107560000,108200000
"207","chr3",108200000,109120000
"208","chr3",109120000,109200000
"209","chr3",109200000,111280000
"210","chr3",111280000,111800000
"211","chr3",111800000,112760000
"212","chr3",112760000,1.13e+08
"213","chr3",1.13e+08,113800000
"214","chr3",113800000,114360000
"215","chr3",114360000,116160000
"216","chr3",116160000,116280000
"217","chr3",116280000,116440000
"218","chr3",116440000,116520000
"219","chr3",116520000,116640000
"220","chr3",116640000,117040000
"221","chr3",117040000,118840000
"222","chr3",118840000,119520000
"223","chr3",119520000,120280000
"224","chr3",120280000,121200000
"225","chr3",121200000,121720000
"226","chr3",121720000,121800000
"227","chr3",121800000,122600000
"228","chr3",122600000,1.23e+08
"229","chr3",1.23e+08,123280000
"230","chr3",123280000,123720000
"231","chr3",123720000,1.24e+08
"232","chr3",1.24e+08,124280000
"233","chr3",124280000,124720000
"234","chr3",124720000,124880000
"235","chr3",124880000,125240000
"236","chr3",125240000,125560000
"237","chr3",125560000,125880000
"238","chr3",125880000,126120000
"239","chr3",126120000,126240000
"240","chr3",126240000,126440000
"241","chr3",126440000,126680000
"242","chr3",126680000,126920000
"243","chr3",126920000,127280000
"244","chr3",127280000,127720000
"245","chr3",127720000,128040000
"246","chr3",128040000,128240000
"247","chr3",128240000,128600000
"248","chr3",128600000,1.29e+08
"249","chr3",1.29e+08,129680000
"250","chr3",129680000,129920000
"251","chr3",129920000,130400000
"252","chr3",130400000,131240000
"253","chr3",131240000,131920000
"254","chr3",131920000,132440000
"255","chr3",132440000,133120000
"256","chr3",133120000,133520000
"257","chr3",133520000,134240000
"258","chr3",134240000,134720000
"259","chr3",134720000,134920000
"260","chr3",134920000,135600000
"261","chr3",135600000,136760000
"262","chr3",136760000,137800000
"263","chr3",137800000,138800000
"264","chr3",138800000,139040000
"265","chr3",139040000,139360000
"266","chr3",139360000,139520000
"267","chr3",139520000,139880000
"268","chr3",139880000,140080000
"269","chr3",140080000,140600000
"270","chr3",140600000,1.41e+08
"271","chr3",1.41e+08,1.42e+08
"272","chr3",1.42e+08,142760000
"273","chr3",142760000,143480000
"274","chr3",143480000,146320000
"275","chr3",146320000,148800000
"276","chr3",148800000,149560000
"277","chr3",149560000,150240000
"278","chr3",150240000,150920000
"279","chr3",150920000,152200000
"280","chr3",152200000,153720000
"281","chr3",153720000,154040000
"282","chr3",154040000,155680000
"283","chr3",155680000,156240000
"284","chr3",156240000,157240000
"285","chr3",157240000,158520000
"286","chr3",158520000,1.59e+08
"287","chr3",1.59e+08,159520000
"288","chr3",159520000,160120000
"289","chr3",160120000,161200000
"290","chr3",161200000,164920000
"291","chr3",164920000,167080000
"292","chr3",167080000,168560000
"293","chr3",168560000,169920000
"294","chr3",169920000,170640000
"295","chr3",170640000,171320000
"296","chr3",171320000,172520000
"297","chr3",172520000,174040000
"298","chr3",174040000,176840000
"299","chr3",176840000,177240000
"300","chr3",177240000,178120000
"301","chr3",178120000,178720000
"302","chr3",178720000,179080000
"303","chr3",179080000,179480000
"304","chr3",179480000,180360000
"305","chr3",180360000,181400000
"306","chr3",181400000,182440000
"307","chr3",182440000,183160000
"308","chr3",183160000,183600000
"309","chr3",183600000,184080000
"310","chr3",184080000,184280000
"311","chr3",184280000,184520000
"312","chr3",184520000,185080000
"313","chr3",185080000,185160000
"314","chr3",185160000,185320000
