"","col2","res2","end2"
"1","chr10",320000,520000
"2","chr10",520000,880000
"3","chr10",880000,1160000
"4","chr10",1160000,1440000
"5","chr10",1440000,1840000
"6","chr10",1840000,2680000
"7","chr10",2680000,2960000
"8","chr10",2960000,3120000
"9","chr10",3120000,4840000
"10","chr10",4840000,5480000
"11","chr10",5480000,5920000
"12","chr10",5920000,6480000
"13","chr10",6480000,6800000
"14","chr10",6800000,7560000
"15","chr10",7560000,7760000
"16","chr10",7760000,9400000
"17","chr10",9400000,10320000
"18","chr10",10320000,10680000
"19","chr10",10680000,11120000
"20","chr10",11120000,11520000
"21","chr10",11520000,12240000
"22","chr10",12240000,12720000
"23","chr10",12720000,13120000
"24","chr10",13120000,13680000
"25","chr10",13680000,14200000
"26","chr10",14200000,14520000
"27","chr10",14520000,15240000
"28","chr10",15240000,15480000
"29","chr10",15480000,15880000
"30","chr10",15880000,16560000
"31","chr10",16560000,16840000
"32","chr10",16840000,17280000
"33","chr10",17280000,17800000
"34","chr10",17800000,18240000
"35","chr10",18240000,18520000
"36","chr10",18520000,18920000
"37","chr10",18920000,20080000
"38","chr10",20080000,21160000
"39","chr10",21160000,22240000
"40","chr10",22240000,23400000
"41","chr10",23400000,23800000
"42","chr10",23800000,24280000
"43","chr10",24280000,24880000
"44","chr10",24880000,25400000
"45","chr10",25400000,2.6e+07
"46","chr10",2.6e+07,26560000
"47","chr10",26560000,26880000
"48","chr10",26880000,27600000
"49","chr10",27600000,28480000
"50","chr10",28480000,28880000
"51","chr10",28880000,29760000
"52","chr10",29760000,30160000
"53","chr10",30160000,30560000
"54","chr10",30560000,3.1e+07
"55","chr10",3.1e+07,31400000
"56","chr10",31400000,31760000
"57","chr10",31760000,32080000
"58","chr10",32080000,32560000
"59","chr10",32560000,33440000
"60","chr10",33440000,34600000
"61","chr10",34600000,35520000
"62","chr10",35520000,35880000
"63","chr10",35880000,37160000
"64","chr10",37160000,37720000
"65","chr10",37720000,3.8e+07
"66","chr10",3.8e+07,38880000
"67","chr10",38880000,3.9e+07
"68","chr10",3.9e+07,39080000
"69","chr10",39080000,42440000
"70","chr10",42440000,42520000
"71","chr10",42520000,4.3e+07
"72","chr10",4.3e+07,43320000
"73","chr10",43320000,44160000
"74","chr10",44160000,44840000
"75","chr10",44840000,45400000
"76","chr10",45400000,45760000
"77","chr10",45760000,46240000
"78","chr10",46240000,48280000
"79","chr10",48280000,48400000
"80","chr10",48400000,48520000
"81","chr10",48520000,48680000
"82","chr10",48680000,49360000
"83","chr10",49360000,49480000
"84","chr10",49480000,49840000
"85","chr10",49840000,50400000
"86","chr10",50400000,50520000
"87","chr10",50520000,50760000
"88","chr10",50760000,51160000
"89","chr10",51160000,5.2e+07
"90","chr10",5.2e+07,52160000
"91","chr10",52160000,52680000
"92","chr10",52680000,54560000
"93","chr10",54560000,55600000
"94","chr10",55600000,57400000
