"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr9",160001,840001,1
"2","chr9",840001,1040001,1
"3","chr9",1040001,1440001,1
"4","chr9",1440001,1720001,1
"5","chr9",1720001,2120001,1
"6","chr9",2120001,2840001,1
"7","chr9",2840001,3440001,1
"8","chr9",3440001,3720001,1
"9","chr9",3720001,4280001,1
"10","chr9",4280001,4760001,1
"11","chr9",4760001,5440001,1
"12","chr9",5440001,5720001,1
"13","chr9",5720001,6320001,1
"14","chr9",6320001,6760001,1
"15","chr9",6760001,7280001,1
"16","chr9",7280001,7560001,1
"17","chr9",7560001,8120001,1
"18","chr9",8120001,8440001,1
"19","chr9",8440001,8920001,1
"20","chr9",8920001,9360001,1
"21","chr9",9360001,9920001,1
"22","chr9",9920001,10280001,1
"23","chr9",10280001,10640001,1
"24","chr9",10640001,11000001,1
"25","chr9",11000001,11360001,1
"26","chr9",11360001,11600001,1
"27","chr9",11600001,11920001,1
"28","chr9",11920001,12680001,1
"29","chr9",12680001,13120001,1
"30","chr9",13120001,13400001,1
"31","chr9",13400001,14080001,1
"32","chr9",14080001,14440001,1
"33","chr9",14440001,15120001,1
"34","chr9",15120001,15640001,1
"35","chr9",15640001,16120001,1
"36","chr9",16120001,16680001,1
"37","chr9",16680001,17000001,1
"38","chr9",17000001,17520001,1
"39","chr9",17520001,17800001,1
"40","chr9",17800001,18240001,1
"41","chr9",18240001,19040001,1
"42","chr9",19040001,19480001,1
"43","chr9",19480001,19920001,1
"44","chr9",19920001,20320001,1
"45","chr9",20320001,21120001,1
"46","chr9",21120001,21480001,1
"47","chr9",22280001,22520001,1
"48","chr9",22520001,23120001,1
"49","chr9",23120001,23480001,1
"50","chr9",23480001,23840001,1
"51","chr9",23840001,24160001,1
"52","chr9",24160001,24520001,1
"53","chr9",24520001,24800001,1
"54","chr9",24800001,25440001,1
"55","chr9",25440001,26000001,1
"56","chr9",26000001,26680001,1
"57","chr9",26680001,27280001,1
"58","chr9",27280001,27640001,1
"59","chr9",27640001,28120001,1
"60","chr9",28120001,28760001,1
"61","chr9",28760001,29240001,1
"62","chr9",29240001,29720001,1
"63","chr9",29720001,30160001,1
"64","chr9",30160001,30680001,1
"65","chr9",30680001,31320001,1
"66","chr9",31320001,31800001,1
"67","chr9",31800001,32360001,1
"68","chr9",32360001,33000001,1
"69","chr9",33000001,33760001,1
"70","chr9",33760001,34320001,1
"71","chr9",34320001,34640001,1
"72","chr9",34640001,35080001,1
"73","chr9",35080001,35600001,1
"74","chr9",35600001,36160001,1
"75","chr9",36160001,36720001,1
"76","chr9",36720001,37440001,1
"77","chr9",37440001,37880001,1
"78","chr9",37880001,38600001,1
"79","chr9",68160001,68520001,1
"80","chr9",70920001,71200001,1
"81","chr9",71200001,71600001,1
"82","chr9",71600001,71880001,1
"83","chr9",71880001,72560001,1
"84","chr9",72560001,73240001,1
"85","chr9",73280001,73880001,1
"86","chr9",73880001,74400001,1
"87","chr9",74400001,74880001,1
"88","chr9",74880001,75440001,1
"89","chr9",75440001,75800001,1
"90","chr9",75800001,76280001,1
"91","chr9",76280001,76960001,1
"92","chr9",76960001,77400001,1
"93","chr9",77400001,77880001,1
"94","chr9",77880001,78480001,1
"95","chr9",78480001,78960001,1
"96","chr9",78960001,79320001,1
"97","chr9",79320001,79760001,1
"98","chr9",79760001,80040001,1
"99","chr9",80040001,80400001,1
"100","chr9",80400001,81000001,1
"101","chr9",81000001,81440001,1
"102","chr9",81440001,81880001,1
"103","chr9",81880001,82680001,1
"104","chr9",82680001,83520001,1
"105","chr9",83520001,83880001,1
"106","chr9",83880001,84200001,1
"107","chr9",84240001,84720001,1
"108","chr9",84720001,85240001,1
"109","chr9",85240001,85560001,1
"110","chr9",85560001,86240001,1
"111","chr9",86240001,86960001,1
"112","chr9",86960001,87280001,1
"113","chr9",87280001,87760001,1
"114","chr9",87760001,88400001,1
"115","chr9",88400001,89000001,1
"116","chr9",90040001,90560001,1
"117","chr9",90560001,91200001,1
"118","chr9",91200001,91960001,1
"119","chr9",91960001,92200001,1
"120","chr9",92320001,92880001,1
"121","chr9",92880001,93680001,1
"122","chr9",93680001,94200001,1
"123","chr9",94200001,94800001,1
"124","chr9",94800001,95560001,1
"125","chr9",95560001,96200001,1
"126","chr9",97280001,97920001,1
"127","chr9",97920001,98440001,1
"128","chr9",98440001,99080001,1
"129","chr9",99080001,99600001,1
"130","chr9",99680001,100200001,1
"131","chr9",100200001,100680001,1
"132","chr9",100680001,101040001,1
"133","chr9",101040001,101560001,1
"134","chr9",101560001,102000001,1
"135","chr9",102000001,102560001,1
"136","chr9",102560001,103120001,1
"137","chr9",103120001,103360001,1
"138","chr9",103360001,104160001,1
"139","chr9",104160001,104400001,1
"140","chr9",104400001,104720001,1
"141","chr9",104720001,105240001,1
"142","chr9",105240001,105800001,1
"143","chr9",105800001,106160001,1
"144","chr9",106160001,106880001,1
"145","chr9",106880001,107520001,1
"146","chr9",107520001,108200001,1
"147","chr9",108200001,108600001,1
"148","chr9",108600001,109240001,1
"149","chr9",109240001,109960001,1
"150","chr9",109960001,110240001,1
"151","chr9",111280001,111600001,1
"152","chr9",111600001,112320001,1
"153","chr9",112320001,112920001,1
"154","chr9",112920001,113400001,1
"155","chr9",113400001,114120001,1
"156","chr9",114120001,114480001,1
"157","chr9",114480001,114840001,1
"158","chr9",114840001,115680001,1
"159","chr9",115680001,115880001,1
"160","chr9",115880001,116440001,1
"161","chr9",116440001,117080001,1
"162","chr9",117080001,117400001,1
"163","chr9",117400001,117800001,1
"164","chr9",117800001,118320001,1
"165","chr9",118320001,118920001,1
"166","chr9",118920001,119440001,1
"167","chr9",119440001,120240001,1
"168","chr9",120240001,120880001,1
"169","chr9",120880001,121360001,1
"170","chr9",121360001,121920001,1
"171","chr9",121920001,122320001,1
"172","chr9",122320001,123120001,1
"173","chr9",123120001,123400001,1
"174","chr9",123400001,123960001,1
"175","chr9",123960001,124400001,1
"176","chr9",124400001,124880001,1
"177","chr9",124880001,125600001,1
"178","chr9",125600001,126160001,1
"179","chr9",126160001,126840001,1
"180","chr9",126840001,127280001,1
"181","chr9",127280001,127640001,1
"182","chr9",127640001,128160001,1
"183","chr9",128160001,128720001,1
"184","chr9",128720001,129240001,1
"185","chr9",129240001,129560001,1
"186","chr9",129560001,130240001,1
"187","chr9",130240001,130720001,1
"188","chr9",130720001,130960001,1
"189","chr9",130960001,131600001,1
"190","chr9",131600001,131840001,1
"191","chr9",131840001,132400001,1
"192","chr9",133440001,133920001,1
"193","chr9",133920001,134640001,1
"194","chr9",134640001,135160001,1
"195","chr9",135160001,135880001,1
"196","chr9",135880001,136360001,1
"197","chr9",136360001,137000001,1
"198","chr9",137000001,137360001,1
"199","chr9",137400001,137760001,1
"200","chr9",137760001,138120001,1
"201","chr9",138120001,138560001,1
"202","chr9",138560001,138840001,1
"203","chr9",138840001,140200001,1
"204","chr9",140200001,141080001,1
