"","col2","res2","end2"
"1","chr19",240000,520000
"2","chr19",520000,1280000
"3","chr19",1280000,1880000
"4","chr19",1880000,2640000
"5","chr19",2640000,3480000
"6","chr19",3480000,4640000
"7","chr19",4640000,5040000
"8","chr19",5040000,5680000
"9","chr19",5680000,6440000
"10","chr19",6440000,7360000
"11","chr19",7360000,7440000
"12","chr19",7440000,8360000
"13","chr19",8360000,9240000
"14","chr19",9240000,9920000
"15","chr19",9920000,10960000
"16","chr19",10960000,11720000
"17","chr19",11720000,12760000
"18","chr19",12760000,13360000
"19","chr19",13360000,13840000
"20","chr19",13840000,14680000
"21","chr19",14680000,15080000
"22","chr19",15080000,15680000
"23","chr19",15680000,16280000
"24","chr19",16280000,16680000
"25","chr19",16680000,17480000
"26","chr19",17480000,18520000
"27","chr19",18520000,19120000
"28","chr19",19120000,19800000
"29","chr19",19800000,20560000
"30","chr19",20560000,20720000
"31","chr19",20720000,21080000
"32","chr19",21080000,21480000
"33","chr19",21480000,21920000
"34","chr19",21920000,22400000
"35","chr19",22400000,2.3e+07
"36","chr19",2.3e+07,23120000
"37","chr19",23120000,23560000
"38","chr19",23560000,2.4e+07
"39","chr19",2.4e+07,24160000
"40","chr19",24160000,24360000
"41","chr19",24360000,24440000
"42","chr19",24440000,24520000
"43","chr19",24520000,24600000
"44","chr19",24600000,27720000
"45","chr19",27720000,27920000
"46","chr19",27920000,28040000
"47","chr19",28040000,28120000
"48","chr19",28120000,28480000
"49","chr19",28480000,28800000
"50","chr19",28800000,29160000
"51","chr19",29160000,29400000
"52","chr19",29400000,29800000
"53","chr19",29800000,30120000
"54","chr19",30120000,30560000
"55","chr19",30560000,31160000
"56","chr19",31160000,31640000
"57","chr19",31640000,32520000
"58","chr19",32520000,32760000
"59","chr19",32760000,33080000
"60","chr19",33080000,33680000
"61","chr19",33680000,34280000
"62","chr19",34280000,34600000
"63","chr19",34600000,3.5e+07
"64","chr19",3.5e+07,35440000
"65","chr19",35440000,36680000
"66","chr19",36680000,38360000
"67","chr19",38360000,38880000
"68","chr19",38880000,40040000
"69","chr19",40040000,40280000
"70","chr19",40280000,41360000
"71","chr19",41360000,41640000
"72","chr19",41640000,42080000
"73","chr19",42080000,42360000
"74","chr19",42360000,43120000
"75","chr19",43120000,43280000
"76","chr19",43280000,43440000
"77","chr19",43440000,43520000
"78","chr19",43520000,43720000
"79","chr19",43720000,43840000
"80","chr19",43840000,44320000
"81","chr19",44320000,45040000
"82","chr19",45040000,45880000
"83","chr19",45880000,46520000
"84","chr19",46520000,47080000
"85","chr19",47080000,47760000
"86","chr19",47760000,48400000
"87","chr19",48400000,48800000
"88","chr19",48800000,49560000
"89","chr19",49560000,50440000
"90","chr19",50440000,51600000
"91","chr19",51600000,52320000
"92","chr19",52320000,52760000
"93","chr19",52760000,53720000
"94","chr19",53720000,54040000
"95","chr19",54040000,55560000
"96","chr19",55560000,56200000
"97","chr19",56200000,56880000
"98","chr19",56880000,57680000
"99","chr19",57680000,57960000
"100","chr19",57960000,59160000
"101","chr19",59160000,59160000
