"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr19",240001,520001,1
"2","chr19",520001,1160001,1
"3","chr19",2200001,2640001,1
"4","chr19",2640001,2920001,1
"5","chr19",2920001,3480001,1
"6","chr19",3480001,4240001,1
"7","chr19",4240001,4680001,1
"8","chr19",4680001,5000001,1
"9","chr19",5000001,5560001,1
"10","chr19",5560001,5800001,1
"11","chr19",5800001,6240001,1
"12","chr19",7360001,8000001,1
"13","chr19",8000001,8560001,1
"14","chr19",8560001,8800001,1
"15","chr19",8800001,9320001,1
"16","chr19",9320001,9960001,1
"17","chr19",9960001,10360001,1
"18","chr19",10360001,10960001,1
"19","chr19",10960001,11400001,1
"20","chr19",11400001,11720001,1
"21","chr19",11720001,12640001,1
"22","chr19",12640001,13080001,1
"23","chr19",13080001,13360001,1
"24","chr19",13360001,13840001,1
"25","chr19",13840001,14680001,1
"26","chr19",14680001,15200001,1
"27","chr19",15200001,15680001,1
"28","chr19",15680001,16360001,1
"29","chr19",16360001,16760001,1
"30","chr19",16760001,17280001,1
"31","chr19",17280001,18040001,1
"32","chr19",18040001,18520001,1
"33","chr19",18520001,19120001,1
"34","chr19",19120001,19800001,1
"35","chr19",19800001,20560001,1
"36","chr19",20720001,21080001,1
"37","chr19",21080001,21400001,1
"38","chr19",21400001,21680001,1
"39","chr19",21680001,22040001,1
"40","chr19",22040001,22480001,1
"41","chr19",22520001,23040001,1
"42","chr19",23080001,23440001,1
"43","chr19",23480001,24000001,1
"44","chr19",24000001,24320001,1
"45","chr19",27720001,28120001,1
"46","chr19",28120001,28480001,1
"47","chr19",28480001,28760001,1
"48","chr19",28760001,29240001,1
"49","chr19",29240001,29800001,1
"50","chr19",29800001,30080001,1
"51","chr19",30080001,30560001,1
"52","chr19",30560001,31160001,1
"53","chr19",31160001,31640001,1
"54","chr19",31640001,32440001,1
"55","chr19",32440001,33080001,1
"56","chr19",33080001,33680001,1
"57","chr19",33680001,34240001,1
"58","chr19",34240001,34680001,1
"59","chr19",34680001,34960001,1
"60","chr19",34960001,35400001,1
"61","chr19",35400001,35760001,1
"62","chr19",35760001,36760001,1
"63","chr19",36760001,37280001,1
"64","chr19",37280001,37680001,1
"65","chr19",37680001,37960001,1
"66","chr19",37960001,38360001,1
"67","chr19",38360001,38880001,1
"68","chr19",38880001,39440001,1
"69","chr19",39440001,40040001,1
"70","chr19",40040001,40280001,1
"71","chr19",40280001,40680001,1
"72","chr19",40680001,41320001,1
"73","chr19",41320001,41880001,1
"74","chr19",41880001,42360001,1
"75","chr19",42360001,42920001,1
"76","chr19",42920001,43600001,1
"77","chr19",43600001,43920001,1
"78","chr19",43920001,44320001,1
"79","chr19",44320001,45000001,1
"80","chr19",45000001,45360001,1
"81","chr19",45360001,45880001,1
"82","chr19",45880001,46320001,1
"83","chr19",46320001,47000001,1
"84","chr19",47000001,47520001,1
"85","chr19",47520001,48280001,1
"86","chr19",48280001,48800001,1
"87","chr19",48800001,49280001,1
"88","chr19",49280001,50000001,1
"89","chr19",50000001,50440001,1
"90","chr19",50440001,50800001,1
"91","chr19",50800001,51280001,1
"92","chr19",51280001,51600001,1
"93","chr19",51600001,52360001,1
"94","chr19",52360001,52840001,1
"95","chr19",52840001,53480001,1
"96","chr19",53480001,54320001,1
"97","chr19",54320001,55000001,1
"98","chr19",55000001,55560001,1
"99","chr19",55560001,56200001,1
"100","chr19",56200001,57680001,1
"101","chr19",57680001,59080001,1
