"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr20",40001,520001,1
"2","chr20",520001,1080001,1
"3","chr20",1080001,1920001,1
"4","chr20",1920001,2480001,1
"5","chr20",2480001,3000001,1
"6","chr20",3000001,3320001,1
"7","chr20",3320001,3640001,1
"8","chr20",3640001,4160001,1
"9","chr20",4160001,4600001,1
"10","chr20",4600001,5160001,1
"11","chr20",5160001,5480001,1
"12","chr20",5480001,6120001,1
"13","chr20",6120001,6560001,1
"14","chr20",6560001,7160001,1
"15","chr20",7160001,7920001,1
"16","chr20",7920001,8720001,1
"17","chr20",8720001,9360001,1
"18","chr20",9360001,9960001,1
"19","chr20",9960001,10400001,1
"20","chr20",10400001,10640001,1
"21","chr20",10640001,11200001,1
"22","chr20",11200001,11560001,1
"23","chr20",11560001,12160001,1
"24","chr20",12160001,12880001,1
"25","chr20",12880001,13760001,1
"26","chr20",13760001,14080001,1
"27","chr20",15280001,15680001,1
"28","chr20",15680001,16480001,1
"29","chr20",16480001,16760001,1
"30","chr20",16760001,17480001,1
"31","chr20",17480001,17960001,1
"32","chr20",17960001,18600001,1
"33","chr20",18600001,18880001,1
"34","chr20",18880001,19200001,1
"35","chr20",19200001,19640001,1
"36","chr20",19640001,20040001,1
"37","chr20",20040001,20600001,1
"38","chr20",20600001,20840001,1
"39","chr20",20840001,21600001,1
"40","chr20",21600001,22320001,1
"41","chr20",22320001,22680001,1
"42","chr20",22680001,23320001,1
"43","chr20",23320001,23640001,1
"44","chr20",23640001,24160001,1
"45","chr20",24160001,24920001,1
"46","chr20",24920001,25400001,1
"47","chr20",29520001,29760001,1
"48","chr20",29800001,30120001,1
"49","chr20",30120001,30400001,1
"50","chr20",30400001,30720001,1
"51","chr20",30720001,31360001,1
"52","chr20",31360001,31920001,1
"53","chr20",31920001,32760001,1
"54","chr20",32760001,33360001,1
"55","chr20",33360001,34040001,1
"56","chr20",34040001,34560001,1
"57","chr20",34560001,34800001,1
"58","chr20",34800001,35160001,1
"59","chr20",35160001,35800001,1
"60","chr20",35800001,36160001,1
"61","chr20",36160001,36640001,1
"62","chr20",36640001,37120001,1
"63","chr20",37120001,37720001,1
"64","chr20",37880001,38480001,1
"65","chr20",38480001,38840001,1
"66","chr20",38840001,39320001,1
"67","chr20",39320001,39600001,1
"68","chr20",39600001,39960001,1
"69","chr20",39960001,40360001,1
"70","chr20",40360001,41040001,1
"71","chr20",41040001,41800001,1
"72","chr20",41800001,42040001,1
"73","chr20",42040001,42720001,1
"74","chr20",42720001,43280001,1
"75","chr20",43280001,43760001,1
"76","chr20",43760001,44400001,1
"77","chr20",44400001,44920001,1
"78","chr20",44920001,45360001,1
"79","chr20",45360001,45800001,1
"80","chr20",45800001,46280001,1
"81","chr20",46280001,46960001,1
"82","chr20",46960001,47520001,1
"83","chr20",47520001,47960001,1
"84","chr20",47960001,48560001,1
"85","chr20",48560001,49240001,1
"86","chr20",49240001,49600001,1
"87","chr20",49600001,49960001,1
"88","chr20",49960001,50240001,1
"89","chr20",50240001,50800001,1
"90","chr20",50800001,51280001,1
"91","chr20",51280001,51840001,1
"92","chr20",51840001,52200001,1
"93","chr20",52200001,52840001,1
"94","chr20",52840001,53280001,1
"95","chr20",53280001,53960001,1
"96","chr20",53960001,54720001,1
"97","chr20",54720001,55000001,1
"98","chr20",55000001,55640001,1
"99","chr20",55640001,55920001,1
"100","chr20",55920001,56160001,1
"101","chr20",56160001,56800001,1
"102","chr20",56800001,57320001,1
"103","chr20",57320001,57640001,1
"104","chr20",57640001,58040001,1
"105","chr20",58040001,58640001,1
"106","chr20",58640001,59040001,1
"107","chr20",59040001,59480001,1
"108","chr20",59480001,59840001,1
"109","chr20",59840001,60520001,1
"110","chr20",60520001,60880001,1
"111","chr20",60880001,61680001,1
"112","chr20",61680001,62920001,1
