"","col2","res2","end2"
"1","chr14",20160000,20680000
"2","chr14",20680000,20920000
"3","chr14",20920000,21080000
"4","chr14",21080000,21440000
"5","chr14",21440000,21640000
"6","chr14",21640000,22120000
"7","chr14",22120000,22600000
"8","chr14",22600000,23040000
"9","chr14",23040000,23240000
"10","chr14",23240000,23800000
"11","chr14",23800000,24040000
"12","chr14",24040000,24440000
"13","chr14",24440000,24520000
"14","chr14",24520000,24920000
"15","chr14",24920000,25160000
"16","chr14",25160000,25600000
"17","chr14",25600000,25880000
"18","chr14",25880000,26640000
"19","chr14",26640000,27480000
"20","chr14",27480000,29160000
"21","chr14",29160000,3e+07
"22","chr14",3e+07,30520000
"23","chr14",30520000,3.1e+07
"24","chr14",3.1e+07,31920000
"25","chr14",31920000,32400000
"26","chr14",32400000,33040000
"27","chr14",33040000,33640000
"28","chr14",33640000,34280000
"29","chr14",34280000,34800000
"30","chr14",34800000,35520000
"31","chr14",35520000,36320000
"32","chr14",36320000,37080000
"33","chr14",37080000,37680000
"34","chr14",37680000,38360000
"35","chr14",38360000,39080000
"36","chr14",39080000,4e+07
"37","chr14",4e+07,40400000
"38","chr14",40400000,42080000
"39","chr14",42080000,44600000
"40","chr14",44600000,45360000
"41","chr14",45360000,46440000
"42","chr14",46440000,47040000
"43","chr14",47040000,48160000
"44","chr14",48160000,49640000
"45","chr14",49640000,50040000
"46","chr14",50040000,50760000
"47","chr14",50760000,51400000
"48","chr14",51400000,51720000
"49","chr14",51720000,52240000
"50","chr14",52240000,52760000
"51","chr14",52760000,53880000
"52","chr14",53880000,54840000
"53","chr14",54840000,55360000
"54","chr14",55360000,56360000
"55","chr14",56360000,56480000
"56","chr14",56480000,56960000
"57","chr14",56960000,57880000
"58","chr14",57880000,58560000
"59","chr14",58560000,58920000
"60","chr14",58920000,59520000
"61","chr14",59520000,60040000
"62","chr14",60040000,60520000
"63","chr14",60520000,61040000
"64","chr14",61040000,61720000
"65","chr14",61720000,62360000
"66","chr14",62360000,62640000
"67","chr14",62640000,63800000
"68","chr14",63800000,64800000
"69","chr14",64800000,65560000
"70","chr14",65560000,66440000
"71","chr14",66440000,66840000
"72","chr14",66840000,67760000
"73","chr14",67760000,68280000
"74","chr14",68280000,69320000
"75","chr14",69320000,69960000
"76","chr14",69960000,70360000
"77","chr14",70360000,70480000
"78","chr14",70480000,70760000
"79","chr14",70760000,71080000
"80","chr14",71080000,71520000
"81","chr14",71520000,72240000
"82","chr14",72240000,72400000
"83","chr14",72400000,72960000
"84","chr14",72960000,73160000
"85","chr14",73160000,73360000
"86","chr14",73360000,73960000
"87","chr14",73960000,74040000
"88","chr14",74040000,74560000
"89","chr14",74560000,74960000
"90","chr14",74960000,75360000
"91","chr14",75360000,76120000
"92","chr14",76120000,76520000
"93","chr14",76520000,76920000
"94","chr14",76920000,77160000
"95","chr14",77160000,78160000
"96","chr14",78160000,78640000
"97","chr14",78640000,78880000
"98","chr14",78880000,79360000
"99","chr14",79360000,80280000
"100","chr14",80280000,80520000
"101","chr14",80520000,81360000
"102","chr14",81360000,8.2e+07
"103","chr14",8.2e+07,83760000
"104","chr14",83760000,84800000
"105","chr14",84800000,85600000
"106","chr14",85600000,86480000
"107","chr14",86480000,87400000
"108","chr14",87400000,88120000
"109","chr14",88120000,88400000
"110","chr14",88400000,88960000
"111","chr14",88960000,89480000
"112","chr14",89480000,90440000
"113","chr14",90440000,90720000
"114","chr14",90720000,91240000
"115","chr14",91240000,91920000
"116","chr14",91920000,92600000
"117","chr14",92600000,92960000
"118","chr14",92960000,93280000
"119","chr14",93280000,93680000
"120","chr14",93680000,94120000
"121","chr14",94120000,94480000
"122","chr14",94480000,94960000
"123","chr14",94960000,95160000
"124","chr14",95160000,95600000
"125","chr14",95600000,9.6e+07
"126","chr14",9.6e+07,96440000
"127","chr14",96440000,97040000
"128","chr14",97040000,97360000
"129","chr14",97360000,97640000
"130","chr14",97640000,98080000
"131","chr14",98080000,98560000
"132","chr14",98560000,98800000
"133","chr14",98800000,99280000
"134","chr14",99280000,99720000
"135","chr14",99720000,99920000
"136","chr14",99920000,100840000
"137","chr14",100840000,101360000
"138","chr14",101360000,102160000
"139","chr14",102160000,102800000
"140","chr14",102800000,103480000
"141","chr14",103480000,1.04e+08
"142","chr14",1.04e+08,104080000
"143","chr14",104080000,104520000
"144","chr14",104520000,105200000
"145","chr14",105200000,1.06e+08
"146","chr14",1.06e+08,106240000
"147","chr14",106240000,106480000
"148","chr14",106480000,106640000
"149","chr14",106640000,106880000
"150","chr14",106880000,1.07e+08
"151","chr14",1.07e+08,107240000
"152","chr14",107240000,107360000
"153","chr14",107360000,107360000
