"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr14",21000001,21600001,1
"2","chr14",21600001,22080001,1
"3","chr14",22080001,22600001,1
"4","chr14",22600001,23000001,1
"5","chr14",23000001,23400001,1
"6","chr14",23400001,24040001,1
"7","chr14",24040001,24920001,1
"8","chr14",24920001,25160001,1
"9","chr14",25160001,25880001,1
"10","chr14",25880001,26640001,1
"11","chr14",26640001,27440001,1
"12","chr14",27440001,28000001,1
"13","chr14",28000001,28360001,1
"14","chr14",28360001,28720001,1
"15","chr14",28720001,29160001,1
"16","chr14",29160001,29960001,1
"17","chr14",29960001,30720001,1
"18","chr14",30720001,31000001,1
"19","chr14",31000001,31560001,1
"20","chr14",31560001,31960001,1
"21","chr14",32000001,32400001,1
"22","chr14",32400001,32720001,1
"23","chr14",32720001,33040001,1
"24","chr14",33040001,33640001,1
"25","chr14",33640001,34280001,1
"26","chr14",34280001,34960001,1
"27","chr14",34960001,35440001,1
"28","chr14",35440001,36080001,1
"29","chr14",36080001,36320001,1
"30","chr14",36320001,37080001,1
"31","chr14",37080001,37680001,1
"32","chr14",37680001,38360001,1
"33","chr14",38360001,39040001,1
"34","chr14",39040001,39520001,1
"35","chr14",39520001,39920001,1
"36","chr14",39920001,40400001,1
"37","chr14",40400001,40880001,1
"38","chr14",40880001,41200001,1
"39","chr14",41200001,41680001,1
"40","chr14",41680001,42080001,1
"41","chr14",42080001,42520001,1
"42","chr14",42520001,43160001,1
"43","chr14",43160001,43440001,1
"44","chr14",43440001,43960001,1
"45","chr14",43960001,44640001,1
"46","chr14",44640001,45320001,1
"47","chr14",45320001,45800001,1
"48","chr14",45800001,46440001,1
"49","chr14",46440001,47000001,1
"50","chr14",47000001,47640001,1
"51","chr14",47640001,48160001,1
"52","chr14",48320001,48560001,1
"53","chr14",48560001,48880001,1
"54","chr14",48880001,49240001,1
"55","chr14",49240001,49640001,1
"56","chr14",49640001,50040001,1
"57","chr14",50040001,50320001,1
"58","chr14",50320001,50760001,1
"59","chr14",51800001,52440001,1
"60","chr14",52440001,53000001,1
"61","chr14",53000001,53240001,1
"62","chr14",53240001,53760001,1
"63","chr14",53880001,54240001,1
"64","chr14",54240001,54800001,1
"65","chr14",54800001,55280001,1
"66","chr14",55280001,55520001,1
"67","chr14",55520001,56240001,1
"68","chr14",56240001,56960001,1
"69","chr14",56960001,57800001,1
"70","chr14",57800001,58560001,1
"71","chr14",58560001,58920001,1
"72","chr14",58920001,59560001,1
"73","chr14",59560001,60040001,1
"74","chr14",60040001,60400001,1
"75","chr14",60400001,61080001,1
"76","chr14",61080001,61720001,1
"77","chr14",61720001,62360001,1
"78","chr14",62360001,62640001,1
"79","chr14",62640001,63520001,1
"80","chr14",63520001,63840001,1
"81","chr14",63840001,64240001,1
"82","chr14",64240001,64800001,1
"83","chr14",64800001,65560001,1
"84","chr14",65560001,66280001,1
"85","chr14",66280001,66840001,1
"86","chr14",66840001,67600001,1
"87","chr14",67600001,68280001,1
"88","chr14",68280001,68720001,1
"89","chr14",68720001,69320001,1
"90","chr14",69320001,69960001,1
"91","chr14",69960001,70520001,1
"92","chr14",70520001,71080001,1
"93","chr14",71080001,71520001,1
"94","chr14",71520001,72240001,1
"95","chr14",72240001,72960001,1
"96","chr14",72960001,73480001,1
"97","chr14",73480001,73960001,1
"98","chr14",73960001,74440001,1
"99","chr14",74440001,75040001,1
"100","chr14",75040001,75280001,1
"101","chr14",75280001,76160001,1
"102","chr14",76160001,76480001,1
"103","chr14",76480001,77120001,1
"104","chr14",77120001,77600001,1
"105","chr14",77600001,78160001,1
"106","chr14",78160001,78640001,1
"107","chr14",78640001,79400001,1
"108","chr14",79400001,80280001,1
"109","chr14",81320001,82000001,1
"110","chr14",82000001,82480001,1
"111","chr14",82480001,83040001,1
"112","chr14",83040001,83760001,1
"113","chr14",83760001,84400001,1
"114","chr14",84400001,84880001,1
"115","chr14",84880001,85600001,1
"116","chr14",85600001,86200001,1
"117","chr14",86200001,86480001,1
"118","chr14",86480001,86720001,1
"119","chr14",86720001,87080001,1
"120","chr14",87080001,87400001,1
"121","chr14",87400001,88080001,1
"122","chr14",88080001,88400001,1
"123","chr14",88400001,89040001,1
"124","chr14",89040001,89480001,1
"125","chr14",89480001,89880001,1
"126","chr14",89880001,90360001,1
"127","chr14",90360001,90720001,1
"128","chr14",90720001,91240001,1
"129","chr14",91240001,91920001,1
"130","chr14",91920001,92520001,1
"131","chr14",92520001,93080001,1
"132","chr14",93080001,93680001,1
"133","chr14",93680001,94080001,1
"134","chr14",94080001,94520001,1
"135","chr14",94520001,95160001,1
"136","chr14",95160001,96000001,1
"137","chr14",96000001,96520001,1
"138","chr14",96520001,97040001,1
"139","chr14",97040001,97640001,1
"140","chr14",97640001,98160001,1
"141","chr14",98160001,98520001,1
"142","chr14",98520001,99120001,1
"143","chr14",99120001,99760001,1
"144","chr14",99920001,100720001,1
"145","chr14",100720001,101440001,1
"146","chr14",101440001,102080001,1
"147","chr14",102080001,102400001,1
"148","chr14",102400001,102800001,1
"149","chr14",102800001,103480001,1
"150","chr14",103480001,104000001,1
"151","chr14",104000001,104520001,1
"152","chr14",104520001,106160001,1
"153","chr14",106160001,107320001,1
