"","col2","res2","end2"
"1","chr16",760000,1840000
"2","chr16",1840000,3200000
"3","chr16",3200000,3680000
"4","chr16",3680000,4480000
"5","chr16",4480000,5240000
"6","chr16",5240000,5400000
"7","chr16",5400000,6160000
"8","chr16",6160000,6680000
"9","chr16",6680000,7600000
"10","chr16",7600000,7840000
"11","chr16",7840000,8600000
"12","chr16",8600000,9320000
"13","chr16",9320000,10320000
"14","chr16",10320000,11040000
"15","chr16",11040000,11920000
"16","chr16",11920000,12440000
"17","chr16",12440000,12920000
"18","chr16",12920000,13240000
"19","chr16",13240000,13400000
"20","chr16",13400000,13960000
"21","chr16",13960000,14880000
"22","chr16",14880000,14960000
"23","chr16",14960000,16920000
"24","chr16",16920000,17600000
"25","chr16",17600000,18240000
"26","chr16",18240000,18320000
"27","chr16",18320000,19920000
"28","chr16",19920000,20440000
"29","chr16",20440000,20640000
"30","chr16",20640000,21720000
"31","chr16",21720000,21800000
"32","chr16",21800000,22720000
"33","chr16",22720000,22880000
"34","chr16",22880000,23080000
"35","chr16",23080000,23720000
"36","chr16",23720000,24040000
"37","chr16",24040000,24520000
"38","chr16",24520000,25280000
"39","chr16",25280000,25920000
"40","chr16",25920000,26560000
"41","chr16",26560000,27080000
"42","chr16",27080000,27600000
"43","chr16",27600000,28200000
"44","chr16",28200000,30320000
"45","chr16",30320000,30960000
"46","chr16",30960000,31520000
"47","chr16",31520000,31760000
"48","chr16",31760000,31840000
"49","chr16",31840000,32320000
"50","chr16",32320000,32440000
"51","chr16",32440000,32560000
"52","chr16",32560000,32680000
"53","chr16",32680000,34200000
"54","chr16",34200000,34400000
"55","chr16",34400000,34520000
"56","chr16",34520000,34720000
"57","chr16",34720000,34840000
"58","chr16",34840000,34920000
"59","chr16",34920000,35120000
"60","chr16",35120000,35200000
"61","chr16",35200000,46480000
"62","chr16",46480000,46600000
"63","chr16",46600000,46680000
"64","chr16",46680000,47040000
"65","chr16",47040000,47360000
"66","chr16",47360000,47520000
"67","chr16",47520000,47720000
"68","chr16",47720000,47920000
"69","chr16",47920000,48200000
"70","chr16",48200000,48720000
"71","chr16",48720000,48920000
"72","chr16",48920000,49400000
"73","chr16",49400000,49640000
"74","chr16",49640000,49840000
"75","chr16",49840000,50400000
"76","chr16",50400000,50840000
"77","chr16",50840000,51440000
"78","chr16",51440000,51840000
"79","chr16",51840000,52240000
"80","chr16",52240000,52480000
"81","chr16",52480000,53080000
"82","chr16",53080000,53560000
"83","chr16",53560000,54120000
"84","chr16",54120000,54320000
"85","chr16",54320000,54960000
"86","chr16",54960000,55480000
"87","chr16",55480000,55960000
"88","chr16",55960000,56320000
"89","chr16",56320000,56840000
"90","chr16",56840000,57280000
"91","chr16",57280000,58040000
"92","chr16",58040000,58840000
"93","chr16",58840000,59440000
"94","chr16",59440000,60960000
"95","chr16",60960000,61440000
"96","chr16",61440000,62200000
"97","chr16",62200000,63320000
"98","chr16",63320000,64480000
"99","chr16",64480000,65160000
"100","chr16",65160000,65440000
"101","chr16",65440000,66320000
"102","chr16",66320000,6.7e+07
"103","chr16",6.7e+07,67200000
"104","chr16",67200000,68320000
"105","chr16",68320000,68920000
"106","chr16",68920000,69200000
"107","chr16",69200000,7e+07
"108","chr16",7e+07,70840000
"109","chr16",70840000,7.1e+07
"110","chr16",7.1e+07,71480000
"111","chr16",71480000,72160000
"112","chr16",72160000,72520000
"113","chr16",72520000,73280000
"114","chr16",73280000,74320000
"115","chr16",74320000,75800000
"116","chr16",75800000,77240000
"117","chr16",77240000,78160000
"118","chr16",78160000,7.9e+07
"119","chr16",7.9e+07,79280000
"120","chr16",79280000,79640000
"121","chr16",79640000,80120000
"122","chr16",80120000,80480000
"123","chr16",80480000,81040000
"124","chr16",81040000,81840000
"125","chr16",81840000,82400000
"126","chr16",82400000,82760000
"127","chr16",82760000,83120000
"128","chr16",83120000,83920000
"129","chr16",83920000,85040000
"130","chr16",85040000,86040000
"131","chr16",86040000,86600000
"132","chr16",86600000,86840000
"133","chr16",86840000,87760000
"134","chr16",87760000,88720000
"135","chr16",88720000,89760000
"136","chr16",89760000,90160000
"137","chr16",90160000,90360000
"138","chr16",90360000,90360000
