"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr16",80001,720001,1
"2","chr16",720001,1160001,1
"3","chr16",1200001,1840001,1
"4","chr16",1840001,2600001,1
"5","chr16",2680001,3240001,1
"6","chr16",3240001,3680001,1
"7","chr16",3680001,4480001,1
"8","chr16",4480001,5160001,1
"9","chr16",5160001,5680001,1
"10","chr16",5680001,6200001,1
"11","chr16",6200001,6720001,1
"12","chr16",6720001,7120001,1
"13","chr16",7120001,7440001,1
"14","chr16",7440001,8000001,1
"15","chr16",8000001,8600001,1
"16","chr16",8600001,9240001,1
"17","chr16",9320001,9680001,1
"18","chr16",9680001,10320001,1
"19","chr16",10320001,11040001,1
"20","chr16",11040001,11480001,1
"21","chr16",11480001,11800001,1
"22","chr16",11800001,12040001,1
"23","chr16",12040001,12440001,1
"24","chr16",12440001,12920001,1
"25","chr16",12920001,13560001,1
"26","chr16",13560001,14000001,1
"27","chr16",14000001,14960001,1
"28","chr16",14960001,15280001,1
"29","chr16",15480001,15840001,1
"30","chr16",15840001,16240001,1
"31","chr16",16560001,16760001,1
"32","chr16",16840001,17680001,1
"33","chr16",17680001,18640001,1
"34","chr16",18680001,18880001,1
"35","chr16",18880001,19560001,1
"36","chr16",19560001,20440001,1
"37","chr16",20440001,20840001,1
"38","chr16",20920001,21800001,1
"39","chr16",21840001,22440001,1
"40","chr16",22600001,23080001,1
"41","chr16",23080001,23720001,1
"42","chr16",23720001,24520001,1
"43","chr16",24520001,25280001,1
"44","chr16",25280001,25920001,1
"45","chr16",25960001,26360001,1
"46","chr16",26360001,26640001,1
"47","chr16",26640001,27160001,1
"48","chr16",27160001,27520001,1
"49","chr16",27520001,28120001,1
"50","chr16",28240001,28680001,1
"51","chr16",28800001,29160001,1
"52","chr16",29160001,29440001,1
"53","chr16",29600001,30080001,1
"54","chr16",30320001,30720001,1
"55","chr16",30720001,31480001,1
"56","chr16",31480001,32360001,1
"57","chr16",32360001,32880001,1
"58","chr16",34280001,34720001,1
"59","chr16",46840001,47400001,1
"60","chr16",47400001,48200001,1
"61","chr16",48200001,48680001,1
"62","chr16",48680001,49400001,1
"63","chr16",49400001,49960001,1
"64","chr16",51000001,51280001,1
"65","chr16",51280001,51720001,1
"66","chr16",51720001,52080001,1
"67","chr16",52240001,52960001,1
"68","chr16",52960001,53560001,1
"69","chr16",53560001,54120001,1
"70","chr16",54120001,55000001,1
"71","chr16",55000001,55480001,1
"72","chr16",55480001,55960001,1
"73","chr16",55960001,56360001,1
"74","chr16",56360001,56840001,1
"75","chr16",56840001,57280001,1
"76","chr16",57280001,57680001,1
"77","chr16",57680001,58040001,1
"78","chr16",58040001,58280001,1
"79","chr16",58280001,58840001,1
"80","chr16",58840001,59400001,1
"81","chr16",59400001,59760001,1
"82","chr16",59760001,60000001,1
"83","chr16",60000001,60360001,1
"84","chr16",60360001,60920001,1
"85","chr16",60920001,61280001,1
"86","chr16",61280001,61920001,1
"87","chr16",61920001,62240001,1
"88","chr16",62240001,62800001,1
"89","chr16",62800001,63320001,1
"90","chr16",63320001,64080001,1
"91","chr16",64080001,64480001,1
"92","chr16",64480001,65160001,1
"93","chr16",65160001,65760001,1
"94","chr16",65760001,66320001,1
"95","chr16",66320001,66920001,1
"96","chr16",66920001,67200001,1
"97","chr16",67200001,67520001,1
"98","chr16",67520001,68000001,1
"99","chr16",68000001,68240001,1
"100","chr16",68240001,69040001,1
"101","chr16",69040001,70000001,1
"102","chr16",70000001,70480001,1
"103","chr16",70480001,70800001,1
"104","chr16",70880001,71400001,1
"105","chr16",71400001,72160001,1
"106","chr16",72160001,72520001,1
"107","chr16",72520001,72840001,1
"108","chr16",72840001,73280001,1
"109","chr16",73280001,74000001,1
"110","chr16",74000001,74360001,1
"111","chr16",74440001,74720001,1
"112","chr16",74720001,75240001,1
"113","chr16",75240001,75800001,1
"114","chr16",75800001,76280001,1
"115","chr16",76280001,76680001,1
"116","chr16",76680001,77240001,1
"117","chr16",77240001,77640001,1
"118","chr16",77640001,78280001,1
"119","chr16",78280001,79000001,1
"120","chr16",79000001,79640001,1
"121","chr16",79640001,80160001,1
"122","chr16",80160001,80520001,1
"123","chr16",80520001,81000001,1
"124","chr16",81000001,81440001,1
"125","chr16",81440001,81760001,1
"126","chr16",81760001,82280001,1
"127","chr16",82280001,82640001,1
"128","chr16",82640001,83120001,1
"129","chr16",83120001,83920001,1
"130","chr16",83920001,84520001,1
"131","chr16",84520001,85120001,1
"132","chr16",85120001,85800001,1
"133","chr16",85800001,86080001,1
"134","chr16",86080001,86600001,1
"135","chr16",86600001,87320001,1
"136","chr16",87320001,87960001,1
"137","chr16",87960001,89720001,1
"138","chr16",89720001,90280001,1
