"","col2","res2","end2"
"1","chr22",16880000,16960000
"2","chr22",16960000,17040000
"3","chr22",17040000,17160000
"4","chr22",17160000,17400000
"5","chr22",17400000,17560000
"6","chr22",17560000,1.8e+07
"7","chr22",1.8e+07,18240000
"8","chr22",18240000,18640000
"9","chr22",18640000,22320000
"10","chr22",22320000,22560000
"11","chr22",22560000,23040000
"12","chr22",23040000,23480000
"13","chr22",23480000,24320000
"14","chr22",24320000,24920000
"15","chr22",24920000,25640000
"16","chr22",25640000,26200000
"17","chr22",26200000,26520000
"18","chr22",26520000,26760000
"19","chr22",26760000,27080000
"20","chr22",27080000,27720000
"21","chr22",27720000,28480000
"22","chr22",28480000,28600000
"23","chr22",28600000,2.9e+07
"24","chr22",2.9e+07,29800000
"25","chr22",29800000,30840000
"26","chr22",30840000,31760000
"27","chr22",31760000,32880000
"28","chr22",32880000,33240000
"29","chr22",33240000,33360000
"30","chr22",33360000,33760000
"31","chr22",33760000,33920000
"32","chr22",33920000,34120000
"33","chr22",34120000,34520000
"34","chr22",34520000,34720000
"35","chr22",34720000,35080000
"36","chr22",35080000,35440000
"37","chr22",35440000,35680000
"38","chr22",35680000,36880000
"39","chr22",36880000,37400000
"40","chr22",37400000,39080000
"41","chr22",39080000,39920000
"42","chr22",39920000,40760000
"43","chr22",40760000,42080000
"44","chr22",42080000,42320000
"45","chr22",42320000,43640000
"46","chr22",43640000,44360000
"47","chr22",44360000,45080000
"48","chr22",45080000,46400000
"49","chr22",46400000,47200000
"50","chr22",47200000,48040000
"51","chr22",48040000,48360000
"52","chr22",48360000,48960000
"53","chr22",48960000,49320000
"54","chr22",49320000,50080000
"55","chr22",50080000,51320000
"56","chr22",51320000,51320000
