"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr22",16960001,17400001,1
"2","chr22",17400001,18040001,1
"3","chr22",18040001,18640001,1
"4","chr22",18880001,19120001,1
"5","chr22",19120001,19400001,1
"6","chr22",19400001,19640001,1
"7","chr22",19640001,19920001,1
"8","chr22",20720001,21480001,1
"9","chr22",21800001,22640001,1
"10","chr22",22640001,23040001,1
"11","chr22",23040001,23720001,1
"12","chr22",23720001,24280001,1
"13","chr22",24320001,24720001,1
"14","chr22",24720001,25000001,1
"15","chr22",25000001,25560001,1
"16","chr22",25560001,26200001,1
"17","chr22",26200001,26760001,1
"18","chr22",26760001,27080001,1
"19","chr22",27080001,27720001,1
"20","chr22",27720001,28200001,1
"21","chr22",28200001,28440001,1
"22","chr22",28440001,29000001,1
"23","chr22",29000001,29680001,1
"24","chr22",29680001,30000001,1
"25","chr22",30000001,30480001,1
"26","chr22",30480001,31200001,1
"27","chr22",31200001,31880001,1
"28","chr22",31880001,32480001,1
"29","chr22",32480001,32880001,1
"30","chr22",32880001,33640001,1
"31","chr22",33640001,34520001,1
"32","chr22",34520001,35080001,1
"33","chr22",35080001,35680001,1
"34","chr22",35680001,36400001,1
"35","chr22",36400001,36600001,1
"36","chr22",36600001,36920001,1
"37","chr22",36920001,37160001,1
"38","chr22",37160001,37400001,1
"39","chr22",37400001,38200001,1
"40","chr22",38200001,38520001,1
"41","chr22",38520001,39080001,1
"42","chr22",39080001,39920001,1
"43","chr22",39920001,40800001,1
"44","chr22",40800001,41320001,1
"45","chr22",41320001,42040001,1
"46","chr22",42040001,42320001,1
"47","chr22",42320001,42960001,1
"48","chr22",42960001,43600001,1
"49","chr22",43600001,44360001,1
"50","chr22",44360001,45040001,1
"51","chr22",45160001,45680001,1
"52","chr22",46720001,47200001,1
"53","chr22",47200001,48040001,1
"54","chr22",48040001,48960001,1
"55","chr22",48960001,50080001,1
"56","chr22",50080001,51200001,1
