"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr21",9400001,9600001,1
"2","chr21",9800001,10040001,1
"3","chr21",10360001,10720001,1
"4","chr21",15000001,15640001,1
"5","chr21",15640001,16120001,1
"6","chr21",16120001,16960001,1
"7","chr21",16960001,17240001,1
"8","chr21",17240001,18000001,1
"9","chr21",18000001,18760001,1
"10","chr21",18760001,19000001,1
"11","chr21",19000001,19360001,1
"12","chr21",19360001,19880001,1
"13","chr21",19880001,20080001,1
"14","chr21",20080001,20400001,1
"15","chr21",20400001,20640001,1
"16","chr21",20640001,21560001,1
"17","chr21",21560001,22320001,1
"18","chr21",22320001,22520001,1
"19","chr21",22520001,23320001,1
"20","chr21",23320001,24240001,1
"21","chr21",24240001,25040001,1
"22","chr21",25040001,25360001,1
"23","chr21",25360001,25760001,1
"24","chr21",25760001,26200001,1
"25","chr21",26200001,26720001,1
"26","chr21",26720001,27240001,1
"27","chr21",27240001,27640001,1
"28","chr21",27640001,28200001,1
"29","chr21",28200001,29080001,1
"30","chr21",29080001,29400001,1
"31","chr21",29400001,29920001,1
"32","chr21",29920001,30440001,1
"33","chr21",30440001,30840001,1
"34","chr21",30840001,31400001,1
"35","chr21",31400001,31840001,1
"36","chr21",31840001,32480001,1
"37","chr21",32480001,33000001,1
"38","chr21",33000001,33720001,1
"39","chr21",33720001,34000001,1
"40","chr21",34000001,34840001,1
"41","chr21",34840001,35280001,1
"42","chr21",35280001,35720001,1
"43","chr21",35720001,36080001,1
"44","chr21",36080001,36840001,1
"45","chr21",36840001,37440001,1
"46","chr21",37440001,37720001,1
"47","chr21",37720001,38320001,1
"48","chr21",38320001,39040001,1
"49","chr21",39040001,39720001,1
"50","chr21",39720001,40560001,1
"51","chr21",40560001,41120001,1
"52","chr21",41120001,41520001,1
"53","chr21",41520001,42240001,1
"54","chr21",42240001,42480001,1
"55","chr21",42480001,42880001,1
"56","chr21",42880001,43560001,1
"57","chr21",43560001,44000001,1
"58","chr21",44000001,44320001,1
"59","chr21",44320001,44600001,1
"60","chr21",44600001,45160001,1
"61","chr21",45160001,46280001,1
"62","chr21",46280001,48120001,1
