"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr2",1,680001,1
"2","chr2",680001,1520001,1
"3","chr2",1520001,1840001,1
"4","chr2",1840001,2120001,1
"5","chr2",2120001,2640001,1
"6","chr2",2640001,3400001,1
"7","chr2",3400001,3720001,1
"8","chr2",3720001,3960001,1
"9","chr2",3960001,4360001,1
"10","chr2",4360001,5000001,1
"11","chr2",5040001,5520001,1
"12","chr2",5520001,6080001,1
"13","chr2",6080001,6760001,1
"14","chr2",6760001,7240001,1
"15","chr2",7240001,7520001,1
"16","chr2",7520001,7800001,1
"17","chr2",7800001,8320001,1
"18","chr2",8320001,8840001,1
"19","chr2",8840001,9280001,1
"20","chr2",9280001,9680001,1
"21","chr2",9680001,10200001,1
"22","chr2",10200001,10840001,1
"23","chr2",10840001,11280001,1
"24","chr2",11280001,11960001,1
"25","chr2",11960001,12560001,1
"26","chr2",12560001,13160001,1
"27","chr2",13160001,13560001,1
"28","chr2",13560001,14200001,1
"29","chr2",14200001,14800001,1
"30","chr2",14800001,15080001,1
"31","chr2",15080001,15760001,1
"32","chr2",15760001,16280001,1
"33","chr2",16280001,16800001,1
"34","chr2",16800001,17520001,1
"35","chr2",17520001,17880001,1
"36","chr2",17880001,18560001,1
"37","chr2",18560001,18920001,1
"38","chr2",18960001,19560001,1
"39","chr2",19560001,20080001,1
"40","chr2",20080001,20560001,1
"41","chr2",20560001,20840001,1
"42","chr2",20840001,21240001,1
"43","chr2",21240001,21720001,1
"44","chr2",21720001,22360001,1
"45","chr2",22360001,22840001,1
"46","chr2",22840001,23560001,1
"47","chr2",23560001,24000001,1
"48","chr2",24000001,24600001,1
"49","chr2",24600001,25360001,1
"50","chr2",25360001,25760001,1
"51","chr2",25760001,26080001,1
"52","chr2",26080001,26480001,1
"53","chr2",26480001,27000001,1
"54","chr2",27000001,27440001,1
"55","chr2",27440001,27920001,1
"56","chr2",27920001,28680001,1
"57","chr2",28680001,29160001,1
"58","chr2",29160001,29440001,1
"59","chr2",29440001,30280001,1
"60","chr2",30280001,30920001,1
"61","chr2",30920001,31560001,1
"62","chr2",31560001,32080001,1
"63","chr2",32080001,32680001,1
"64","chr2",32680001,32920001,1
"65","chr2",32920001,33680001,1
"66","chr2",33680001,33920001,1
"67","chr2",33920001,34280001,1
"68","chr2",34280001,34800001,1
"69","chr2",34800001,35280001,1
"70","chr2",35280001,35680001,1
"71","chr2",35680001,36000001,1
"72","chr2",36000001,36560001,1
"73","chr2",36560001,36960001,1
"74","chr2",36960001,37520001,1
"75","chr2",37520001,38120001,1
"76","chr2",38120001,38520001,1
"77","chr2",38520001,38760001,1
"78","chr2",38760001,39000001,1
"79","chr2",39000001,39240001,1
"80","chr2",39240001,39480001,1
"81","chr2",39480001,40000001,1
"82","chr2",40000001,40480001,1
"83","chr2",40480001,41040001,1
"84","chr2",41040001,41640001,1
"85","chr2",41640001,42040001,1
"86","chr2",42040001,42600001,1
"87","chr2",42600001,43040001,1
"88","chr2",43040001,43840001,1
"89","chr2",43840001,44200001,1
"90","chr2",44200001,44600001,1
"91","chr2",44600001,45200001,1
"92","chr2",45200001,45760001,1
"93","chr2",45760001,46200001,1
"94","chr2",46200001,46760001,1
"95","chr2",46760001,47160001,1
"96","chr2",47160001,47640001,1
"97","chr2",47640001,48000001,1
"98","chr2",48000001,48320001,1
"99","chr2",48320001,48760001,1
"100","chr2",48760001,49200001,1
"101","chr2",49200001,49840001,1
"102","chr2",49840001,50720001,1
"103","chr2",50720001,51480001,1
"104","chr2",51480001,52000001,1
