"","col2","res2","end2"
"1","chr2",240000,680000
"2","chr2",680000,1520000
"3","chr2",1520000,1800000
"4","chr2",1800000,2120000
"5","chr2",2120000,3040000
"6","chr2",3040000,3400000
"7","chr2",3400000,3720000
"8","chr2",3720000,4800000
"9","chr2",4800000,5520000
"10","chr2",5520000,6080000
"11","chr2",6080000,6920000
"12","chr2",6920000,7240000
"13","chr2",7240000,7800000
"14","chr2",7800000,8320000
"15","chr2",8320000,8960000
"16","chr2",8960000,9600000
"17","chr2",9600000,10200000
"18","chr2",10200000,10840000
"19","chr2",10840000,11280000
"20","chr2",11280000,11600000
"21","chr2",11600000,11960000
"22","chr2",11960000,12560000
"23","chr2",12560000,13160000
"24","chr2",13160000,14400000
"25","chr2",14400000,15080000
"26","chr2",15080000,15760000
"27","chr2",15760000,16720000
"28","chr2",16720000,17640000
"29","chr2",17640000,1.8e+07
"30","chr2",1.8e+07,18640000
"31","chr2",18640000,18920000
"32","chr2",18920000,19560000
"33","chr2",19560000,20120000
"34","chr2",20120000,20560000
"35","chr2",20560000,20880000
"36","chr2",20880000,21280000
"37","chr2",21280000,22560000
"38","chr2",22560000,23560000
"39","chr2",23560000,2.4e+07
"40","chr2",2.4e+07,24600000
"41","chr2",24600000,25440000
"42","chr2",25440000,25760000
"43","chr2",25760000,26120000
"44","chr2",26120000,26560000
"45","chr2",26560000,26720000
"46","chr2",26720000,2.7e+07
"47","chr2",2.7e+07,27240000
"48","chr2",27240000,27640000
"49","chr2",27640000,27880000
"50","chr2",27880000,28680000
"51","chr2",28680000,29120000
"52","chr2",29120000,29440000
"53","chr2",29440000,30080000
"54","chr2",30080000,30360000
"55","chr2",30360000,30920000
"56","chr2",30920000,31560000
"57","chr2",31560000,32040000
"58","chr2",32040000,32920000
"59","chr2",32920000,33800000
"60","chr2",33800000,35240000
"61","chr2",35240000,36120000
"62","chr2",36120000,36560000
"63","chr2",36560000,36960000
"64","chr2",36960000,37520000
"65","chr2",37520000,38120000
"66","chr2",38120000,38520000
"67","chr2",38520000,38760000
"68","chr2",38760000,39160000
"69","chr2",39160000,39520000
"70","chr2",39520000,4e+07
"71","chr2",4e+07,41040000
"72","chr2",41040000,42040000
"73","chr2",42040000,42600000
"74","chr2",42600000,43040000
"75","chr2",43040000,43840000
"76","chr2",43840000,44200000
"77","chr2",44200000,44600000
"78","chr2",44600000,45200000
"79","chr2",45200000,45760000
"80","chr2",45760000,46200000
"81","chr2",46200000,46720000
"82","chr2",46720000,47160000
"83","chr2",47160000,47640000
"84","chr2",47640000,4.8e+07
"85","chr2",4.8e+07,48760000
"86","chr2",48760000,49200000
"87","chr2",49200000,49880000
"88","chr2",49880000,50720000
"89","chr2",50720000,51640000
"90","chr2",51640000,52560000
"91","chr2",52560000,53440000
"92","chr2",53440000,5.4e+07
"93","chr2",5.4e+07,54320000
"94","chr2",54320000,54720000
"95","chr2",54720000,54960000
"96","chr2",54960000,55440000
"97","chr2",55440000,55840000
"98","chr2",55840000,56360000
"99","chr2",56360000,5.7e+07
"100","chr2",5.7e+07,57840000
"101","chr2",57840000,5.9e+07
"102","chr2",5.9e+07,59520000
"103","chr2",59520000,60280000
"104","chr2",60280000,60440000
"105","chr2",60440000,60840000
"106","chr2",60840000,61320000
"107","chr2",61320000,62120000
"108","chr2",62120000,62640000
"109","chr2",62640000,6.3e+07
"110","chr2",6.3e+07,63480000
"111","chr2",63480000,63560000
"112","chr2",63560000,63800000
"113","chr2",63800000,64240000
"114","chr2",64240000,64560000
"115","chr2",64560000,64760000
"116","chr2",64760000,65120000
"117","chr2",65120000,65440000
"118","chr2",65440000,65840000
"119","chr2",65840000,66120000
"120","chr2",66120000,66640000
"121","chr2",66640000,67480000
