"","col2","res2","end2"
"1","chr18",280000,480000
"2","chr18",480000,560000
"3","chr18",560000,840000
"4","chr18",840000,1520000
"5","chr18",1520000,2080000
"6","chr18",2080000,2560000
"7","chr18",2560000,2840000
"8","chr18",2840000,3240000
"9","chr18",3240000,3680000
"10","chr18",3680000,4040000
"11","chr18",4040000,4680000
"12","chr18",4680000,5e+06
"13","chr18",5e+06,5800000
"14","chr18",5800000,6440000
"15","chr18",6440000,7200000
"16","chr18",7200000,7760000
"17","chr18",7760000,8040000
"18","chr18",8040000,8440000
"19","chr18",8440000,8640000
"20","chr18",8640000,9040000
"21","chr18",9040000,9520000
"22","chr18",9520000,9960000
"23","chr18",9960000,10520000
"24","chr18",10520000,10800000
"25","chr18",10800000,11240000
"26","chr18",11240000,11640000
"27","chr18",11640000,12040000
"28","chr18",12040000,12360000
"29","chr18",12360000,12720000
"30","chr18",12720000,12960000
"31","chr18",12960000,13160000
"32","chr18",13160000,13560000
"33","chr18",13560000,13840000
"34","chr18",13840000,14080000
"35","chr18",14080000,14440000
"36","chr18",14440000,14600000
"37","chr18",14600000,14760000
"38","chr18",14760000,15040000
"39","chr18",15040000,15440000
"40","chr18",15440000,18560000
"41","chr18",18560000,18720000
"42","chr18",18720000,19200000
"43","chr18",19200000,19440000
"44","chr18",19440000,20360000
"45","chr18",20360000,20600000
"46","chr18",20600000,21080000
"47","chr18",21080000,21400000
"48","chr18",21400000,21720000
"49","chr18",21720000,21920000
"50","chr18",21920000,22360000
"51","chr18",22360000,22760000
"52","chr18",22760000,23520000
"53","chr18",23520000,23880000
"54","chr18",23880000,24600000
"55","chr18",24600000,25200000
"56","chr18",25200000,25800000
"57","chr18",25800000,26520000
"58","chr18",26520000,27440000
"59","chr18",27440000,27880000
"60","chr18",27880000,28520000
"61","chr18",28520000,29120000
"62","chr18",29120000,29680000
"63","chr18",29680000,30160000
"64","chr18",30160000,30760000
"65","chr18",30760000,31360000
"66","chr18",31360000,32120000
"67","chr18",32120000,32760000
"68","chr18",32760000,32960000
"69","chr18",32960000,33360000
"70","chr18",33360000,33560000
"71","chr18",33560000,34400000
"72","chr18",34400000,35160000
"73","chr18",35160000,36440000
"74","chr18",36440000,37160000
"75","chr18",37160000,37920000
"76","chr18",37920000,3.9e+07
"77","chr18",3.9e+07,39600000
"78","chr18",39600000,40240000
"79","chr18",40240000,41160000
"80","chr18",41160000,41680000
"81","chr18",41680000,42160000
"82","chr18",42160000,42480000
"83","chr18",42480000,42840000
"84","chr18",42840000,43240000
"85","chr18",43240000,43680000
"86","chr18",43680000,44280000
"87","chr18",44280000,44760000
"88","chr18",44760000,45280000
"89","chr18",45280000,45560000
"90","chr18",45560000,4.6e+07
"91","chr18",4.6e+07,46200000
"92","chr18",46200000,46720000
"93","chr18",46720000,4.7e+07
"94","chr18",4.7e+07,47400000
"95","chr18",47400000,47920000
"96","chr18",47920000,48320000
"97","chr18",48320000,48600000
"98","chr18",48600000,49120000
"99","chr18",49120000,49840000
"100","chr18",49840000,51680000
"101","chr18",51680000,52760000
"102","chr18",52760000,54320000
"103","chr18",54320000,55240000
"104","chr18",55240000,56040000
"105","chr18",56040000,56440000
"106","chr18",56440000,56760000
"107","chr18",56760000,57120000
"108","chr18",57120000,58320000
"109","chr18",58320000,59200000
"110","chr18",59200000,59800000
"111","chr18",59800000,60280000
"112","chr18",60280000,60680000
"113","chr18",60680000,61160000
"114","chr18",61160000,61680000
"115","chr18",61680000,62120000
"116","chr18",62120000,63480000
"117","chr18",63480000,64840000
"118","chr18",64840000,66440000
"119","chr18",66440000,67840000
"120","chr18",67840000,68120000
"121","chr18",68120000,70400000
"122","chr18",70400000,71680000
"123","chr18",71680000,72240000
"124","chr18",72240000,72920000
"125","chr18",72920000,73480000
"126","chr18",73480000,74080000
"127","chr18",74080000,74480000
"128","chr18",74480000,74960000
"129","chr18",74960000,75360000
"130","chr18",75360000,76720000
"131","chr18",76720000,77120000
"132","chr18",77120000,78080000
"133","chr18",78080000,78080000
