"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"1","chr7",40001,360001,1
"2","chr7",360001,920001,1
"3","chr7",920001,1240001,1
"4","chr7",1240001,1600001,1
"5","chr7",1600001,2400001,1
"6","chr7",2400001,2880001,1
"7","chr7",2880001,3360001,1
"8","chr7",3360001,4000001,1
"9","chr7",4000001,4640001,1
"10","chr7",4640001,5240001,1
"11","chr7",5240001,5720001,1
"12","chr7",5720001,5960001,1
"13","chr7",6000001,6560001,1
"14","chr7",6600001,7000001,1
"15","chr7",7000001,7600001,1
"16","chr7",7600001,8360001,1
"17","chr7",8440001,8760001,1
"18","chr7",8760001,9120001,1
"19","chr7",9120001,9600001,1
"20","chr7",9600001,10040001,1
"21","chr7",10040001,10640001,1
"22","chr7",10640001,10960001,1
"23","chr7",10960001,11400001,1
"24","chr7",11400001,11880001,1
"25","chr7",11880001,12560001,1
"26","chr7",12560001,13320001,1
"27","chr7",13320001,13760001,1
"28","chr7",13760001,14520001,1
"29","chr7",14520001,14800001,1
"30","chr7",14800001,15200001,1
"31","chr7",15200001,16120001,1
"32","chr7",16120001,16720001,1
"33","chr7",16720001,16960001,1
"34","chr7",16960001,17760001,1
"35","chr7",17760001,18360001,1
"36","chr7",18360001,18720001,1
"37","chr7",18720001,19160001,1
"38","chr7",19160001,19760001,1
"39","chr7",19760001,20440001,1
"40","chr7",20440001,20800001,1
"41","chr7",20800001,21320001,1
"42","chr7",21320001,22120001,1
"43","chr7",22120001,22560001,1
"44","chr7",22560001,23280001,1
"45","chr7",23280001,23600001,1
"46","chr7",23600001,23800001,1
"47","chr7",23800001,24280001,1
"48","chr7",24280001,24840001,1
"49","chr7",24840001,25200001,1
"50","chr7",25200001,25880001,1
"51","chr7",25880001,26400001,1
"52","chr7",26400001,26720001,1
"53","chr7",26720001,27240001,1
"54","chr7",27240001,27640001,1
"55","chr7",27640001,28080001,1
"56","chr7",28080001,28960001,1
"57","chr7",28960001,29480001,1
"58","chr7",29480001,30160001,1
"59","chr7",30160001,30640001,1
"60","chr7",30640001,31160001,1
"61","chr7",31160001,31800001,1
"62","chr7",31800001,32520001,1
"63","chr7",32520001,33160001,1
"64","chr7",33160001,33800001,1
"65","chr7",33800001,34200001,1
"66","chr7",34200001,34680001,1
"67","chr7",34680001,35120001,1
"68","chr7",35120001,35720001,1
"69","chr7",35720001,36480001,1
"70","chr7",36480001,37240001,1
"71","chr7",37240001,37880001,1
"72","chr7",37880001,38400001,1
"73","chr7",38400001,38840001,1
"74","chr7",38840001,39600001,1
"75","chr7",39600001,40200001,1
"76","chr7",40200001,40720001,1
"77","chr7",41760001,42000001,1
"78","chr7",42000001,42640001,1
"79","chr7",42640001,42920001,1
"80","chr7",42920001,43520001,1
"81","chr7",43520001,44040001,1
"82","chr7",44040001,44600001,1
"83","chr7",44600001,45200001,1
"84","chr7",45200001,45920001,1
"85","chr7",45920001,46400001,1
"86","chr7",46400001,47240001,1
"87","chr7",47240001,47880001,1
"88","chr7",47880001,48320001,1
"89","chr7",48320001,48960001,1
"90","chr7",48960001,49520001,1
"91","chr7",49520001,50080001,1
"92","chr7",50080001,50520001,1
"93","chr7",50520001,51240001,1
"94","chr7",51240001,51480001,1
"95","chr7",51480001,52000001,1
"96","chr7",52000001,52520001,1
"97","chr7",52520001,53000001,1
"98","chr7",53000001,53360001,1
"99","chr7",53360001,53960001,1
"100","chr7",53960001,54800001,1
"101","chr7",54800001,55320001,1
"102","chr7",55320001,55680001,1
"103","chr7",55680001,56160001,1
"104","chr7",56160001,57000001,1
"105","chr7",57120001,57880001,1
"106","chr7",62040001,62480001,1
"107","chr7",62720001,62960001,1
"108","chr7",63240001,63760001,1
"109","chr7",63760001,64480001,1
"110","chr7",64640001,65160001,1
"111","chr7",65160001,65440001,1
"112","chr7",65440001,65960001,1
"113","chr7",65960001,66480001,1
"114","chr7",66480001,66840001,1
"115","chr7",66840001,67400001,1
"116","chr7",67400001,68000001,1
"117","chr7",68000001,68400001,1
"118","chr7",68400001,69040001,1
"119","chr7",69040001,69560001,1
"120","chr7",69560001,70120001,1
"121","chr7",70120001,70640001,1
"122","chr7",70640001,70880001,1
"123","chr7",70880001,71280001,1
"124","chr7",71280001,72080001,1
"125","chr7",72080001,72440001,1
"126","chr7",72680001,72960001,1
"127","chr7",72960001,73440001,1
"128","chr7",73440001,73840001,1
"129","chr7",75160001,75680001,1
"130","chr7",75680001,75960001,1
"131","chr7",75960001,76240001,1
"132","chr7",76280001,76560001,1
"133","chr7",76600001,77000001,1
"134","chr7",77000001,77560001,1
"135","chr7",77560001,78160001,1
"136","chr7",78160001,78880001,1
"137","chr7",78880001,79680001,1
"138","chr7",79680001,80320001,1
"139","chr7",80320001,81120001,1
"140","chr7",81120001,81720001,1
"141","chr7",81720001,82400001,1
"142","chr7",82400001,83000001,1
"143","chr7",83000001,83520001,1
"144","chr7",83600001,84040001,1
"145","chr7",84040001,84640001,1
"146","chr7",84640001,85120001,1
"147","chr7",85120001,85480001,1
"148","chr7",85480001,86120001,1
"149","chr7",86120001,86560001,1
"150","chr7",86560001,86920001,1
"151","chr7",86920001,87160001,1
"152","chr7",87160001,87800001,1
"153","chr7",87800001,88000001,1
"154","chr7",88000001,88280001,1
"155","chr7",88280001,88520001,1
"156","chr7",88520001,89160001,1
"157","chr7",89160001,89760001,1
"158","chr7",89760001,90080001,1
"159","chr7",90080001,90720001,1
"160","chr7",90720001,91440001,1
"161","chr7",91440001,92200001,1
"162","chr7",92200001,92680001,1
"163","chr7",92680001,93240001,1
"164","chr7",93240001,94080001,1
"165","chr7",94080001,94680001,1
"166","chr7",94680001,95320001,1
"167","chr7",95320001,95640001,1
"168","chr7",95680001,96040001,1
"169","chr7",96040001,96680001,1
"170","chr7",96680001,97520001,1
"171","chr7",97520001,97920001,1
"172","chr7",97920001,98480001,1
"173","chr7",98480001,99040001,1
"174","chr7",99040001,99680001,1
"175","chr7",99680001,100000001,1
"176","chr7",100000001,100480001,1
"177","chr7",100480001,101040001,1
"178","chr7",101080001,101920001,1
"179","chr7",101920001,102120001,1
"180","chr7",102320001,102840001,1
"181","chr7",102840001,103080001,1
"182","chr7",103080001,103800001,1
"183","chr7",103800001,104560001,1
"184","chr7",104560001,105200001,1
"185","chr7",105200001,105680001,1
"186","chr7",105680001,106400001,1
"187","chr7",106400001,106840001,1
"188","chr7",106840001,107560001,1
"189","chr7",107560001,108160001,1
"190","chr7",108160001,108720001,1
"191","chr7",108720001,109080001,1
"192","chr7",109080001,109680001,1
"193","chr7",109680001,110160001,1
"194","chr7",110160001,110720001,1
"195","chr7",110720001,111360001,1
"196","chr7",111360001,112160001,1
"197","chr7",112160001,112560001,1
"198","chr7",112560001,113400001,1
"199","chr7",113400001,113680001,1
"200","chr7",113680001,114040001,1
"201","chr7",114040001,114480001,1
"202","chr7",114480001,115040001,1
"203","chr7",115040001,115760001,1
"204","chr7",115760001,116520001,1
"205","chr7",116520001,117040001,1
"206","chr7",117040001,117360001,1
"207","chr7",117360001,117840001,1
"208","chr7",117840001,118280001,1
"209","chr7",118280001,118880001,1
"210","chr7",118880001,119320001,1
"211","chr7",119320001,119560001,1
"212","chr7",119560001,120360001,1
"213","chr7",120360001,120600001,1
"214","chr7",120600001,121000001,1
"215","chr7",121000001,121640001,1
"216","chr7",121640001,122240001,1
"217","chr7",122240001,123080001,1
"218","chr7",123080001,123800001,1
"219","chr7",123800001,124480001,1
"220","chr7",124480001,124880001,1
"221","chr7",124880001,125360001,1
"222","chr7",125360001,126000001,1
"223","chr7",126000001,126440001,1
"224","chr7",126440001,127240001,1
"225","chr7",127240001,127920001,1
"226","chr7",127920001,128520001,1
"227","chr7",128520001,128800001,1
"228","chr7",128800001,129280001,1
"229","chr7",129280001,129680001,1
"230","chr7",129720001,130480001,1
"231","chr7",130480001,131160001,1
"232","chr7",131160001,131440001,1
"233","chr7",131440001,132000001,1
"234","chr7",132000001,132320001,1
"235","chr7",132320001,132920001,1
"236","chr7",132920001,133680001,1
"237","chr7",133680001,134120001,1
"238","chr7",134120001,134640001,1
"239","chr7",134640001,134920001,1
"240","chr7",134920001,135360001,1
"241","chr7",135360001,135760001,1
"242","chr7",135760001,136080001,1
"243","chr7",136080001,136600001,1
"244","chr7",136600001,137280001,1
"245","chr7",137280001,137720001,1
"246","chr7",137720001,138560001,1
"247","chr7",138560001,139120001,1
"248","chr7",139120001,139760001,1
"249","chr7",139760001,140360001,1
"250","chr7",140360001,140720001,1
"251","chr7",140720001,141480001,1
"252","chr7",141480001,142040001,1
"253","chr7",142040001,142520001,1
"254","chr7",142520001,143480001,1
"255","chr7",143520001,143880001,1
"256","chr7",144080001,144400001,1
"257","chr7",144400001,144760001,1
"258","chr7",144760001,145360001,1
"259","chr7",145360001,145800001,1
"260","chr7",145800001,146240001,1
"261","chr7",146240001,146520001,1
"262","chr7",146520001,146960001,1
"263","chr7",146960001,147800001,1
"264","chr7",147800001,148160001,1
"265","chr7",148160001,148680001,1
"266","chr7",148680001,149600001,1
"267","chr7",149600001,149840001,1
"268","chr7",149960001,150440001,1
"269","chr7",150440001,150880001,1
"270","chr7",150880001,151480001,1
"271","chr7",151480001,151880001,1
"272","chr7",151880001,152520001,1
"273","chr7",152520001,153040001,1
"274","chr7",153040001,153720001,1
"275","chr7",153720001,154120001,1
"276","chr7",154160001,154680001,1
"277","chr7",154680001,155360001,1
"278","chr7",155360001,155560001,1
"279","chr7",155560001,156000001,1
"280","chr7",156000001,156680001,1
"281","chr7",156680001,158400001,1
"282","chr7",158400001,159160001,1
